player,team,plays,ladders
Aaron Gordon,DEN,"[{'market': 'pts', 'side': 'OVER', 'line': 14.5, 'price': 155.0, 'edge': 0.2408471613750131, 'ev': 0.6141602615062834, 'ev_pct': 61.41602615062835, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 19.5, 'price': 525.0, 'edge': 0.211891997751517, 'ev': 1.3243249859469817, 'ev_pct': 132.43249859469816, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 9.5, 'price': -275.0, 'edge': 0.1095759481975839, 'ev': 0.1494217475421599, 'ev_pct': 14.942174754215989, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 24.5, 'price': 1400.0, 'edge': 0.0935633045775647, 'ev': 1.4034495686634716, 'ev_pct': 140.34495686634716, 'book': 'bovada'}, {'market': 'reb', 'side': 'OVER', 'line': 5.5, 'price': 250.0, 'edge': 0.090394567445096, 'ev': 0.3163809860578359, 'ev_pct': 31.638098605783586, 'book': 'bovada'}, {'market': 'reb', 'side': 'OVER', 'line': 7.5, 'price': 900.0, 'edge': 0.0629555595807465, 'ev': 0.6295555958074659, 'ev_pct': 62.95555958074659, 'book': 'bovada'}]",[]
Aaron Wiggins,OKC,"[{'market': 'pts', 'side': 'OVER', 'line': 14.5, 'price': 260.0, 'edge': 0.382241709550365, 'ev': 1.3760701543813143, 'ev_pct': 137.60701543813144, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 19.5, 'price': 950.0, 'edge': 0.3044516070898954, 'ev': 3.1967418744439016, 'ev_pct': 319.67418744439016, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 9.5, 'price': -165.0, 'edge': 0.237105408106358, 'ev': 0.3808056554435447, 'ev_pct': 38.08056554435447, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 24.5, 'price': 2200.0, 'edge': 0.1350947231404742, 'ev': 3.107178632230906, 'ev_pct': 310.7178632230906, 'book': 'bovada'}]",[]
Alex Caruso,OKC,"[{'market': 'pts', 'side': 'OVER', 'line': 9.5, 'price': 300.0, 'edge': 0.3143993731001037, 'ev': 1.2575974924004147, 'ev_pct': 125.75974924004147, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 14.5, 'price': 1100.0, 'edge': 0.2236098119500348, 'ev': 2.6833177434004183, 'ev_pct': 268.3317743400418, 'book': 'bovada'}]",[]
Alperen Sengun,HOU,"[{'market': 'reb', 'side': 'OVER', 'line': 7.5, 'price': -115.0, 'edge': 0.1167635713295728, 'ev': 0.2182971116161578, 'ev_pct': 21.82971116161578, 'book': 'bovada'}, {'market': 'reb', 'side': 'OVER', 'line': 5.5, 'price': -375.0, 'edge': 0.0651423097810346, 'ev': 0.0825135923893105, 'ev_pct': 8.25135923893105, 'book': 'bovada'}, {'market': 'reb', 'side': 'OVER', 'line': 9.5, 'price': 205.0, 'edge': 0.0630615038049355, 'ev': 0.1923375866050531, 'ev_pct': 19.23375866050531, 'book': 'bovada'}]",[]
Amen Thompson,HOU,"[{'market': 'ast', 'side': 'OVER', 'line': 5.5, 'price': 175.0, 'edge': 0.1059668329067655, 'ev': 0.2914087904936053, 'ev_pct': 29.140879049360528, 'book': 'bovada'}, {'market': 'ast', 'side': 'OVER', 'line': 3.5, 'price': -230.0, 'edge': 0.0684153577803822, 'ev': 0.0981611655109832, 'ev_pct': 9.81611655109832, 'book': 'bovada'}, {'market': 'ast', 'side': 'OVER', 'line': 7.5, 'price': 550.0, 'edge': 0.0365961985657475, 'ev': 0.2378752906773593, 'ev_pct': 23.787529067735928, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 19.5, 'price': 340.0, 'edge': 0.0461081596355965, 'ev': 0.2028759023966249, 'ev_pct': 20.28759023966249, 'book': 'bovada'}, {'market': 'reb', 'side': 'OVER', 'line': 7.5, 'price': 175.0, 'edge': 0.05170706717141, 'ev': 0.1421944347213777, 'ev_pct': 14.219443472137769, 'book': 'bovada'}, {'market': 'reb', 'side': 'OVER', 'line': 5.5, 'price': -185.0, 'edge': 0.0255473528845007, 'ev': 0.0393567328220686, 'ev_pct': 3.93567328220686, 'book': 'bovada'}]",[]
Ausar Thompson,DET,"[{'market': 'pts', 'side': 'OVER', 'line': 14.5, 'price': 475.0, 'edge': 0.2379776822854924, 'ev': 1.3683716731415814, 'ev_pct': 136.83716731415814, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 9.5, 'price': 115.0, 'edge': 0.2063561614861531, 'ev': 0.4436657471952292, 'ev_pct': 44.36657471952292, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 19.5, 'price': 1400.0, 'edge': 0.1202406569179277, 'ev': 1.803609853768916, 'ev_pct': 180.3609853768916, 'book': 'bovada'}, {'market': 'reb', 'side': 'OVER', 'line': 5.5, 'price': 220.0, 'edge': 0.2784553351697805, 'ev': 0.8910570725432976, 'ev_pct': 89.10570725432976, 'book': 'bovada'}, {'market': 'reb', 'side': 'OVER', 'line': 7.5, 'price': 800.0, 'edge': 0.2200665810500615, 'ev': 1.9805992294505537, 'ev_pct': 198.05992294505538, 'book': 'bovada'}, {'market': 'reb', 'side': 'OVER', 'line': 3.5, 'price': -190.0, 'edge': 0.1598800179610874, 'ev': 0.2440273958353438, 'ev_pct': 24.40273958353438, 'book': 'bovada'}, {'market': 'reb', 'side': 'OVER', 'line': 9.5, 'price': 1800.0, 'edge': 0.0823103206865158, 'ev': 1.5638960930438008, 'ev_pct': 156.3896093043801, 'book': 'bovada'}]",[]
Austin Reaves,LAL,"[{'market': 'ast', 'side': 'OVER', 'line': 5.5, 'price': 190.0, 'edge': 0.0242326605568268, 'ev': 0.0702747156147978, 'ev_pct': 7.027471561479779, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 19.5, 'price': 105.0, 'edge': 0.118660620350105, 'ev': 0.2432542717177154, 'ev_pct': 24.32542717177154, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 24.5, 'price': 340.0, 'edge': 0.1185776553525395, 'ev': 0.5217416835511739, 'ev_pct': 52.17416835511739, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 14.5, 'price': -260.0, 'edge': 0.103343268353624, 'ev': 0.1430906792588641, 'ev_pct': 14.30906792588641, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 29.5, 'price': 900.0, 'edge': 0.0438422941249546, 'ev': 0.4384229412495464, 'ev_pct': 43.84229412495464, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 9.5, 'price': -1200.0, 'edge': 0.022505621781158, 'ev': 0.0243810902629212, 'ev_pct': 2.43810902629212, 'book': 'bovada'}, {'market': 'reb', 'side': 'OVER', 'line': 5.5, 'price': 340.0, 'edge': 0.1419668117609343, 'ev': 0.624653971748111, 'ev_pct': 62.4653971748111, 'book': 'bovada'}, {'market': 'reb', 'side': 'OVER', 'line': 7.5, 'price': 1100.0, 'edge': 0.0751925527216449, 'ev': 0.9023106326597397, 'ev_pct': 90.23106326597397, 'book': 'bovada'}, {'market': 'reb', 'side': 'OVER', 'line': 3.5, 'price': -140.0, 'edge': 0.0470234893601407, 'ev': 0.0806116960459557, 'ev_pct': 8.06116960459557, 'book': 'bovada'}]",[]
Bobby Portis,MIL,"[{'market': 'pts', 'side': 'OVER', 'line': 14.5, 'price': 145.0, 'edge': 0.1112444310464443, 'ev': 0.2725488560637886, 'ev_pct': 27.25488560637886, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 19.5, 'price': 475.0, 'edge': 0.0943747636466734, 'ev': 0.542654890968372, 'ev_pct': 54.26548909683721, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 9.5, 'price': -250.0, 'edge': 0.0485128668457818, 'ev': 0.0679180135840946, 'ev_pct': 6.791801358409461, 'book': 'bovada'}, {'market': 'reb', 'side': 'OVER', 'line': 7.5, 'price': 370.0, 'edge': 0.5367554411840479, 'ev': 2.522750573565025, 'ev_pct': 252.27505735650251, 'book': 'bovada'}, {'market': 'reb', 'side': 'OVER', 'line': 5.5, 'price': 105.0, 'edge': 0.4220157186255613, 'ev': 0.8651322231824007, 'ev_pct': 86.51322231824007, 'book': 'bovada'}, {'market': 'reb', 'side': 'OVER', 'line': 9.5, 'price': 950.0, 'edge': 0.4072823069781496, 'ev': 4.276464223270571, 'ev_pct': 427.64642232705705, 'book': 'bovada'}, {'market': 'reb', 'side': 'OVER', 'line': 3.5, 'price': -210.0, 'edge': 0.3001694666342721, 'ev': 0.4431073078886873, 'ev_pct': 44.31073078886873, 'book': 'bovada'}, {'market': 'reb', 'side': 'OVER', 'line': 11.5, 'price': 2000.0, 'edge': 0.2068959263338031, 'ev': 4.344814453009866, 'ev_pct': 434.48144530098654, 'book': 'bovada'}]",[]
Brandin Podziemski,GSW,"[{'market': 'pts', 'side': 'OVER', 'line': 14.5, 'price': 180.0, 'edge': 0.2898851825720845, 'ev': 0.8116785112018368, 'ev_pct': 81.16785112018367, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 19.5, 'price': 575.0, 'edge': 0.2380057283449638, 'ev': 1.6065386663285055, 'ev_pct': 160.65386663285054, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 9.5, 'price': -220.0, 'edge': 0.1642516959951407, 'ev': 0.2389115578111138, 'ev_pct': 23.89115578111138, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 24.5, 'price': 1600.0, 'edge': 0.1107064628130651, 'ev': 1.882009867822108, 'ev_pct': 188.2009867822108, 'book': 'bovada'}]",[]
Cade Cunningham,DET,"[{'market': 'ast', 'side': 'OVER', 'line': 7.5, 'price': 320.0, 'edge': 0.3899805483311629, 'ev': 1.6379183029908846, 'ev_pct': 163.79183029908845, 'book': 'bovada'}, {'market': 'ast', 'side': 'OVER', 'line': 9.5, 'price': 875.0, 'edge': 0.2154573450284321, 'ev': 2.1007091140272136, 'ev_pct': 210.07091140272135, 'book': 'bovada'}, {'market': 'ast', 'side': 'OVER', 'line': 3.5, 'price': -400.0, 'edge': 0.1729953081742706, 'ev': 0.2162441352178384, 'ev_pct': 21.62441352178384, 'book': 'bovada'}, {'market': 'ast', 'side': 'OVER', 'line': 11.5, 'price': 2000.0, 'edge': 0.0538476293857664, 'ev': 1.130800217101095, 'ev_pct': 113.08002171010949, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 24.5, 'price': 230.0, 'edge': 0.4495499919719616, 'ev': 1.483514973507473, 'ev_pct': 148.3514973507473, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 19.5, 'price': -120.0, 'edge': 0.3659249272296836, 'ev': 0.6708623665877532, 'ev_pct': 67.08623665877532, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 29.5, 'price': 550.0, 'edge': 0.3525228209598242, 'ev': 2.291398336238857, 'ev_pct': 229.1398336238857, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 14.5, 'price': -370.0, 'edge': 0.1908641568334025, 'ev': 0.2424490640856735, 'ev_pct': 24.24490640856735, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 34.5, 'price': 1200.0, 'edge': 0.1806965733401977, 'ev': 2.3490554534225714, 'ev_pct': 234.90554534225714, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 39.5, 'price': 2800.0, 'edge': 0.0593748918278857, 'ev': 1.7218718630086869, 'ev_pct': 172.1871863008687, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 9.5, 'price': -2000.0, 'edge': 0.0439667816411608, 'ev': 0.0461651207232188, 'ev_pct': 4.61651207232188, 'book': 'bovada'}, {'market': 'reb', 'side': 'OVER', 'line': 5.5, 'price': 280.0, 'edge': 0.3706014633665401, 'ev': 1.4082855607928524, 'ev_pct': 140.82855607928525, 'book': 'bovada'}, {'market': 'reb', 'side': 'OVER', 'line': 7.5, 'price': 1000.0, 'edge': 0.2817420219548102, 'ev': 3.099162241502913, 'ev_pct': 309.91622415029127, 'book': 'bovada'}, {'market': 'reb', 'side': 'OVER', 'line': 3.5, 'price': -150.0, 'edge': 0.2433911746295246, 'ev': 0.4056519577158743, 'ev_pct': 40.56519577158743, 'book': 'bovada'}, {'market': 'reb', 'side': 'OVER', 'line': 9.5, 'price': 2000.0, 'edge': 0.1131000899428258, 'ev': 2.375101888799344, 'ev_pct': 237.5101888799344, 'book': 'bovada'}]",[]
