date,commence_time,home_team,visitor_team,home_ml,away_ml,home_spread,away_spread,home_spread_price,away_spread_price,total,total_over_price,total_under_price,books_count,books_h2h,books_spreads,books_totals,bookmaker
2026-04-15,2026-04-16T02:10:00Z,Los Angeles Clippers,Golden State Warriors,-189.9899578038862,189.98995780388617,-5.5,5.5,-110,-110,221.5,100.70320873783973,-100.70320873783973,10,10,9,8,oddsapi_consensus
2026-04-15,2026-04-15T23:40:00Z,Philadelphia 76ers,Orlando Magic,-115.4749589604156,115.47495896041559,-2.0,2.0,-105,-115,222.5,-100.0,-100.0,10,10,7,5,oddsapi_consensus
