date,home_tri,away_tri,home_pts,visitor_pts
2026-02-19,CHA,HOU,101,105
2026-02-19,CLE,BKN,112,84
2026-02-19,PHI,ATL,107,117
2026-02-19,WAS,IND,112,105
2026-02-19,NYK,DET,111,126
2026-02-19,CHI,TOR,101,110
2026-02-19,SAS,PHX,121,94
2026-02-19,GSW,BOS,110,121
2026-02-19,SAC,ORL,94,131
2026-02-19,LAC,DEN,115,114
