date,home_team,visitor_team,home_tri,away_tri,home_pts,visitor_pts,pred_margin,pred_total,actual_margin,total_actual,margin_error,total_error
2025-11-20,Orlando Magic,Los Angeles Clippers,ORL,LAC,129,101,,,28,230,,
2025-11-20,Memphis Grizzlies,Sacramento Kings,MEM,SAC,137,96,,,41,233,,
2025-11-20,Milwaukee Bucks,Philadelphia 76ers,MIL,PHI,114,123,,,-9,237,,
2025-11-20,San Antonio Spurs,Atlanta Hawks,SAS,ATL,135,126,,,9,261,,
