date,home_tri,away_tri,home_pts,visitor_pts
2025-10-28,WAS,PHI,134,139
2025-10-28,MIA,CHA,144,117
2025-10-28,MIL,NYK,121,111
2025-10-28,OKC,SAC,107,101
2025-10-28,GSW,LAC,98,79
