snapshot_ts,event_id,commence_time,bookmaker,bookmaker_title,market,outcome_name,player_name,point,price,last_update,home_team,away_team
2025-10-26T15:47:05.866920+00:00,8d848647dbb99720c5e9a8d6b6a1b4b5,2025-10-26T18:10:00Z,fanduel,FanDuel,player_assists,Over,Egor Demin,3.5,-146,2025-10-26T15:46:36Z,San Antonio Spurs,Brooklyn Nets
2025-10-26T15:47:05.866920+00:00,8d848647dbb99720c5e9a8d6b6a1b4b5,2025-10-26T18:10:00Z,fanduel,FanDuel,player_assists,Under,Egor Demin,3.5,114,2025-10-26T15:46:36Z,San Antonio Spurs,Brooklyn Nets
2025-10-26T15:47:05.866920+00:00,8d848647dbb99720c5e9a8d6b6a1b4b5,2025-10-26T18:10:00Z,fanduel,FanDuel,player_assists,Over,Dylan Harper,3.5,-102,2025-10-26T15:46:36Z,San Antonio Spurs,Brooklyn Nets
2025-10-26T15:47:05.866920+00:00,8d848647dbb99720c5e9a8d6b6a1b4b5,2025-10-26T18:10:00Z,fanduel,FanDuel,player_assists,Under,Dylan Harper,3.5,-125,2025-10-26T15:46:36Z,San Antonio Spurs,Brooklyn Nets
2025-10-26T15:47:05.866920+00:00,8d848647dbb99720c5e9a8d6b6a1b4b5,2025-10-26T18:10:00Z,fanduel,FanDuel,player_assists,Over,Cam Thomas,4.5,-104,2025-10-26T15:46:36Z,San Antonio Spurs,Brooklyn Nets
2025-10-26T15:47:05.866920+00:00,8d848647dbb99720c5e9a8d6b6a1b4b5,2025-10-26T18:10:00Z,fanduel,FanDuel,player_assists,Under,Cam Thomas,4.5,-122,2025-10-26T15:46:36Z,San Antonio Spurs,Brooklyn Nets
2025-10-26T15:47:05.866920+00:00,8d848647dbb99720c5e9a8d6b6a1b4b5,2025-10-26T18:10:00Z,fanduel,FanDuel,player_assists,Over,Nicolas Claxton,2.5,-146,2025-10-26T15:46:36Z,San Antonio Spurs,Brooklyn Nets
2025-10-26T15:47:05.866920+00:00,8d848647dbb99720c5e9a8d6b6a1b4b5,2025-10-26T18:10:00Z,fanduel,FanDuel,player_assists,Under,Nicolas Claxton,2.5,114,2025-10-26T15:46:36Z,San Antonio Spurs,Brooklyn Nets
2025-10-26T15:47:05.866920+00:00,8d848647dbb99720c5e9a8d6b6a1b4b5,2025-10-26T18:10:00Z,fanduel,FanDuel,player_assists,Over,Stephon Castle,6.5,102,2025-10-26T15:46:36Z,San Antonio Spurs,Brooklyn Nets
2025-10-26T15:47:05.866920+00:00,8d848647dbb99720c5e9a8d6b6a1b4b5,2025-10-26T18:10:00Z,fanduel,FanDuel,player_assists,Under,Stephon Castle,6.5,-130,2025-10-26T15:46:36Z,San Antonio Spurs,Brooklyn Nets
2025-10-26T15:47:05.866920+00:00,8d848647dbb99720c5e9a8d6b6a1b4b5,2025-10-26T18:10:00Z,fanduel,FanDuel,player_assists,Over,Victor Wembanyama,3.5,-128,2025-10-26T15:46:36Z,San Antonio Spurs,Brooklyn Nets
2025-10-26T15:47:05.866920+00:00,8d848647dbb99720c5e9a8d6b6a1b4b5,2025-10-26T18:10:00Z,fanduel,FanDuel,player_assists,Under,Victor Wembanyama,3.5,100,2025-10-26T15:46:36Z,San Antonio Spurs,Brooklyn Nets
2025-10-26T15:47:05.866920+00:00,8d848647dbb99720c5e9a8d6b6a1b4b5,2025-10-26T18:10:00Z,fanduel,FanDuel,player_assists,Over,Michael Porter Jr,2.5,126,2025-10-26T15:46:36Z,San Antonio Spurs,Brooklyn Nets
2025-10-26T15:47:05.866920+00:00,8d848647dbb99720c5e9a8d6b6a1b4b5,2025-10-26T18:10:00Z,fanduel,FanDuel,player_assists,Under,Michael Porter Jr,2.5,-162,2025-10-26T15:46:36Z,San Antonio Spurs,Brooklyn Nets
2025-10-26T15:47:05.866920+00:00,8d848647dbb99720c5e9a8d6b6a1b4b5,2025-10-26T18:10:00Z,fanduel,FanDuel,player_assists,Over,Devin Vassell,3.5,124,2025-10-26T15:46:36Z,San Antonio Spurs,Brooklyn Nets
2025-10-26T15:47:05.866920+00:00,8d848647dbb99720c5e9a8d6b6a1b4b5,2025-10-26T18:10:00Z,fanduel,FanDuel,player_assists,Under,Devin Vassell,3.5,-160,2025-10-26T15:46:36Z,San Antonio Spurs,Brooklyn Nets
