date,game_id,home_team,visitor_team,tip_prob_home,tip_outcome_home,tip_brier,tip_logloss,first_basket_top1_name,first_basket_top1_prob,first_basket_actual_name,first_basket_hit_top1,first_basket_hit_top5,first_basket_prob_actual,early_threes_expected,early_threes_prob_ge_1,early_threes_actual,early_threes_error,early_threes_brier_ge1
2025-11-24,0022500283,IND,DET,0.5299640517645717,,,,Cade Cunningham,0.1164357049014656,,,,,1.122843831245661,0.6746467719278255,,,
2025-11-24,0022500284,TOR,CLE,0.65,,,,Evan Mobley,0.1134908101082111,,,,,1.2336110802039142,0.708761010818977,,,
2025-11-24,0022500285,BKN,NYK,0.5,,,,Mikal Bridges,0.1154975880161156,,,,,1.3443914930161054,0.7393017036620051,,,
2025-11-24,0022500286,MIA,DAL,0.4850044983805899,,,,Cooper Flagg,0.1101429817039658,,,,,1.1449920154957365,0.6817735413392088,,,
2025-11-24,0022500287,MEM,DEN,0.51499550161941,,,,Jamal Murray,0.1205255528501763,,,,,1.173550996613442,0.6907332162080985,,,
2025-11-24,0022500288,MIL,POR,0.4551211076264199,,,,Toumani Camara,0.1105074339078219,,,,,1.284265590155945,0.7231461668309487,,,
2025-11-24,0022500289,NOP,CHI,0.5597136492671929,,,,Trey Murphy III,0.1161637300471574,,,,,1.152936401347101,0.6842916394994557,,,
2025-11-24,0022500290,PHX,HOU,0.5299640517645717,,,,Alperen Sengun,0.1152698700607765,,,,,1.1315347956703457,0.677462153347448,,,
2025-11-24,0022500291,GSW,UTA,0.4700359482354282,,,,Lauri Markkanen,0.119101120743914,,,,,1.3652035460915104,0.744671300460386,,,
2025-11-24,0022500292,SAC,MIN,0.4700359482354282,,,,Keegan Murray,0.1083188803573557,,,,,1.087301425614039,0.6628749757579459,,,
