date,player_id,player_name,team,stat,side,line,price,implied_prob,model_prob,edge,ev,bookmaker,bookmaker_title,commence_time
2025-10-16,1630581.0,Josh Giddey,CHI,pts,OVER,14.5,-200,0.6666666666666666,0.7448901592893403,0.0782234926226737,0.11733523893401049,bovada,Bovada,2025-10-17T00:00:00+00:00
2025-10-16,1641718.0,Keyonte George,UTA,pts,OVER,24.5,1100,0.08333333333333333,0.15606931577444372,0.07273598244111039,0.8728317892933246,bovada,Bovada,2025-10-17T01:00:00+00:00
2025-10-16,1630581.0,Josh Giddey,CHI,pts,OVER,24.5,450,0.18181818181818182,0.2498894528674782,0.06807127104929639,0.37439199077113017,bovada,Bovada,2025-10-17T00:00:00+00:00
2025-10-16,1631101.0,Shaedon Sharpe,POR,pts,OVER,29.5,775,0.11428571428571428,0.17828714855418015,0.06400143426846587,0.5600125498490764,bovada,Bovada,2025-10-17T01:00:00+00:00
2025-10-16,1630166.0,Deni Avdija,POR,pts,OVER,34.5,3500,0.027777777777777776,0.08879313486198692,0.061015357084209146,2.196552855031529,bovada,Bovada,2025-10-17T01:00:00+00:00
2025-10-16,1629027.0,Trae Young,ATL,pts,OVER,34.5,3500,0.027777777777777776,0.08164621712816333,0.05386843935038556,1.9392638166138798,bovada,Bovada,2025-10-16T23:30:00+00:00
2025-10-16,1630532.0,Franz Wagner,ORL,pts,OVER,29.5,1200,0.07692307692307693,0.12342748451910868,0.04650440759603175,0.6045572987484128,bovada,Bovada,2025-10-16T23:00:00+00:00
2025-10-16,1631094.0,Paolo Banchero,ORL,pts,OVER,34.5,1800,0.05263157894736842,0.0901309461912061,0.03749936724383768,0.7124879776329158,bovada,Bovada,2025-10-16T23:00:00+00:00
2025-10-16,1642258.0,Zaccharie Risacher,ATL,pts,OVER,19.5,750,0.11764705882352941,0.15499720948891615,0.037350150665386744,0.31747628065578726,bovada,Bovada,2025-10-16T23:30:00+00:00
2025-10-16,1629627.0,Zion Williamson,NOP,pts,OVER,9.5,-1400,0.9333333333333333,0.9686830389600396,0.03534970562670625,0.037874684600042424,bovada,Bovada,2025-10-16T23:00:00+00:00
2025-10-16,1631094.0,Paolo Banchero,ORL,pts,OVER,9.5,-1700,0.9444444444444444,0.9768903052887796,0.032445860844335206,0.034354440894001956,bovada,Bovada,2025-10-16T23:00:00+00:00
2025-10-16,1630595.0,Cade Cunningham,DET,pts,OVER,39.5,2200,0.043478260869565216,0.06954059956273673,0.02606233869317151,0.5994337899429447,bovada,Bovada,2025-10-16T23:00:00+00:00
2025-10-16,1630162.0,Anthony Edwards,MIN,pts,OVER,34.5,1200,0.07692307692307693,0.10269794491659168,0.02577486799351475,0.3350732839156918,bovada,Bovada,2025-10-17T00:00:00+00:00
2025-10-16,1630532.0,Franz Wagner,ORL,pts,OVER,9.5,-1000,0.9090909090909091,0.9343051654167545,0.025214256325845397,0.027735681958429903,bovada,Bovada,2025-10-16T23:00:00+00:00
2025-10-16,1630581.0,Josh Giddey,CHI,pts,OVER,9.5,-750,0.8823529411764706,0.9074413420805586,0.025088400904088037,0.028433521024633077,bovada,Bovada,2025-10-17T00:00:00+00:00
2025-10-16,1642258.0,Zaccharie Risacher,ATL,pts,OVER,14.5,195,0.3389830508474576,0.36370717390622154,0.024724123058763925,0.07293616302335348,bovada,Bovada,2025-10-16T23:30:00+00:00
2025-10-16,203497.0,Rudy Gobert,MIN,reb,OVER,9.5,350,0.2222222222222222,0.8664112647199924,0.6441890424977702,2.8988506912399656,bovada,Bovada,2025-10-17T00:00:00+00:00
2025-10-16,203497.0,Rudy Gobert,MIN,reb,OVER,11.5,950,0.09523809523809523,0.6710879554532517,0.5758498602151565,6.046423532259143,bovada,Bovada,2025-10-17T00:00:00+00:00
2025-10-16,203497.0,Rudy Gobert,MIN,reb,OVER,7.5,140,0.4166666666666667,0.9621543587611389,0.5454876920944722,1.3091704610267332,bovada,Bovada,2025-10-17T00:00:00+00:00
2025-10-16,203497.0,Rudy Gobert,MIN,reb,OVER,13.5,2100,0.045454545454545456,0.4114769530551343,0.36602240760058885,8.052492967212954,bovada,Bovada,2025-10-17T00:00:00+00:00
2025-10-16,203497.0,Rudy Gobert,MIN,reb,OVER,5.5,-220,0.6875,0.9927155031706745,0.3052155031706745,0.4439498227937083,bovada,Bovada,2025-10-17T00:00:00+00:00
2025-10-16,1631094.0,Paolo Banchero,ORL,reb,OVER,7.5,350,0.2222222222222222,0.4869852311785525,0.2647630089563303,1.1914335403034864,bovada,Bovada,2025-10-16T23:00:00+00:00
2025-10-16,1630581.0,Josh Giddey,CHI,reb,OVER,7.5,110,0.47619047619047616,0.7232466195454068,0.24705614335493065,0.5188179010453544,bovada,Bovada,2025-10-17T00:00:00+00:00
2025-10-16,203944.0,Julius Randle,MIN,reb,OVER,5.5,180,0.35714285714285715,0.560640731407156,0.20349787426429883,0.5697940479400367,bovada,Bovada,2025-10-17T00:00:00+00:00
2025-10-16,1630166.0,Deni Avdija,POR,reb,OVER,9.5,280,0.2631578947368421,0.4640131519194599,0.20085525718261782,0.7632499772939476,bovada,Bovada,2025-10-17T01:00:00+00:00
2025-10-16,1630581.0,Josh Giddey,CHI,reb,OVER,9.5,250,0.2857142857142857,0.47044426875517953,0.18472998304089383,0.6465549406431284,bovada,Bovada,2025-10-17T00:00:00+00:00
2025-10-16,203944.0,Julius Randle,MIN,reb,OVER,7.5,650,0.13333333333333333,0.30360055775251826,0.17026722441918493,1.277004183143887,bovada,Bovada,2025-10-17T00:00:00+00:00
2025-10-16,1630700.0,Dyson Daniels,ATL,reb,OVER,7.5,500,0.16666666666666666,0.33638013253091126,0.1697134658642446,1.0182807951854675,bovada,Bovada,2025-10-16T23:30:00+00:00
2025-10-16,1630700.0,Dyson Daniels,ATL,reb,OVER,5.5,130,0.43478260869565216,0.5965022761078856,0.16171966741223348,0.371955235048137,bovada,Bovada,2025-10-16T23:30:00+00:00
2025-10-16,1631094.0,Paolo Banchero,ORL,reb,OVER,9.5,950,0.09523809523809523,0.2421836446783422,0.14694554944024696,1.542928269122593,bovada,Bovada,2025-10-16T23:00:00+00:00
2025-10-16,1630581.0,Josh Giddey,CHI,reb,OVER,5.5,-300,0.75,0.896017374264845,0.14601737426484496,0.1946898323531266,bovada,Bovada,2025-10-17T00:00:00+00:00
2025-10-16,1630166.0,Deni Avdija,POR,reb,OVER,5.5,-300,0.75,0.8930670041430939,0.14306700414309392,0.1907560055241252,bovada,Bovada,2025-10-17T01:00:00+00:00
2025-10-16,1630581.0,Josh Giddey,CHI,reb,OVER,11.5,750,0.11764705882352941,0.22940135416194551,0.1117542953384161,0.949911510376537,bovada,Bovada,2025-10-17T00:00:00+00:00
2025-10-16,1630166.0,Deni Avdija,POR,reb,OVER,11.5,775,0.11428571428571428,0.22452642839674963,0.11024071411103535,0.9646062484715592,bovada,Bovada,2025-10-17T01:00:00+00:00
2025-10-16,1630532.0,Franz Wagner,ORL,reb,OVER,5.5,180,0.35714285714285715,0.4647746555554687,0.10763179841261156,0.30136903555531236,bovada,Bovada,2025-10-16T23:00:00+00:00
2025-10-16,1631094.0,Paolo Banchero,ORL,reb,OVER,3.5,-420,0.8076923076923077,0.9033201648264992,0.09562785713419153,0.11839639454709427,bovada,Bovada,2025-10-16T23:00:00+00:00
2025-10-16,203497.0,Rudy Gobert,MIN,reb,OVER,3.5,-950,0.9047619047619048,0.999063251294338,0.09430134653243327,0.10422780406216309,bovada,Bovada,2025-10-17T00:00:00+00:00
2025-10-16,1630532.0,Franz Wagner,ORL,reb,OVER,7.5,650,0.13333333333333333,0.2251009241676436,0.09176759083431027,0.688256931257327,bovada,Bovada,2025-10-16T23:00:00+00:00
2025-10-16,1630595.0,Cade Cunningham,DET,reb,OVER,7.5,440,0.18518518518518517,0.27122752122006655,0.08604233603488137,0.46462861458835936,bovada,Bovada,2025-10-16T23:00:00+00:00
2025-10-16,1630552.0,Jalen Johnson,ATL,reb,OVER,7.5,150,0.4,0.48285280317035795,0.08285280317035792,0.2071320079258948,bovada,Bovada,2025-10-16T23:30:00+00:00
2025-10-16,203944.0,Julius Randle,MIN,reb,OVER,3.5,-250,0.7142857142857143,0.793681116621714,0.07939540233599973,0.11115356327039966,bovada,Bovada,2025-10-17T00:00:00+00:00
2025-10-16,1631101.0,Shaedon Sharpe,POR,reb,OVER,7.5,475,0.17391304347826086,0.2455490387891418,0.07163599531088094,0.4119069730375654,bovada,Bovada,2025-10-17T01:00:00+00:00
2025-10-16,1630552.0,Jalen Johnson,ATL,reb,OVER,5.5,-200,0.6666666666666666,0.7335784186708865,0.06691175200421984,0.1003676280063297,bovada,Bovada,2025-10-16T23:30:00+00:00
2025-10-16,203468.0,CJ McCollum,NOP,reb,OVER,5.5,475,0.17391304347826086,0.24008427019527478,0.06617122671701392,0.38048455362283007,bovada,Bovada,2025-10-16T23:00:00+00:00
2025-10-16,1630700.0,Dyson Daniels,ATL,reb,OVER,3.5,-310,0.7560975609756098,0.8188445641549957,0.06274700317938597,0.08298797194692986,bovada,Bovada,2025-10-16T23:30:00+00:00
2025-10-16,203944.0,Julius Randle,MIN,reb,OVER,9.5,1600,0.058823529411764705,0.11885312522176561,0.060029595810000905,1.0205031287700153,bovada,Bovada,2025-10-17T00:00:00+00:00
2025-10-16,1630595.0,Cade Cunningham,DET,reb,OVER,5.5,115,0.46511627906976744,0.522951227172345,0.057834948102577555,0.12434513842054173,bovada,Bovada,2025-10-16T23:00:00+00:00
2025-10-16,1630700.0,Dyson Daniels,ATL,reb,OVER,9.5,1100,0.08333333333333333,0.13807045755804803,0.0547371242247147,0.6568454906965764,bovada,Bovada,2025-10-16T23:30:00+00:00
2025-10-16,1641729.0,Brice Sensabaugh,UTA,reb,OVER,5.5,385,0.20618556701030927,0.25318174892244794,0.04699618191213867,0.2279314822738725,bovada,Bovada,2025-10-17T01:00:00+00:00
2025-10-16,1631101.0,Shaedon Sharpe,POR,reb,OVER,5.5,125,0.4444444444444444,0.49126517643454426,0.04682073199009984,0.10534664697772456,bovada,Bovada,2025-10-17T01:00:00+00:00
2025-10-16,1631094.0,Paolo Banchero,ORL,reb,OVER,11.5,2400,0.04,0.08597539682164657,0.045975396821646565,1.1493849205411641,bovada,Bovada,2025-10-16T23:00:00+00:00
2025-10-16,1630162.0,Anthony Edwards,MIN,reb,OVER,5.5,250,0.2857142857142857,0.3279598335523719,0.042245547838086206,0.14785941743330167,bovada,Bovada,2025-10-17T00:00:00+00:00
2025-10-16,1630552.0,Jalen Johnson,ATL,reb,OVER,9.5,400,0.2,0.23895701816869375,0.038957018168693736,0.19478509084346873,bovada,Bovada,2025-10-16T23:30:00+00:00
2025-10-16,1641824.0,Matas Buzelis,CHI,reb,OVER,7.5,940,0.09615384615384616,0.13210262480929447,0.03594877865544831,0.3738672980166624,bovada,Bovada,2025-10-17T00:00:00+00:00
2025-10-16,1641824.0,Matas Buzelis,CHI,reb,OVER,5.5,240,0.29411764705882354,0.3264128489297766,0.03229520187095308,0.1098036863612405,bovada,Bovada,2025-10-17T00:00:00+00:00
2025-10-16,1630581.0,Josh Giddey,CHI,reb,OVER,3.5,-1600,0.9411764705882353,0.9729382512554754,0.031761780667240114,0.03374689195894261,bovada,Bovada,2025-10-17T00:00:00+00:00
2025-10-16,1630532.0,Franz Wagner,ORL,reb,OVER,3.5,-220,0.6875,0.7184539390248292,0.030953939024829236,0.045023911308842535,bovada,Bovada,2025-10-16T23:00:00+00:00
2025-10-16,1641709.0,Ausar Thompson,DET,reb,OVER,7.5,375,0.21052631578947367,0.23547681458068093,0.024950498791207254,0.1185148692582344,bovada,Bovada,2025-10-16T23:00:00+00:00
2025-10-16,1630166.0,Deni Avdija,POR,reb,OVER,3.5,-1800,0.9473684210526315,0.9719122492490686,0.02454382819643708,0.02590737420735019,bovada,Bovada,2025-10-17T01:00:00+00:00
2025-10-16,1642270.0,Donovan Clingan,POR,reb,OVER,5.5,-550,0.8461538461538461,0.8686690724749015,0.022515226321055404,0.026608903833974573,bovada,Bovada,2025-10-17T01:00:00+00:00
2025-10-16,1630581.0,Josh Giddey,CHI,reb,OVER,13.5,1600,0.058823529411764705,0.07964159377212976,0.020818064360365054,0.3539070941262059,bovada,Bovada,2025-10-17T00:00:00+00:00
