date,home_tri,away_tri,home_pts,visitor_pts
2026-03-21,WSH,OKC,111,132
2026-03-21,CHA,MEM,124,101
2026-03-21,ORL,LAL,104,105
2026-03-21,NOP,CLE,106,111
2026-03-21,ATL,GSW,126,110
2026-03-21,HOU,MIA,123,122
2026-03-21,SA,IND,134,119
2026-03-21,DAL,LAC,131,138
2026-03-21,UTA,PHI,116,126
2026-03-21,PHX,MIL,105,108
