game_id,expected_threes_0_3,prob_ge_1
0022500283,1.122843831245661,0.6746467719278255
0022500284,1.2336110802039142,0.708761010818977
0022500285,1.3443914930161054,0.7393017036620051
0022500286,1.1449920154957365,0.6817735413392088
0022500287,1.1735509966134419,0.6907332162080985
0022500288,1.284265590155945,0.7231461668309487
0022500289,1.152936401347101,0.6842916394994557
0022500290,1.1315347956703457,0.677462153347448
0022500291,1.3652035460915104,0.744671300460386
0022500292,1.087301425614039,0.6628749757579459
