game_id,expected_threes_0_3,prob_ge_1
0022501051,1.110085867008293,0.6704693359519467
0022501052,1.1977750279534591,0.6981348933014124
0022501053,1.2403909783301847,0.7107289029039208
0022501054,1.3193138768095511,0.7326813474151204
0022501055,1.2297777902775233,0.7076424648497488
0022501056,1.2984271651799733,0.7270392221996859
0022501057,1.2354963601621305,0.7093095606009012
0022501058,1.06553807492577,0.6554575847529924
0022501059,1.0973816195268289,0.6662561910915683
0022501060,1.3066076740227166,0.7292630717439843
0022501061,1.3327120482004469,0.7362390420171361
0022501062,1.018106357062859,0.6387215748312682
