date,game_id,player_id,player_name,team_abbr,pts,reb,ast,threes,pra
2025-11-14,0022500039,1628384,OG Anunoby,NYK,2.0,3.0,0.0,0.0,5.0
2025-11-14,0022500039,1626157,Karl-Anthony Towns,NYK,39.0,11.0,4.0,6.0,54.0
2025-11-14,0022500039,1629011,Mitchell Robinson,NYK,0.0,10.0,2.0,0.0,12.0
2025-11-14,0022500039,1628969,Mikal Bridges,NYK,15.0,5.0,5.0,3.0,25.0
2025-11-14,0022500039,1630540,Miles McBride,NYK,9.0,3.0,4.0,1.0,16.0
2025-11-14,0022500039,1629013,Landry Shamet,NYK,36.0,2.0,3.0,6.0,41.0
2025-11-14,0022500039,1628404,Josh Hart,NYK,12.0,12.0,10.0,1.0,34.0
2025-11-14,0022500039,203903,Jordan Clarkson,NYK,24.0,5.0,3.0,3.0,32.0
2025-11-14,0022500039,1627824,Guerschon Yabusele,NYK,3.0,0.0,1.0,1.0,4.0
2025-11-14,0022500039,1641796,Pelle Larsson,MIA,14.0,2.0,2.0,3.0,18.0
2025-11-14,0022500039,203952,Andrew Wiggins,MIA,15.0,7.0,3.0,1.0,25.0
2025-11-14,0022500039,1642276,Kel'el Ware,MIA,15.0,10.0,1.0,1.0,26.0
2025-11-14,0022500039,1630558,Davion Mitchell,MIA,11.0,4.0,11.0,2.0,26.0
2025-11-14,0022500039,1626181,Norman Powell,MIA,38.0,5.0,0.0,8.0,43.0
2025-11-14,0022500039,1631170,Jaime Jaquez Jr.,MIA,23.0,9.0,7.0,1.0,39.0
2025-11-14,0022500039,1631107,Nikola Jović,MIA,3.0,4.0,4.0,0.0,11.0
2025-11-14,0022500039,1631323,Simone Fontecchio,MIA,9.0,2.0,0.0,3.0,11.0
2025-11-14,0022500039,1630696,Dru Smith,MIA,4.0,2.0,2.0,0.0,8.0
2025-11-14,0022500039,1642352,Keshad Johnson,MIA,0.0,1.0,0.0,0.0,1.0
2025-11-14,0022500040,1641783,Tristan da Silva,ORL,22.0,9.0,1.0,5.0,32.0
2025-11-14,0022500040,1630532,Franz Wagner,ORL,25.0,6.0,5.0,3.0,36.0
2025-11-14,0022500040,1628976,Wendell Carter Jr.,ORL,7.0,5.0,3.0,0.0,15.0
2025-11-14,0022500040,1630217,Desmond Bane,ORL,19.0,5.0,2.0,3.0,26.0
2025-11-14,0022500040,1630591,Jalen Suggs,ORL,14.0,7.0,6.0,2.0,27.0
2025-11-14,0022500040,1629048,Goga Bitadze,ORL,6.0,8.0,0.0,0.0,14.0
2025-11-14,0022500040,1626145,Tyus Jones,ORL,0.0,1.0,2.0,0.0,3.0
