date,player_id,player_name,team,stat,side,line,price,implied_prob,model_prob,model_prob_raw,edge,ev,bookmaker,bookmaker_title,commence_time,home_team,away_team
2026-02-02,1629614.0,Andrew Nembhard,IND,ast,UNDER,6.5,175,0.36363636363636365,0.5592180905654554,0.796090452827277,0.1955817269290917,0.5378497490550023,bovada,Bovada,2026-02-03T00:10:00Z,Indiana Pacers,Houston Rockets
2026-02-02,1630578.0,Alperen Sengun,HOU,ast,UNDER,5.5,165,0.37735849056603776,0.5631863552208972,0.815931776104486,0.18582786465485945,0.49244384133537755,bovada,Bovada,2026-02-03T00:10:00Z,Indiana Pacers,Houston Rockets
2026-02-02,202695.0,Kawhi Leonard,LAC,ast,UNDER,2.5,210,0.3225806451612903,0.4610296673075265,0.3051483365376324,0.13844902214623617,0.4291919686533321,bovada,Bovada,2026-02-03T03:40:00Z,Los Angeles Clippers,Philadelphia 76ers
2026-02-02,204456.0,T.J. McConnell,IND,ast,UNDER,3.5,145,0.40816326530612246,0.5828260456899356,0.9141302284496777,0.1746627803838131,0.4279238119403421,bovada,Bovada,2026-02-03T00:10:00Z,Indiana Pacers,Houston Rockets
2026-02-02,1630163.0,LaMelo Ball,CHA,ast,UNDER,7.5,140,0.4166666666666667,0.5908207328615707,0.9541036643078534,0.17415406619490398,0.41796975886776955,bovada,Bovada,2026-02-02T20:10:00Z,Charlotte Hornets,New Orleans Pelicans
2026-02-02,1642851.0,Kon Knueppel,CHA,ast,UNDER,2.5,190,0.3448275862068966,0.48708045439214026,0.43540227196070136,0.14225286818524369,0.4125333177372068,bovada,Bovada,2026-02-02T20:10:00Z,Charlotte Hornets,New Orleans Pelicans
2026-02-02,201935.0,James Harden,LAC,ast,UNDER,7.5,180,0.35714285714285715,0.5003627974430593,0.5018139872152965,0.1432199403002022,0.4010158328405662,bovada,Bovada,2026-02-03T03:40:00Z,Los Angeles Clippers,Philadelphia 76ers
2026-02-02,1627739.0,Kris Dunn,LAC,ast,OVER,4.5,180,0.35714285714285715,0.4960410801486668,0.48020540074333407,0.13889822300580967,0.388915024416267,bovada,Bovada,2026-02-03T03:40:00Z,Los Angeles Clippers,Philadelphia 76ers
2026-02-02,1630174.0,Aaron Nesmith,IND,ast,OVER,2.5,164,0.3787878787878788,0.5224706308108431,0.6123531540542153,0.14368275202296432,0.37932246534062575,betonlineag,BetOnline.ag,2026-02-03T00:10:00Z,Indiana Pacers,Houston Rockets
2026-02-02,203954.0,Joel Embiid,PHI,ast,UNDER,3.5,170,0.37037037037037035,0.5014298816700067,0.5071494083500334,0.13105951129963633,0.353860680509018,bovada,Bovada,2026-02-03T03:40:00Z,Los Angeles Clippers,Philadelphia 76ers
