market,side,home,away,date,ev,price,implied_prob,edge,line,pred_margin,market_home_margin,pred_total,tier
ATS,Chicago Bulls,Golden State Warriors,Chicago Bulls,2026-03-10,0.2380590546001624,-110.0,0.5238095238095238,-4.575517535209656,6.5,1.924482464790344,6.5,,High
TOTAL,Under,Golden State Warriors,Chicago Bulls,2026-03-10,0.1765740888868942,100.38580991145663,0.4990373322551454,-3.523696899414034,227.5,,,223.97630310058597,Medium
ATS,Dallas Mavericks,Atlanta Hawks,Dallas Mavericks,2026-03-10,0.13435404563944464,-105.0,0.5121951219512195,-2.453754425048828,9.0,6.546245574951172,9.0,,Medium
TOTAL,Under,Atlanta Hawks,Dallas Mavericks,2026-03-10,0.5905487058289847,-100.0,0.5,-13.19775390625,240.0,,,226.80224609375,High
ATS,Washington Wizards,Miami Heat,Washington Wizards,2026-03-10,0.26021750897183415,-105.0,0.5121951219512195,-4.477660179138184,15.5,11.022339820861816,15.5,,High
TOTAL,Under,Miami Heat,Washington Wizards,2026-03-10,0.7507768609731295,100.15915963711603,0.499602417302799,-18.38169860839841,242.5,,,224.1183013916016,High
ML,Milwaukee Bucks,Milwaukee Bucks,Phoenix Suns,2026-03-10,0.10852603606199196,106.34781558057722,0.48461865088632733,,,,,,High
ATS,Milwaukee Bucks,Milwaukee Bucks,Phoenix Suns,2026-03-10,0.5678587277071995,-105.0,0.5121951219512195,10.230774879455566,1.0,9.230774879455566,-1.0,,High
TOTAL,Over,Milwaukee Bucks,Phoenix Suns,2026-03-10,0.3971673738183086,-100.0,0.5,8.325302124023438,217.5,,,225.82530212402344,High
ATS,Brooklyn Nets,Brooklyn Nets,Detroit Pistons,2026-03-10,0.40213438497636267,-115.0,0.5348837209302325,8.09307861328125,14.5,-6.40692138671875,-14.5,,High
TOTAL,Over,Brooklyn Nets,Detroit Pistons,2026-03-10,0.47575824324924654,101.05378907441764,0.49737933545229635,9.999862670898438,217.5,,,227.49986267089844,High
ATS,Houston Rockets,Houston Rockets,Toronto Raptors,2026-03-10,0.12105800661864774,-115.0,0.5348837209302325,3.028850555419922,-5.0,8.028850555419922,5.0,,High
TOTAL,Over,Houston Rockets,Toronto Raptors,2026-03-10,0.5024549475887572,-100.24772096710264,0.5006185362957098,10.900680541992188,217.5,,,228.4006805419922,High
