player,team,plays,ladders
Aaron Wiggins,OKC,"[{'market': 'ast', 'side': 'OVER', 'line': 2.5, 'price': 136.0, 'edge': 0.2265131204536048, 'ev': 0.5345709642705074, 'ev_pct': 53.45709642705074, 'book': 'draftkings'}, {'market': 'ast', 'side': 'OVER', 'line': 2.5, 'price': 134.0, 'edge': 0.2228915066624995, 'ev': 0.5215661255902488, 'ev_pct': 52.156612559024886, 'book': 'betonlineag'}, {'market': 'ast', 'side': 'OVER', 'line': 2.5, 'price': 130.0, 'edge': 0.2154593253172746, 'ev': 0.4955564482297317, 'ev_pct': 49.55564482297317, 'book': 'fanduel'}, {'market': 'ast', 'side': 'OVER', 'line': 2.5, 'price': 130.0, 'edge': 0.2154593253172746, 'ev': 0.4955564482297317, 'ev_pct': 49.55564482297317, 'book': 'bovada'}, {'market': 'ast', 'side': 'OVER', 'line': 2.5, 'price': 125.0, 'edge': 0.2057974895684824, 'ev': 0.4630443515290854, 'ev_pct': 46.30443515290854, 'book': 'fanatics'}, {'market': 'ast', 'side': 'OVER', 'line': 2.5, 'price': 125.0, 'edge': 0.2057974895684824, 'ev': 0.4630443515290854, 'ev_pct': 46.30443515290854, 'book': 'williamhill_us'}, {'market': 'ast', 'side': 'OVER', 'line': 2.5, 'price': 120.0, 'edge': 0.1956964794674723, 'ev': 0.430532254828439, 'ev_pct': 43.0532254828439, 'book': 'betmgm'}]",[]
Ace Bailey,UTA,"[{'market': 'ast', 'side': 'OVER', 'line': 1.5, 'price': -130.0, 'edge': 0.1941487917216129, 'ev': 0.3434940161228536, 'ev_pct': 34.349401612285355, 'book': 'betmgm'}]",[]
Andrew Wiggins,MIA,"[{'market': 'pa', 'side': 'UNDER', 'line': 23.5, 'price': -125.0, 'edge': 0.2293474563221904, 'ev': 0.4128254213799429, 'ev_pct': 41.28254213799429, 'book': 'betmgm'}, {'market': 'pa', 'side': 'UNDER', 'line': 20.5, 'price': 130.0, 'edge': 0.2240893474250697, 'ev': 0.5154054990776604, 'ev_pct': 51.54054990776604, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 22.5, 'price': -110.0, 'edge': 0.2223229826500719, 'ev': 0.4244347850592281, 'ev_pct': 42.44347850592281, 'book': 'draftkings'}, {'market': 'pa', 'side': 'UNDER', 'line': 21.5, 'price': 105.0, 'edge': 0.2161735308714163, 'ev': 0.4431557382864035, 'ev_pct': 44.315573828640346, 'book': 'bovada'}]",[]
Austin Reaves,LAL,"[{'market': 'threes', 'side': 'UNDER', 'line': 2.5, 'price': 136.0, 'edge': 0.2804079294742224, 'ev': 0.6617627135591649, 'ev_pct': 66.1762713559165, 'book': 'fanduel'}, {'market': 'threes', 'side': 'UNDER', 'line': 2.5, 'price': 132.0, 'edge': 0.2731022602749238, 'ev': 0.6335972438378232, 'ev_pct': 63.35972438378232, 'book': 'betrivers'}, {'market': 'threes', 'side': 'UNDER', 'line': 2.5, 'price': 130.0, 'edge': 0.2693541343378923, 'ev': 0.6195145089771523, 'ev_pct': 61.95145089771523, 'book': 'williamhill_us'}, {'market': 'threes', 'side': 'UNDER', 'line': 2.5, 'price': 130.0, 'edge': 0.2693541343378923, 'ev': 0.6195145089771523, 'ev_pct': 61.95145089771523, 'book': 'betmgm'}, {'market': 'threes', 'side': 'UNDER', 'line': 2.5, 'price': 130.0, 'edge': 0.2693541343378923, 'ev': 0.6195145089771523, 'ev_pct': 61.95145089771523, 'book': 'bovada'}, {'market': 'threes', 'side': 'UNDER', 'line': 3.5, 'price': -175.0, 'edge': 0.2677863607636811, 'ev': 0.4208071383429274, 'ev_pct': 42.08071383429274, 'book': 'fanatics'}, {'market': 'threes', 'side': 'UNDER', 'line': 2.5, 'price': 129.0, 'edge': 0.2674555203261208, 'ev': 0.6124731415468169, 'ev_pct': 61.24731415468169, 'book': 'betonlineag'}]",[]
Ayo Dosunmu,CHI,"[{'market': 'ast', 'side': 'OVER', 'line': 3.5, 'price': 150.0, 'edge': 0.2381857596189983, 'ev': 0.5954643990474959, 'ev_pct': 59.54643990474959, 'book': 'bovada'}, {'market': 'ast', 'side': 'OVER', 'line': 2.5, 'price': -150.0, 'edge': 0.1744593622091798, 'ev': 0.2907656036819662, 'ev_pct': 29.07656036819662, 'book': 'betrivers'}, {'market': 'ast', 'side': 'OVER', 'line': 2.5, 'price': -154.0, 'edge': 0.1681601496107545, 'ev': 0.2773550519554004, 'ev_pct': 27.73550519554004, 'book': 'fanduel'}, {'market': 'ast', 'side': 'OVER', 'line': 2.5, 'price': -156.0, 'edge': 0.1650843622091797, 'ev': 0.2709076713176284, 'ev_pct': 27.09076713176284, 'book': 'betonlineag'}, {'market': 'ast', 'side': 'OVER', 'line': 2.5, 'price': -159.0, 'edge': 0.1605597483095658, 'ev': 0.261540722089167, 'ev_pct': 26.154072208916702, 'book': 'draftkings'}, {'market': 'ast', 'side': 'OVER', 'line': 2.5, 'price': -160.0, 'edge': 0.1590747468245643, 'ev': 0.2584964635899171, 'ev_pct': 25.849646358991713, 'book': 'bovada'}, {'market': 'pa', 'side': 'OVER', 'line': 16.5, 'price': 110.0, 'edge': 0.399409477246249, 'ev': 0.8387599022171229, 'ev_pct': 83.8759902217123, 'book': 'bovada'}, {'market': 'pa', 'side': 'OVER', 'line': 15.5, 'price': -114.0, 'edge': 0.3669749163085636, 'ev': 0.6888827376318649, 'ev_pct': 68.88827376318649, 'book': 'fanduel'}, {'market': 'pa', 'side': 'OVER', 'line': 15.5, 'price': -115.0, 'edge': 0.3648014757521628, 'ev': 0.6820201503192608, 'ev_pct': 68.20201503192608, 'book': 'draftkings'}, {'market': 'pa', 'side': 'OVER', 'line': 15.5, 'price': -115.0, 'edge': 0.3648014757521628, 'ev': 0.6820201503192608, 'ev_pct': 68.20201503192608, 'book': 'fanatics'}, {'market': 'pa', 'side': 'OVER', 'line': 15.5, 'price': -115.0, 'edge': 0.3648014757521628, 'ev': 0.6820201503192608, 'ev_pct': 68.20201503192608, 'book': 'betrivers'}, {'market': 'pa', 'side': 'OVER', 'line': 15.5, 'price': -115.0, 'edge': 0.3648014757521628, 'ev': 0.6820201503192608, 'ev_pct': 68.20201503192608, 'book': 'bovada'}, {'market': 'pa', 'side': 'OVER', 'line': 14.5, 'price': -150.0, 'edge': 0.3201751918778353, 'ev': 0.533625319796392, 'ev_pct': 53.36253197963921, 'book': 'bovada'}, {'market': 'pr', 'side': 'OVER', 'line': 15.5, 'price': 105.0, 'edge': 0.3875986261763213, 'ev': 0.7945771836614588, 'ev_pct': 79.45771836614588, 'book': 'bovada'}, {'market': 'pr', 'side': 'OVER', 'line': 15.5, 'price': -102.0, 'edge': 0.3704530091755968, 'ev': 0.7336422338575546, 'ev_pct': 73.36422338575545, 'book': 'draftkings'}, {'market': 'pr', 'side': 'OVER', 'line': 15.5, 'price': -104.0, 'edge': 0.3655995826564744, 'ev': 0.7171376429030843, 'ev_pct': 71.71376429030843, 'book': 'betrivers'}, {'market': 'pr', 'side': 'OVER', 'line': 15.5, 'price': -105.0, 'edge': 0.3632083822738823, 'ev': 0.7091211272966274, 'ev_pct': 70.91211272966274, 'book': 'fanatics'}, {'market': 'pr', 'side': 'OVER', 'line': 15.5, 'price': -106.0, 'edge': 0.3608403974289853, 'ev': 0.701255866701613, 'ev_pct': 70.1255866701613, 'book': 'fanduel'}, {'market': 'pr', 'side': 'OVER', 'line': 14.5, 'price': -125.0, 'edge': 0.3434858853809119, 'ev': 0.6182745936856416, 'ev_pct': 61.82745936856416, 'book': 'bovada'}, {'market': 'pr', 'side': 'OVER', 'line': 13.5, 'price': -165.0, 'edge': 0.2965876858248001, 'ev': 0.4763377984458911, 'ev_pct': 47.63377984458911, 'book': 'bovada'}, {'market': 'pra', 'side': 'OVER', 'line': 19.5, 'price': 130.0, 'edge': 0.4433975670624352, 'ev': 1.019814404243601, 'ev_pct': 101.9814404243601, 'book': 'bovada'}, {'market': 'pra', 'side': 'OVER', 'line': 18.5, 'price': 105.0, 'edge': 0.4114026084612292, 'ev': 0.8433753473455199, 'ev_pct': 84.337534734552, 'book': 'bovada'}, {'market': 'pra', 'side': 'OVER', 'line': 19.5, 'price': 112.0, 'edge': 0.4064820625505402, 'ev': 0.8617419726071454, 'ev_pct': 86.17419726071454, 'book': 'betrivers'}, {'market': 'pra', 'side': 'OVER', 'line': 18.5, 'price': -103.0, 'edge': 0.3918183239484333, 'ev': 0.7722244637041938, 'ev_pct': 77.22244637041939, 'book': 'draftkings'}, {'market': 'pra', 'side': 'OVER', 'line': 18.5, 'price': -103.0, 'edge': 0.3918183239484333, 'ev': 0.7722244637041938, 'ev_pct': 77.22244637041939, 'book': 'betonlineag'}, {'market': 'pra', 'side': 'OVER', 'line': 18.5, 'price': -105.0, 'edge': 0.3870123645587902, 'ev': 0.7555955689004951, 'ev_pct': 75.5595568900495, 'book': 'fanatics'}, {'market': 'pra', 'side': 'OVER', 'line': 18.5, 'price': -106.0, 'edge': 0.3846443797138932, 'ev': 0.7475164360477548, 'ev_pct': 74.75164360477548, 'book': 'fanduel'}, {'market': 'pra', 'side': 'OVER', 'line': 18.5, 'price': -107.0, 'edge': 0.3822992739496232, 'ev': 0.7395883150240374, 'ev_pct': 73.95883150240374, 'book': 'betrivers'}, {'market': 'pra', 'side': 'OVER', 'line': 18.5, 'price': -110.0, 'edge': 0.3753979627004858, 'ev': 0.7166688378827457, 'ev_pct': 71.66688378827457, 'book': 'betmgm'}, {'market': 'pra', 'side': 'OVER', 'line': 17.5, 'price': -120.0, 'edge': 0.3720012728782409, 'ev': 0.6820023336101083, 'ev_pct': 68.20023336101083, 'book': 'bovada'}, {'market': 'pra', 'side': 'OVER', 'line': 17.5, 'price': -130.0, 'edge': 0.3522384270284385, 'ev': 0.6231910632041605, 'ev_pct': 62.319106320416054, 'book': 'betrivers'}, {'market': 'pra', 'side': 'OVER', 'line': 16.5, 'price': -150.0, 'edge': 0.333098328770229, 'ev': 0.555163881283715, 'ev_pct': 55.516388128371496, 'book': 'bovada'}, {'market': 'pra', 'side': 'OVER', 'line': 16.5, 'price': -165.0, 'edge': 0.3104568193362668, 'ev': 0.4986124674188527, 'ev_pct': 49.86124674188527, 'book': 'betrivers'}, {'market': 'pra', 'side': 'OVER', 'line': 15.5, 'price': -200.0, 'edge': 0.2796761016059678, 'ev': 0.4195141524089516, 'ev_pct': 41.95141524089516, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 15.5, 'price': 190.0, 'edge': 0.4328720981358105, 'ev': 1.2553290845938505, 'ev_pct': 125.53290845938506, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 14.5, 'price': 150.0, 'edge': 0.4153487886659738, 'ev': 1.038371971664935, 'ev_pct': 103.8371971664935, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 13.5, 'price': 115.0, 'edge': 0.3836400705288489, 'ev': 0.8248261516370251, 'ev_pct': 82.4826151637025, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 13.5, 'price': 112.0, 'edge': 0.3770582363910691, 'ev': 0.7993634611490668, 'ev_pct': 79.93634611490667, 'book': 'betrivers'}, {'market': 'pts', 'side': 'OVER', 'line': 12.5, 'price': -112.0, 'edge': 0.3495767527101495, 'ev': 0.6616988533442116, 'ev_pct': 66.16988533442117, 'book': 'draftkings'}, {'market': 'pts', 'side': 'OVER', 'line': 12.5, 'price': -113.0, 'edge': 0.3473622075777197, 'ev': 0.6547623912748168, 'ev_pct': 65.47623912748168, 'book': 'betrivers'}, {'market': 'pts', 'side': 'OVER', 'line': 12.5, 'price': -114.0, 'edge': 0.3451683591287706, 'ev': 0.6479476215224289, 'ev_pct': 64.7947621522429, 'book': 'betonlineag'}, {'market': 'pts', 'side': 'OVER', 'line': 12.5, 'price': -114.0, 'edge': 0.3451683591287706, 'ev': 0.6479476215224289, 'ev_pct': 64.7947621522429, 'book': 'fanduel'}, {'market': 'pts', 'side': 'OVER', 'line': 12.5, 'price': -115.0, 'edge': 0.3429949185723698, 'ev': 0.6412513695048653, 'ev_pct': 64.12513695048652, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 12.5, 'price': -118.0, 'edge': 0.3365942358328776, 'ev': 0.6218435882336213, 'ev_pct': 62.18435882336213, 'book': 'williamhill_us'}, {'market': 'pts', 'side': 'OVER', 'line': 13.5, 'price': -105.0, 'edge': 0.3365612276473968, 'ev': 0.6570957301687271, 'ev_pct': 65.70957301687271, 'book': 'betmgm'}, {'market': 'pts', 'side': 'OVER', 'line': 12.5, 'price': -120.0, 'edge': 0.3324240940480569, 'ev': 0.6094441724214377, 'ev_pct': 60.944417242143764, 'book': 'fanatics'}, {'market': 'pts', 'side': 'OVER', 'line': 11.5, 'price': -148.0, 'edge': 0.3060444718945935, 'ev': 0.5128312772287783, 'ev_pct': 51.28312772287783, 'book': 'betrivers'}, {'market': 'pts', 'side': 'OVER', 'line': 11.5, 'price': -150.0, 'edge': 0.3028186654429806, 'ev': 0.504697775738301, 'ev_pct': 50.4697775738301, 'book': 'bovada'}, {'market': 'ra', 'side': 'OVER', 'line': 6.5, 'price': 160.0, 'edge': 0.261015199778787, 'ev': 0.6786395194248462, 'ev_pct': 67.86395194248462, 'book': 'bovada'}, {'market': 'ra', 'side': 'OVER', 'line': 5.5, 'price': -105.0, 'edge': 0.2233346262629367, 'ev': 0.4360342703228765, 'ev_pct': 43.60342703228765, 'book': 'fanatics'}, {'market': 'ra', 'side': 'OVER', 'line': 5.5, 'price': -107.0, 'edge': 0.2186215356537698, 'ev': 0.4229407278535546, 'ev_pct': 42.29407278535546, 'book': 'betrivers'}, {'market': 'ra', 'side': 'OVER', 'line': 5.5, 'price': -108.0, 'edge': 0.216298978983387, 'ev': 0.4165758113754121, 'ev_pct': 41.657581137541214, 'book': 'fanduel'}, {'market': 'ra', 'side': 'OVER', 'line': 5.5, 'price': -110.0, 'edge': 0.2117202244046324, 'ev': 0.4041931556815711, 'ev_pct': 40.41931556815711, 'book': 'bovada'}, {'market': 'ra', 'side': 'OVER', 'line': 5.5, 'price': -111.0, 'edge': 0.2094633975032558, 'ev': 0.3981691610197024, 'ev_pct': 39.81691610197024, 'book': 'draftkings'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': 140.0, 'edge': 0.3592267717725978, 'ev': 0.8621442522542347, 'ev_pct': 86.21442522542347, 'book': 'betrivers'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': 136.0, 'edge': 0.3521646248799425, 'ev': 0.8311085147166642, 'ev_pct': 83.11085147166642, 'book': 'fanduel'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': 134.0, 'edge': 0.3485430110888372, 'ev': 0.8155906459478791, 'ev_pct': 81.55906459478791, 'book': 'betonlineag'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': 132.0, 'edge': 0.3448589556806438, 'ev': 0.8000727771790938, 'ev_pct': 80.00727771790937, 'book': 'draftkings'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': 130.0, 'edge': 0.3411108297436123, 'ev': 0.7845549084103084, 'ev_pct': 78.45549084103084, 'book': 'williamhill_us'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': 130.0, 'edge': 0.3411108297436123, 'ev': 0.7845549084103084, 'ev_pct': 78.45549084103084, 'book': 'bovada'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': 125.0, 'edge': 0.3314489939948201, 'ev': 0.7457602364883451, 'ev_pct': 74.57602364883451, 'book': 'fanatics'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': 125.0, 'edge': 0.3314489939948201, 'ev': 0.7457602364883451, 'ev_pct': 74.57602364883451, 'book': 'betmgm'}]",[]
Bam Adebayo,MIA,"[{'market': 'ra', 'side': 'UNDER', 'line': 13.5, 'price': -130.0, 'edge': 0.2728788041211586, 'ev': 0.4827855765220498, 'ev_pct': 48.27855765220498, 'book': 'betmgm'}, {'market': 'ra', 'side': 'UNDER', 'line': 12.5, 'price': 100.0, 'edge': 0.2674851221198184, 'ev': 0.5349702442396369, 'ev_pct': 53.497024423963694, 'book': 'draftkings'}, {'market': 'ra', 'side': 'UNDER', 'line': 11.5, 'price': 135.0, 'edge': 0.2569020970934806, 'ev': 0.6037199281696795, 'ev_pct': 60.371992816967946, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 12.5, 'price': -105.0, 'edge': 0.2552900001685989, 'ev': 0.4984233336625027, 'ev_pct': 49.842333366250266, 'book': 'fanatics'}, {'market': 'ra', 'side': 'UNDER', 'line': 12.5, 'price': -110.0, 'edge': 0.2436755983102946, 'ev': 0.4651988695014716, 'ev_pct': 46.51988695014716, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 12.5, 'price': -112.0, 'edge': 0.2391832353273656, 'ev': 0.4527396954410849, 'ev_pct': 45.27396954410849, 'book': 'fanduel'}, {'market': 'ra', 'side': 'UNDER', 'line': 13.5, 'price': -160.0, 'edge': 0.2227115800408909, 'ev': 0.3619063175664478, 'ev_pct': 36.190631756644784, 'book': 'bovada'}, {'market': 'reb', 'side': 'UNDER', 'line': 9.5, 'price': -130.0, 'edge': 0.240761522174987, 'ev': 0.4259626930788232, 'ev_pct': 42.59626930788232, 'book': 'draftkings'}, {'market': 'reb', 'side': 'UNDER', 'line': 9.5, 'price': -137.0, 'edge': 0.2279198417493769, 'ev': 0.394284689741623, 'ev_pct': 39.4284689741623, 'book': 'williamhill_us'}, {'market': 'reb', 'side': 'UNDER', 'line': 7.5, 'price': 185.0, 'edge': 0.2270159994435387, 'ev': 0.6469955984140856, 'ev_pct': 64.69955984140856, 'book': 'bovada'}, {'market': 'reb', 'side': 'UNDER', 'line': 8.5, 'price': 110.0, 'edge': 0.22569808922761, 'ev': 0.4739659873779811, 'ev_pct': 47.396598737798115, 'book': 'bovada'}, {'market': 'reb', 'side': 'UNDER', 'line': 9.5, 'price': -139.0, 'edge': 0.2243889553203389, 'ev': 0.3858198584284965, 'ev_pct': 38.58198584284965, 'book': 'betonlineag'}, {'market': 'reb', 'side': 'UNDER', 'line': 9.5, 'price': -139.0, 'edge': 0.2243889553203389, 'ev': 0.3858198584284965, 'ev_pct': 38.58198584284965, 'book': 'betrivers'}, {'market': 'reb', 'side': 'UNDER', 'line': 9.5, 'price': -140.0, 'edge': 0.2226455801460014, 'ev': 0.3816781373931454, 'ev_pct': 38.16781373931454, 'book': 'fanatics'}, {'market': 'reb', 'side': 'UNDER', 'line': 9.5, 'price': -145.0, 'edge': 0.2141421787854572, 'ev': 0.3618264400168071, 'ev_pct': 36.18264400168071, 'book': 'bovada'}, {'market': 'reb', 'side': 'UNDER', 'line': 8.5, 'price': 104.0, 'edge': 0.2116924869867136, 'ev': 0.4318526734528959, 'ev_pct': 43.18526734528959, 'book': 'fanduel'}]",[]
Ben Saraf,BKN,"[{'market': 'ra', 'side': 'OVER', 'line': 6.5, 'price': 150.0, 'edge': 0.2353508224030068, 'ev': 0.5883770560075172, 'ev_pct': 58.83770560075172, 'book': 'bovada'}, {'market': 'ra', 'side': 'OVER', 'line': 5.5, 'price': -115.0, 'edge': 0.1915734031542043, 'ev': 0.3581589711143819, 'ev_pct': 35.81589711143819, 'book': 'bovada'}, {'market': 'ra', 'side': 'OVER', 'line': 5.5, 'price': -120.0, 'edge': 0.1810025786298914, 'ev': 0.3318380608214676, 'ev_pct': 33.18380608214676, 'book': 'fanduel'}, {'market': 'ra', 'side': 'OVER', 'line': 5.5, 'price': -120.0, 'edge': 0.1810025786298914, 'ev': 0.3318380608214676, 'ev_pct': 33.18380608214676, 'book': 'betrivers'}, {'market': 'ra', 'side': 'OVER', 'line': 5.5, 'price': -125.0, 'edge': 0.1709015685288812, 'ev': 0.3076228233519863, 'ev_pct': 30.76228233519863, 'book': 'fanatics'}, {'market': 'ra', 'side': 'OVER', 'line': 5.5, 'price': -126.0, 'edge': 0.1689350001906315, 'ev': 0.3030103971673232, 'ev_pct': 30.30103971673232, 'book': 'draftkings'}, {'market': 'reb', 'side': 'OVER', 'line': 3.5, 'price': 200.0, 'edge': 0.2647255102901506, 'ev': 0.7941765308704518, 'ev_pct': 79.41765308704518, 'book': 'bovada'}]",[]
Cam Thomas,BKN,"[{'market': 'pa', 'side': 'UNDER', 'line': 27.5, 'price': 110.0, 'edge': 0.2062726661410685, 'ev': 0.4331725988962439, 'ev_pct': 43.31725988962439, 'book': 'bovada'}]",[]
Cedric Coward,MEM,"[{'market': 'ast', 'side': 'OVER', 'line': 1.5, 'price': -185.0, 'edge': 0.162119228782041, 'ev': 0.249751244339901, 'ev_pct': 24.9751244339901, 'book': 'betmgm'}]",[]
Collin Murray-Boyles,TOR,"[{'market': 'ast', 'side': 'OVER', 'line': 1.5, 'price': 130.0, 'edge': 0.2245135431288225, 'ev': 0.5163811491962917, 'ev_pct': 51.638114919629174, 'book': 'betmgm'}, {'market': 'ast', 'side': 'OVER', 'line': 1.5, 'price': 125.0, 'edge': 0.2148517073800302, 'ev': 0.4834163416050679, 'ev_pct': 48.34163416050679, 'book': 'fanatics'}]",[]
