date,home_tri,away_tri,home_pts,visitor_pts
2025-11-29,MIN,BOS,119,115
2025-11-29,CHA,TOR,118,111
2025-11-29,IND,CHI,103,101
2025-11-29,MIA,DET,135,138
2025-11-29,MIL,BKN,116,99
2025-11-29,GSW,NOP,104,96
2025-11-29,PHX,DEN,112,130
2025-11-29,LAC,DAL,110,114
