market,side,home,away,date,ev,price,implied_prob,edge,line,pred_margin,market_home_margin,pred_total,tier
ATS,Cleveland Cavaliers,Cleveland Cavaliers,Detroit Pistons,2026-03-03,0.406790077721389,-110.0,0.5238095238095238,7.605442523956299,2.5,5.105442523956299,-2.5,,High
TOTAL,Over,Cleveland Cavaliers,Detroit Pistons,2026-03-03,0.086724338172123,100.69516857838028,0.4982680983720124,1.6666107177734375,228.5,,,230.16661071777344,Low
ATS,Sacramento Kings,Sacramento Kings,Phoenix Suns,2026-03-03,0.6760441329253631,-110.0,0.5238095238095238,13.976287603378296,10.0,3.976287603378296,-10.0,,High
TOTAL,Under,Sacramento Kings,Phoenix Suns,2026-03-03,0.07694046143064504,-100.0,0.5,-1.5452880859375,223.0,,,221.4547119140625,Low
ATS,Dallas Mavericks,Charlotte Hornets,Dallas Mavericks,2026-03-03,0.7582886649389032,-110.0,0.5238095238095238,-16.942641258239746,12.5,-4.442641258239746,12.5,,High
TOTAL,Under,Charlotte Hornets,Dallas Mavericks,2026-03-03,0.5178905680792317,100.25477707006368,0.4993638676844784,-11.197097778320312,231.0,,,219.8029022216797,High
ATS,Memphis Grizzlies,Minnesota Timberwolves,Memphis Grizzlies,2026-03-03,0.3713672627128757,-110.0,0.5238095238095238,-6.934837341308594,14.0,7.065162658691406,14.0,,High
TOTAL,Under,Minnesota Timberwolves,Memphis Grizzlies,2026-03-03,0.4785513046835247,-101.60958005885416,0.5039918243428321,-10.550262451171932,237.5,,,226.94973754882807,High
ATS,Chicago Bulls,Chicago Bulls,Oklahoma City Thunder,2026-03-03,0.42097977843867807,-110.0,0.5238095238095238,7.880760431289673,10.5,-2.619239568710327,-10.5,,High
TOTAL,Over,Chicago Bulls,Oklahoma City Thunder,2026-03-03,0.09789431673856075,101.62003996238036,0.49598244310763295,1.7899017333984375,228.0,,,229.78990173339844,Low
ATS,Brooklyn Nets,Miami Heat,Brooklyn Nets,2026-03-03,0.19916716997587747,-110.0,0.5238095238095238,-3.923020362854004,13.0,9.076979637145996,13.0,,High
TOTAL,Over,Miami Heat,Brooklyn Nets,2026-03-03,0.05241417457837094,-100.61416619541872,0.501530714921748,1.1165771484375,226.0,,,227.1165771484375,Low
ATS,Los Angeles Lakers,Los Angeles Lakers,New Orleans Pelicans,2026-03-03,0.062189179602143985,-110.0,0.5238095238095238,1.7017154693603516,-8.5,10.201715469360352,8.5,,Medium
TOTAL,Under,Los Angeles Lakers,New Orleans Pelicans,2026-03-03,0.7282906851356633,102.07364623024895,0.49486908295828397,-16.94944763183591,243.0,,,226.0505523681641,High
ATS,New York Knicks,Toronto Raptors,New York Knicks,2026-03-03,0.030317558686260848,-110.0,0.5238095238095238,-1.1958377361297607,-2.5,-3.6958377361297607,-2.5,,Low
TOTAL,Over,Toronto Raptors,New York Knicks,2026-03-03,0.04466752674093222,-101.22052241651812,0.5030327980512636,1.0234832763671875,221.5,,,222.5234832763672,Low
ATS,Washington Wizards,Orlando Magic,Washington Wizards,2026-03-03,0.12867160344294015,-110.0,0.5238095238095238,-2.7678709030151367,15.5,12.732129096984863,15.5,,Medium
TOTAL,Under,Orlando Magic,Washington Wizards,2026-03-03,0.45640864540385373,100.84128428019082,0.4979055992317368,-9.571548461914034,227.5,,,217.92845153808597,High
ATS,Philadelphia 76ers,Philadelphia 76ers,San Antonio Spurs,2026-03-03,0.21498940332654548,-110.0,0.5238095238095238,4.18696665763855,8.0,-3.81303334236145,-8.0,,High
TOTAL,Under,Philadelphia 76ers,San Antonio Spurs,2026-03-03,0.4473279509876531,-100.449472020025,0.5011211603989162,-9.577911376953125,234.5,,,224.92208862304688,High
