date,home_tri,away_tri,home_pts,visitor_pts
2026-01-15,ORL,MEM,118,111
2026-01-15,DET,PHX,108,105
2026-01-15,MIA,BOS,114,119
2026-01-15,HOU,OKC,91,111
2026-01-15,SAS,MIL,119,101
2026-01-15,DAL,UTA,144,122
2026-01-15,GSW,NYK,126,113
2026-01-15,POR,ATL,117,101
2026-01-15,LAL,CHA,117,135
