date,game_id,home_team,visitor_team,commence_time,home_ml,away_ml,home_spread,away_spread,home_spread_price,away_spread_price,total,total_over_price,total_under_price,books_count,bookmaker,home_tri,away_tri,prob_home_tip,early_threes_expected,early_threes_prob_ge_1,first_basket_top5
2026-02-11,0022500786,Utah Jazz,Sacramento Kings,2026-02-12T02:10:00Z,-182.43037862652628,182.43037862652628,-5.5,5.5,,,230.0,100.62102158049991,-100.62102158049991,11,oddsapi_consensus,UTA,SAC,0.5763496460969313,2.089537485633844,0.8762556438737334,SAC: Keegan Murray (12.7%); UTA: Lauri Markkanen (12.0%); UTA: Keyonte George (11.5%); SAC: DeMar DeRozan (10.7%); SAC: Zach LaVine (10.1%)
2026-02-11,0022500776,Cleveland Cavaliers,Washington Wizards,2026-02-12T00:10:00Z,-769.6379636654694,769.6379636654685,-17.5,17.5,,,240.0,-100.0,-100.0,11,oddsapi_consensus,CLE,WAS,0.5468139881544657,2.253767010902836,0.8949970685772939,CLE: James Harden (12.0%); CLE: Donovan Mitchell (11.9%); CLE: Evan Mobley (11.7%); WAS: CJ McCollum (10.2%); CLE: Darius Garland (10.0%)
2026-02-11,0022500784,New Orleans Pelicans,Miami Heat,2026-02-12T01:10:00Z,-109.94343273638864,109.94343273638869,-1.5,1.5,,,233.0,100.87051142546244,-100.87051142546248,11,oddsapi_consensus,NOP,MIA,0.5763496460969313,2.127618683293372,0.880879379703259,NOP: Trey Murphy III (13.1%); MIA: Tyler Herro (10.6%); MIA: Andrew Wiggins (10.5%); MIA: Bam Adebayo (10.4%); MIA: Norman Powell (10.1%)
2026-02-11,0022500783,Minnesota Timberwolves,Portland Trail Blazers,2026-02-12T01:10:00Z,-233.5403707564527,233.5403707564527,-7.0,7.0,,,236.5,-100.24772096710264,100.24772096710264,11,oddsapi_consensus,MIN,POR,0.5763496460969313,2.3047263021357365,0.9002138918388682,MIN: Anthony Edwards (11.9%); POR: Deni Avdija (11.4%); MIN: Julius Randle (10.9%); POR: Toumani Camara (10.9%); MIN: Jaden McDaniels (10.1%)
2026-02-11,0022500788,Golden State Warriors,San Antonio Spurs,2026-02-12T03:00:00Z,213.53318285067544,-213.53318285067544,7.5,-7.5,,,220.5,100.44248188931032,-100.44248188931032,11,oddsapi_consensus,GSW,SAS,0.5319080843382619,2.336713848415904,0.903355293867278,SAS: De'Aaron Fox (11.7%); GSW: Stephen Curry (11.3%); GSW: Jimmy Butler III (11.2%); SAS: Devin Vassell (11.0%); SAS: Stephon Castle (10.7%)
2026-02-11,0022500787,Denver Nuggets,Memphis Grizzlies,2026-02-12T02:10:00Z,-550.0205449255866,550.0205449255864,-14.0,14.0,,,238.5,-100.87028429538258,100.87028429538256,11,oddsapi_consensus,DEN,MEM,0.5019514958391789,2.189888228922194,0.8880707416279523,DEN: Jamal Murray (13.2%); DEN: Nikola Jokić (12.4%); MEM: Jaren Jackson Jr. (10.3%); DEN: Peyton Watson (10.2%); DEN: Cameron Johnson (10.1%)
2026-02-11,0022500777,Orlando Magic,Milwaukee Bucks,2026-02-12T00:00:00Z,-398.7380738172056,398.7380738172056,-10.5,10.5,,,220.5,100.05230180232012,-100.05230180232012,11,oddsapi_consensus,ORL,MIL,0.561636414909373,2.151635336203851,0.8837061773135376,ORL: Paolo Banchero (11.5%); ORL: Desmond Bane (11.3%); MIL: Kevin Porter Jr. (11.1%); ORL: Franz Wagner (10.4%); MIL: Ryan Rollins (10.3%)
2026-02-11,0022500775,Charlotte Hornets,Atlanta Hawks,2026-02-12T00:10:00Z,-143.8825735814497,143.88257358144975,-3.5,3.5,,,234.0,-100.72490032620514,100.72490032620514,11,oddsapi_consensus,CHA,ATL,0.5909287300525722,2.306174152548904,0.9003582626579026,ATL: Jalen Johnson (12.6%); ATL: Dyson Daniels (11.5%); ATL: Nickeil Alexander-Walker (11.1%); CHA: Miles Bridges (10.6%); CHA: Kon Knueppel (10.5%)
2026-02-11,0022500779,Brooklyn Nets,Indiana Pacers,2026-02-12T00:40:00Z,-198.36154072710187,198.36154072710187,-6.5,6.5,,,215.0,-100.0,-100.0,11,oddsapi_consensus,BKN,IND,0.5319080843382619,2.2443938080466204,0.8940082277373786,IND: Pascal Siakam (12.4%); BKN: Michael Porter Jr. (11.9%); IND: Andrew Nembhard (11.3%); IND: Bennedict Mathurin (11.2%); IND: Aaron Nesmith (10.4%)
2026-02-11,0022500785,Phoenix Suns,Oklahoma City Thunder,2026-02-12T02:00:00Z,249.80026375237296,-249.8002637523729,8.0,-8.0,,,214.0,-100.0,-100.0,11,oddsapi_consensus,PHX,OKC,0.561636414909373,2.2533740529532533,0.8949557987325362,PHX: Devin Booker (12.2%); OKC: Shai Gilgeous-Alexander (11.9%); PHX: Dillon Brooks (10.7%); PHX: Grayson Allen (10.1%); PHX: Royce O'Neale (9.7%)
2026-02-11,0022500781,Toronto Raptors,Detroit Pistons,2026-02-12T00:30:00Z,-104.11830825588302,104.11830825588304,-1.0,1.0,,,223.0,100.62102158049991,-100.62102158049991,10,oddsapi_consensus,TOR,DET,0.5763496460969313,2.058501582720651,0.8723549077195846,DET: Cade Cunningham (12.8%); TOR: Scottie Barnes (12.5%); TOR: Brandon Ingram (12.2%); TOR: Immanuel Quickley (11.3%); TOR: RJ Barrett (9.6%)
2026-02-11,0022500782,Houston Rockets,Los Angeles Clippers,2026-02-12T01:10:00Z,-283.827899647398,283.8278996473979,-8.5,8.5,,,211.5,-100.2260397830018,100.2260397830018,11,oddsapi_consensus,HOU,LAC,0.5319080843382619,2.0598030106025087,0.8725209205513651,HOU: Amen Thompson (12.6%); HOU: Kevin Durant (12.3%); LAC: James Harden (11.6%); HOU: Jabari Smith Jr. (11.4%); HOU: Alperen Sengun (10.8%)
2026-02-11,0022500780,Philadelphia 76ers,New York Knicks,2026-02-12T00:30:00Z,-123.7889123658234,123.7889123658234,-2.0,2.0,,,224.5,-100.87932190216893,100.87932190216893,11,oddsapi_consensus,PHI,NYK,0.561636414909373,2.224758776560302,0.8919065098263216,PHI: Tyrese Maxey (12.8%); PHI: VJ Edgecombe (11.1%); NYK: Jalen Brunson (10.7%); NYK: Mikal Bridges (10.6%); NYK: OG Anunoby (9.8%)
