date,home_team,visitor_team,home_tri,away_tri,home_pts,visitor_pts,pred_margin,pred_total,actual_margin,total_actual,margin_error,total_error
2025-12-12,Charlotte Hornets,Chicago Bulls,CHA,CHI,126.0,129.0,,,-3.0,255.0,,
2025-12-12,Detroit Pistons,Atlanta Hawks,DET,ATL,142.0,115.0,,,27.0,257.0,,
2025-12-12,Philadelphia 76ers,Indiana Pacers,PHI,IND,115.0,105.0,,,10.0,220.0,,
2025-12-12,Washington Wizards,Cleveland Cavaliers,WAS,CLE,126.0,130.0,,,-4.0,256.0,,
2025-12-12,Memphis Grizzlies,Utah Jazz,MEM,UTA,126.0,130.0,,,-4.0,256.0,,
2025-12-12,Dallas Mavericks,Brooklyn Nets,DAL,BKN,119.0,111.0,,,8.0,230.0,,
2025-12-12,Golden State Warriors,Minnesota Timberwolves,GSW,MIN,120.0,127.0,,,-7.0,247.0,,
