date,home_tri,away_tri,home_pts,visitor_pts
2026-02-04,NYK,DEN,134,127
2026-02-04,TOR,MIN,126,128
2026-02-04,HOU,BOS,93,114
2026-02-04,MIL,NOP,141,137
2026-02-04,SAS,OKC,116,106
2026-02-04,SAC,MEM,125,129
2026-02-04,LAC,CLE,91,124
