date,player_id,player_name,team,stat,side,line,price,implied_prob,model_prob,model_prob_raw,edge,ev,bookmaker,bookmaker_title,commence_time,home_team,away_team
2026-02-21,1629639.0,Tyler Herro,MIA,ast,UNDER,2.5,160,0.38461538461538464,0.47542307692307695,0.9999989653263521,0.09080769230769231,0.2361000000000001,bovada,Bovada,2026-02-22T01:10:00Z,Miami Heat,Memphis Grizzlies
2026-02-21,1630595.0,Cade Cunningham,DET,ast,UNDER,8.5,200,0.3333333333333333,0.3900211894060161,0.7112523738178852,0.056687856072682785,0.17006356821804836,bovada,Bovada,2026-02-22T01:10:00Z,Chicago Bulls,Detroit Pistons
2026-02-21,203083.0,Andre Drummond,PHI,ast,OVER,1.5,150,0.4,0.4663313468357379,0.8422089789049192,0.06633134683573788,0.16582836708934479,betmgm,BetMGM,2026-02-22T00:10:00Z,New Orleans Pelicans,Philadelphia 76ers
2026-02-21,1642264.0,Stephon Castle,SAS,ast,UNDER,5.5,145,0.40816326530612246,0.4728388681485799,0.8393339509225052,0.06467560284245744,0.1584552269640207,bovada,Bovada,2026-02-22T01:10:00Z,San Antonio Spurs,Sacramento Kings
2026-02-21,1631109.0,Mark Williams,PHX,ast,OVER,1.5,175,0.36363636363636365,0.4177595372280325,0.7244575209141562,0.05412317359166885,0.14883872737708936,betmgm,BetMGM,2026-02-21T22:10:00Z,Phoenix Suns,Orlando Magic
2026-02-21,203083.0,Andre Drummond,PHI,ast,OVER,1.5,135,0.425531914893617,0.4880334744953123,0.8422089789049192,0.06250155960169529,0.14687866506398395,bovada,Bovada,2026-02-22T00:10:00Z,New Orleans Pelicans,Philadelphia 76ers
2026-02-21,203083.0,Andre Drummond,PHI,ast,OVER,1.5,130,0.43478260869565216,0.4958965642270422,0.8422089789049192,0.06111395553139004,0.14056209772219708,fanatics,Fanatics,2026-02-22T00:10:00Z,New Orleans Pelicans,Philadelphia 76ers
2026-02-21,203083.0,Andre Drummond,PHI,ast,OVER,1.5,129,0.4366812227074236,0.49751038613704796,0.8422089789049192,0.060829163429624356,0.1392987842538399,draftkings,DraftKings,2026-02-22T00:10:00Z,New Orleans Pelicans,Philadelphia 76ers
2026-02-21,1626181.0,Norman Powell,MIA,ast,UNDER,2.5,-110,0.5238095238095238,0.5937380952380953,0.9979791004355416,0.06992857142857145,0.13350000000000006,betmgm,BetMGM,2026-02-22T01:10:00Z,Miami Heat,Memphis Grizzlies
2026-02-21,1630173.0,Precious Achiuwa,SAC,ast,OVER,1.5,165,0.37735849056603776,0.42660645668385844,0.7056782646848423,0.049247966117820674,0.13050711021222483,betmgm,BetMGM,2026-02-22T01:10:00Z,San Antonio Spurs,Sacramento Kings
2026-02-21,1629660.0,Ty Jerome,MEM,ast,UNDER,4.5,110,0.47619047619047616,0.5375111940396997,0.8849952618519665,0.06132071784922355,0.12877350748336946,bovada,Bovada,2026-02-22T01:10:00Z,Miami Heat,Memphis Grizzlies
2026-02-21,1626181.0,Norman Powell,MIA,ast,UNDER,2.5,-114,0.5327102803738317,0.601303738317757,0.9979791004355416,0.06859345794392524,0.1287631578947367,betonlineag,BetOnline.ag,2026-02-22T01:10:00Z,Miami Heat,Memphis Grizzlies
2026-02-21,1626181.0,Norman Powell,MIA,ast,UNDER,2.5,-115,0.5348837209302325,0.6031511627906976,0.9979791004355416,0.06826744186046507,0.1276304347826085,bovada,Bovada,2026-02-22T01:10:00Z,Miami Heat,Memphis Grizzlies
2026-02-21,1641713.0,G.G. Jackson,MEM,ast,OVER,2.5,180,0.35714285714285715,0.40269279654408746,0.660809119817726,0.04554993940123031,0.12753983032344485,bovada,Bovada,2026-02-22T01:10:00Z,Miami Heat,Memphis Grizzlies
2026-02-21,1629660.0,Ty Jerome,MEM,ast,UNDER,4.5,109,0.4784688995215311,0.5394478538710964,0.8849952618519665,0.060978954349565295,0.12744601459059146,draftkings,DraftKings,2026-02-22T01:10:00Z,Miami Heat,Memphis Grizzlies
2026-02-21,1626181.0,Norman Powell,MIA,ast,UNDER,2.5,-116,0.5370370370370371,0.6049814814814816,0.9979791004355416,0.06794444444444447,0.12651724137931042,draftkings,DraftKings,2026-02-22T01:10:00Z,Miami Heat,Memphis Grizzlies
2026-02-21,1630595.0,Cade Cunningham,DET,ast,UNDER,9.5,120,0.45454545454545453,0.5110093366581466,0.8309713352967352,0.0564638821126921,0.12422054064792254,bovada,Bovada,2026-02-22T01:10:00Z,Chicago Bulls,Detroit Pistons
2026-02-21,1626181.0,Norman Powell,MIA,ast,UNDER,2.5,-120,0.5454545454545454,0.6121363636363636,0.9979791004355416,0.06668181818181818,0.12224999999999997,betrivers,BetRivers,2026-02-22T01:10:00Z,Miami Heat,Memphis Grizzlies
2026-02-21,1629660.0,Ty Jerome,MEM,ast,UNDER,4.5,105,0.4878048780487805,0.5473834356192584,0.8849952618519665,0.05957855757047792,0.12213604301947978,betmgm,BetMGM,2026-02-22T01:10:00Z,Miami Heat,Memphis Grizzlies
2026-02-21,1629660.0,Ty Jerome,MEM,ast,UNDER,4.5,105,0.4878048780487805,0.5473834356192584,0.8849952618519665,0.05957855757047792,0.12213604301947978,betonlineag,BetOnline.ag,2026-02-22T01:10:00Z,Miami Heat,Memphis Grizzlies
2026-02-21,1629660.0,Ty Jerome,MEM,ast,UNDER,4.5,105,0.4878048780487805,0.5473834356192584,0.8849952618519665,0.05957855757047792,0.12213604301947978,betrivers,BetRivers,2026-02-22T01:10:00Z,Miami Heat,Memphis Grizzlies
2026-02-21,1629660.0,Ty Jerome,MEM,ast,UNDER,4.5,-102,0.504950495049505,0.5619572100698742,0.8849952618519665,0.05700671502036925,0.11289565131484891,williamhill_us,Caesars,2026-02-22T01:10:00Z,Miami Heat,Memphis Grizzlies
2026-02-21,1626162.0,Kelly Oubre Jr,PHI,ast,OVER,2.5,120,0.45454545454545453,0.5054351885647179,0.7938103480072104,0.05088973401926339,0.11195741484237942,betmgm,BetMGM,2026-02-22T00:10:00Z,New Orleans Pelicans,Philadelphia 76ers
2026-02-21,1630595.0,Cade Cunningham,DET,ast,UNDER,9.5,110,0.47619047619047616,0.529407605056415,0.8309713352967352,0.05321712886593888,0.11175597061847165,betmgm,BetMGM,2026-02-22T01:10:00Z,Chicago Bulls,Detroit Pistons
2026-02-21,1629660.0,Ty Jerome,MEM,ast,UNDER,4.5,-104,0.5098039215686274,0.5660826226111283,0.8849952618519665,0.05627870104250088,0.1103928366602901,fanduel,FanDuel,2026-02-22T01:10:00Z,Miami Heat,Memphis Grizzlies
2026-02-21,1626162.0,Kelly Oubre Jr,PHI,ast,OVER,2.5,118,0.45871559633027525,0.5089798090818155,0.7938103480072104,0.05026421275154025,0.10957598379835776,fanduel,FanDuel,2026-02-22T00:10:00Z,New Orleans Pelicans,Philadelphia 76ers
2026-02-21,1626162.0,Kelly Oubre Jr,PHI,ast,OVER,2.5,112,0.4716981132075472,0.5200149484274966,0.7938103480072104,0.04831683521994945,0.10243169066629287,betonlineag,BetOnline.ag,2026-02-22T00:10:00Z,New Orleans Pelicans,Philadelphia 76ers
2026-02-21,1626162.0,Kelly Oubre Jr,PHI,ast,OVER,2.5,110,0.47619047619047616,0.5238334569629863,0.7938103480072104,0.04764298077251017,0.10005025962227132,betrivers,BetRivers,2026-02-22T00:10:00Z,New Orleans Pelicans,Philadelphia 76ers
2026-02-21,1626162.0,Kelly Oubre Jr,PHI,ast,OVER,2.5,110,0.47619047619047616,0.5238334569629863,0.7938103480072104,0.04764298077251017,0.10005025962227132,bovada,Bovada,2026-02-22T00:10:00Z,New Orleans Pelicans,Philadelphia 76ers
2026-02-21,1642264.0,Stephon Castle,SAS,ast,UNDER,6.5,-129,0.5633187772925764,0.6191418134185235,0.9354723514655567,0.05582303612594708,0.09909670754140992,draftkings,DraftKings,2026-02-22T01:10:00Z,San Antonio Spurs,Sacramento Kings
2026-02-21,1642264.0,Stephon Castle,SAS,ast,UNDER,6.5,-130,0.5652173913043478,0.6207556353285292,0.9354723514655567,0.055538244024181393,0.09825997019662858,bovada,Bovada,2026-02-22T01:10:00Z,San Antonio Spurs,Sacramento Kings
2026-02-21,1629639.0,Tyler Herro,MIA,ast,UNDER,3.5,-150,0.6,0.6585,0.99999999999442,0.058499999999999996,0.09749999999999992,bovada,Bovada,2026-02-22T01:10:00Z,Miami Heat,Memphis Grizzlies
2026-02-21,1629639.0,Tyler Herro,MIA,ast,UNDER,3.5,-153,0.6047430830039525,0.6625316205533597,0.99999999999442,0.05778853754940716,0.09555882352941175,draftkings,DraftKings,2026-02-22T01:10:00Z,Miami Heat,Memphis Grizzlies
2026-02-21,1626162.0,Kelly Oubre Jr,PHI,ast,OVER,2.5,104,0.49019607843137253,0.5357382188677482,0.7938103480072104,0.04554214043637567,0.09290596649020633,draftkings,DraftKings,2026-02-22T00:10:00Z,New Orleans Pelicans,Philadelphia 76ers
2026-02-21,1629639.0,Tyler Herro,MIA,ast,UNDER,3.5,-159,0.6138996138996139,0.6703146718146717,0.99999999999442,0.056415057915057853,0.0918962264150942,betonlineag,BetOnline.ag,2026-02-22T01:10:00Z,Miami Heat,Memphis Grizzlies
