market,side,home,away,date,ev,price,implied_prob,edge,line,pred_margin,market_home_margin,pred_total,tier
ML,Milwaukee Bucks,Charlotte Hornets,Milwaukee Bucks,2025-11-12,0.18115712527699218,-207.3636363636364,0.6746524696835257,,,,,,High
ATS,Milwaukee Bucks,Charlotte Hornets,Milwaukee Bucks,2025-11-12,,,,-7.434283256530762,-5.5,-12.934283256530762,-5.5,,High
TOTAL,Under,Charlotte Hornets,Milwaukee Bucks,2025-11-12,,,,-3.0929107666015625,231.5,,,228.40708923339844,Medium
ML,Orlando Magic,New York Knicks,Orlando Magic,2025-11-12,0.04395323115369132,158.0909090909091,0.3874603733709052,,,,,,High
ATS,Orlando Magic,New York Knicks,Orlando Magic,2025-11-12,,,,-4.769441843032837,4.5,-0.2694418430328369,4.5,,High
TOTAL,Under,New York Knicks,Orlando Magic,2025-11-12,,,,-4.9872283935546875,226.5,,,221.5127716064453,High
ML,Detroit Pistons,Detroit Pistons,Chicago Bulls,2025-11-12,0.023901143082618148,-138.36363636363637,0.5804729214340199,,,,,,Medium
ATS,Chicago Bulls,Detroit Pistons,Chicago Bulls,2025-11-12,,,,-2.8392093181610107,2.5,-0.3392093181610107,2.5,,Medium
TOTAL,Under,Detroit Pistons,Chicago Bulls,2025-11-12,,,,-2.7760467529296875,235.5,,,232.7239532470703,Medium
ML,Cleveland Cavaliers,Miami Heat,Cleveland Cavaliers,2025-11-12,0.7863204384831406,184.54545454545453,0.35143769968051125,,,,,,High
ATS,Cleveland Cavaliers,Miami Heat,Cleveland Cavaliers,2025-11-12,,,,-7.669508457183838,6.0,-1.669508457183838,6.0,,High
TOTAL,Under,Miami Heat,Cleveland Cavaliers,2025-11-12,,,,-7.158782958984403,238.5,,,231.3412170410156,High
ML,Golden State Warriors,San Antonio Spurs,Golden State Warriors,2025-11-12,0.71954307292873,154.27272727272728,0.3932785126921702,,,,,,High
ATS,Golden State Warriors,San Antonio Spurs,Golden State Warriors,2025-11-12,,,,-9.132237434387207,4.5,-4.632237434387207,4.5,,High
TOTAL,Under,San Antonio Spurs,Golden State Warriors,2025-11-12,,,,-6.152862548828125,231.5,,,225.34713745117188,High
ML,Los Angeles Clippers,Los Angeles Clippers,Denver Nuggets,2025-11-12,0.6176312180440648,127.0909090909091,0.4403522818254604,,,,,,High
ATS,Los Angeles Clippers,Los Angeles Clippers,Denver Nuggets,2025-11-12,,,,9.925703048706055,3.0,6.925703048706055,-3.0,,High
TOTAL,Over,Los Angeles Clippers,Denver Nuggets,2025-11-12,,,,6.43853759765625,225.5,,,231.93853759765625,High
ATS,Oklahoma City Thunder,Oklahoma City Thunder,Los Angeles Lakers,2025-11-12,,,,1.1191816329956055,-7.0,8.119181632995605,7.0,,Low
ML,Boston Celtics,Boston Celtics,Memphis Grizzlies,2025-11-12,0.004891896165925225,-254.45454545454547,0.7178763785586048,,,,,,Low
ATS,Boston Celtics,Boston Celtics,Memphis Grizzlies,2025-11-12,,,,1.0201025009155273,-6.5,7.520102500915527,6.5,,Low
TOTAL,Under,Boston Celtics,Memphis Grizzlies,2025-11-12,,,,-6.664093017578125,229.5,,,222.83590698242188,High
ML,Phoenix Suns,Dallas Mavericks,Phoenix Suns,2025-11-12,0.15187283539777918,-111.375,0.5269071555292726,,,,,,High
TOTAL,Under,Dallas Mavericks,Phoenix Suns,2025-11-12,,,,-3.8587341308593466,226.5,,,222.64126586914065,Medium
ML,Washington Wizards,Houston Rockets,Washington Wizards,2025-11-12,1.1054872200121248,860.1818181818181,0.10414694186707063,,,,,,High
ATS,Washington Wizards,Houston Rockets,Washington Wizards,2025-11-12,,,,-5.3129730224609375,17.0,11.687026977539062,17.0,,High
TOTAL,Under,Houston Rockets,Washington Wizards,2025-11-12,,,,-8.047225952148409,234.5,,,226.4527740478516,High
ML,New Orleans Pelicans,New Orleans Pelicans,Portland Trail Blazers,2025-11-12,0.10820704477235144,272.0,0.26881720430107525,,,,,,High
ATS,New Orleans Pelicans,New Orleans Pelicans,Portland Trail Blazers,2025-11-12,,,,1.7358312606811523,8.0,-6.264168739318848,-8.0,,Medium
TOTAL,Under,New Orleans Pelicans,Portland Trail Blazers,2025-11-12,,,,-4.550155639648409,231.5,,,226.9498443603516,High
ML,Sacramento Kings,Sacramento Kings,Atlanta Hawks,2025-11-12,0.4701155399738677,137.27272727272728,0.421455938697318,,,,,,High
ATS,Sacramento Kings,Sacramento Kings,Atlanta Hawks,2025-11-12,,,,4.676276445388794,3.5,1.176276445388794,-3.5,,High
TOTAL,Under,Sacramento Kings,Atlanta Hawks,2025-11-12,,,,-1.61541748046875,233.5,,,231.88458251953125,Low
