market,side,home,away,date,ev,price,implied_prob,edge,line,pred_margin,market_home_margin,pred_total,tier
ML,Orlando Magic,Oklahoma City Thunder,Orlando Magic,2026-02-03,0.5883243416395034,382.0108768783656,0.20746419800239235,,,,,,High
ATS,Orlando Magic,Oklahoma City Thunder,Orlando Magic,2026-02-03,0.1576016346525262,-115.0,0.5348837209302325,-3.6400060653686523,11.0,7.359993934631348,11.0,,High
TOTAL,Over,Oklahoma City Thunder,Orlando Magic,2026-02-03,0.1603021584147476,-101.08932461873636,0.5027085590465872,3.365234375,222.5,,,225.865234375,Medium
ML,Miami Heat,Miami Heat,Atlanta Hawks,2026-02-03,0.07372612730622818,-106.93502590658072,0.5167565299209218,,,,,,High
ATS,Miami Heat,Miami Heat,Atlanta Hawks,2026-02-03,0.025886833962647293,-110.0,0.5238095238095238,1.1256999969482422,-1.0,2.125699996948242,1.0,,Low
TOTAL,Under,Miami Heat,Atlanta Hawks,2026-02-03,0.11811844889331458,-100.13859245502672,0.5003462412054733,-2.393051147460966,236.0,,,233.60694885253903,Medium
ML,Denver Nuggets,Detroit Pistons,Denver Nuggets,2026-02-03,0.5746143576229479,219.43510621173155,0.3130526296433958,,,,,,High
ATS,Denver Nuggets,Detroit Pistons,Denver Nuggets,2026-02-03,0.3960446494127323,-110.0,0.5238095238095238,-7.399592161178589,7.5,0.1004078388214111,7.5,,High
TOTAL,Over,Detroit Pistons,Denver Nuggets,2026-02-03,0.345566342160728,102.326805176032,0.4942498840576077,6.8203887939453125,224.5,,,231.3203887939453,High
ML,Brooklyn Nets,Brooklyn Nets,Los Angeles Lakers,2026-02-03,0.30195074774367636,276.8952147911355,0.26532573531191456,,,,,,High
ATS,Brooklyn Nets,Brooklyn Nets,Los Angeles Lakers,2026-02-03,0.035564731211900846,-105.0,0.5121951219512195,0.9156427383422852,8.0,-7.084357261657715,-8.0,,Low
TOTAL,Over,Brooklyn Nets,Los Angeles Lakers,2026-02-03,0.08066407155545918,-101.96270805580316,0.5048590853100982,1.8321533203125,223.0,,,224.8321533203125,Low
ML,Indiana Pacers,Indiana Pacers,Utah Jazz,2026-02-03,0.5986977290720149,111.54320587316845,0.4727166707493096,,,,,,High
ATS,Indiana Pacers,Indiana Pacers,Utah Jazz,2026-02-03,1.0530866163305623,135.0,0.425531914893617,13.726015090942385,1.5,12.226015090942385,-1.5,,High
TOTAL,Over,Indiana Pacers,Utah Jazz,2026-02-03,0.11748007237680291,-101.937808101209,0.5047980319273293,2.58203125,232.5,,,235.08203125,Medium
ML,Portland Trail Blazers,Portland Trail Blazers,Phoenix Suns,2026-02-03,0.4636442163268849,138.76495847444855,0.4188219269650555,,,,,,High
ATS,Portland Trail Blazers,Portland Trail Blazers,Phoenix Suns,2026-02-03,0.8186948118545817,145.0,0.40816326530612246,7.806336879730225,3.0,4.806336879730225,-3.0,,High
TOTAL,Over,Portland Trail Blazers,Phoenix Suns,2026-02-03,0.07585671702023011,100.16633399866934,0.4995845105534319,1.5054473876953125,219.0,,,220.5054473876953,Low
ML,Milwaukee Bucks,Milwaukee Bucks,Chicago Bulls,2026-02-03,0.24448663597578835,109.38818568904794,0.47758186389992924,,,,,,High
ATS,Milwaukee Bucks,Milwaukee Bucks,Chicago Bulls,2026-02-03,0.3770760709614671,105.0,0.4878048780487805,5.336822032928467,1.5,3.836822032928467,-1.5,,High
TOTAL,Over,Milwaukee Bucks,Chicago Bulls,2026-02-03,0.4616501974497781,100.54318305268876,0.49864572047670636,9.74920654296875,221.5,,,231.24920654296875,High
ML,Washington Wizards,Washington Wizards,New York Knicks,2026-02-03,1.5073482319747946,666.6979487848167,0.13042946072634692,,,,,,High
ATS,Washington Wizards,Washington Wizards,New York Knicks,2026-02-03,0.45405776342921456,-110.0,0.5238095238095238,8.53941535949707,16.5,-7.96058464050293,-16.5,,High
TOTAL,Under,Washington Wizards,New York Knicks,2026-02-03,0.24306623181061604,101.3586956521739,0.4966261808367072,-4.7760009765625,224.5,,,219.7239990234375,High
ML,Golden State Warriors,Golden State Warriors,Philadelphia 76ers,2026-02-03,0.24209599468237625,-166.00546185626143,0.6240678695009806,,,,,,High
ATS,Golden State Warriors,Golden State Warriors,Philadelphia 76ers,2026-02-03,0.500884896916133,-105.0,0.5121951219512195,8.81667709350586,-4.5,13.31667709350586,4.5,,High
TOTAL,Over,Golden State Warriors,Philadelphia 76ers,2026-02-03,0.061226735979722946,100.21672229205498,0.4994587807412538,1.2058868408203125,221.5,,,222.7058868408203,Low
ML,Dallas Mavericks,Dallas Mavericks,Boston Celtics,2026-02-03,0.07571573270398513,226.4550391066002,0.30632089574621674,,,,,,High
ATS,Boston Celtics,Dallas Mavericks,Boston Celtics,2026-02-03,0.01608453083531164,-110.0,0.5238095238095238,-0.9706640243530273,-7.0,-7.970664024353027,-7.0,,Low
TOTAL,Under,Dallas Mavericks,Boston Celtics,2026-02-03,0.2676519842730358,-100.0,0.5,-5.4720611572265625,223.0,,,217.52793884277344,High
