date,game_id,team,player_id,player_name,prob_first_basket,fair_decimal,fair_american,rank,cum_prob
2025-11-02,0022500148,OKC,1628983,Shai Gilgeous-Alexander,0.1242008965487419,8.051471670396163,705,1,0.1242008965487419
2025-11-02,0022500148,NOP,1630530,Trey Murphy III,0.1173472784950187,8.521714460062652,752,2,0.2415481750437606
2025-11-02,0022500148,OKC,1629652,Luguentz Dort,0.1122646860760835,8.907520565481159,791,3,0.3538128611198441
2025-11-02,0022500149,PHI,1630178,Tyrese Maxey,0.1652885087331879,6.0500273592172125,505,1,0.1652885087331879
2025-11-02,0022500149,PHI,1642845,VJ Edgecombe,0.1466042313192192,6.821085523940837,582,2,0.3118927400524071
2025-11-02,0022500149,PHI,1626162,Kelly Oubre Jr.,0.1405766517426943,7.11355682187081,611,3,0.45246939179510137
2025-11-02,0022500150,UTA,1628374,Lauri Markkanen,0.1407811705691404,7.103222653692031,610,1,0.1407811705691404
2025-11-02,0022500150,UTA,1641718,Keyonte George,0.1224680038691553,8.165398050158466,717,2,0.2632491744382957
2025-11-02,0022500150,CHA,1630163,LaMelo Ball,0.1162045528185029,8.605514807684653,761,3,0.3794537272567986
2025-11-02,0022500151,CLE,1630596,Evan Mobley,0.1233701803943428,8.105686453595032,711,1,0.1233701803943428
2025-11-02,0022500151,CLE,1628378,Donovan Mitchell,0.117382107998565,8.519185905335974,752,2,0.2407522883929078
2025-11-02,0022500151,ATL,1630700,Dyson Daniels,0.1086249512000632,9.205988025331497,821,3,0.349377239592971
2025-11-02,0022500152,TOR,1630567,Scottie Barnes,0.129325708786386,7.732414609470666,673,1,0.129325708786386
2025-11-02,0022500152,TOR,1627742,Brandon Ingram,0.125043655167694,7.997207044683046,700,2,0.25436936395408
2025-11-02,0022500152,TOR,1629628,RJ Barrett,0.1208194689117911,8.276811750679755,728,3,0.3751888328658711
2025-11-02,0022500153,NYK,1628969,Mikal Bridges,0.1262114241875978,7.923213024786273,692,1,0.1262114241875978
2025-11-02,0022500153,NYK,1628384,OG Anunoby,0.1160367611963177,8.617958564942555,762,2,0.2422481853839155
2025-11-02,0022500153,NYK,1628973,Jalen Brunson,0.1160367611963177,8.617958564942555,762,3,0.3582849465802332
2025-11-02,0022500154,PHX,1626164,Devin Booker,0.1245574550608235,8.028423505535523,703,1,0.1245574550608235
2025-11-02,0022500154,PHX,1628960,Grayson Allen,0.1134412011868272,8.815139380912338,782,2,0.2379986562476507
2025-11-02,0022500154,SAS,1630170,Devin Vassell,0.1130778407159404,8.84346564869479,784,3,0.3510764969635911
2025-11-02,0022500155,LAL,1629029,Luka Dončić,0.1318468356730778,7.584558210252086,658,1,0.1318468356730778
2025-11-02,0022500155,LAL,1630559,Austin Reaves,0.1289930801484943,7.752353838274267,675,2,0.2608399158215721
2025-11-02,0022500155,LAL,1629060,Rui Hachimura,0.120582460232887,8.293080088668363,729,3,0.3814223760544591
