date,home_tri,away_tri,home_pts,visitor_pts
2026-01-13,MIA,PHX,127,121
2026-01-13,HOU,CHI,119,113
2026-01-13,MIL,MIN,106,139
2026-01-13,NOP,DEN,116,122
2026-01-13,OKC,SAS,119,98
2026-01-13,OKC,SAS,119,98
2026-01-13,LAL,ATL,141,116
2026-01-13,GSW,POR,119,97
2026-01-13,GSW,POR,119,97
