date,home_team,visitor_team,h1_total,q1_total,q2_total,q3_total,q4_total,h1_spread,h1_home_spread_price,h1_away_spread_price,q1_spread,q1_home_spread_price,q1_away_spread_price,q2_spread,q2_home_spread_price,q2_away_spread_price,q3_spread,q3_home_spread_price,q3_away_spread_price,q4_spread,q4_home_spread_price,q4_away_spread_price
2026-04-22,Detroit Pistons,Orlando Magic,112.0,56.5,55.5,54.0,52.0,-5.5,-110,-110,-3.0,-110,-110,-2.5,-115,-105,-2.5,-105,-115,-1.5,-115,-105
2026-04-22,Oklahoma City Thunder,Phoenix Suns,111.0,56.0,55.0,54.5,50.5,-10.5,-110,-110,-5.5,-105,-115,-5.0,-115,-105,-4.5,-110,-110,-3.5,-115,-105
