date,home_team,visitor_team,home_tri,away_tri,home_pts,visitor_pts,pred_margin,pred_total,actual_margin,total_actual,margin_error,total_error
2026-03-11,Denver Nuggets,Houston Rockets,DEN,HOU,,,-0.823229342824741,165.29595558495907,,0.0,,165.29595558495907
2026-03-11,Los Angeles Clippers,Minnesota Timberwolves,LAC,MIN,,,4.604105732968183,163.8971618688119,,0.0,,163.8971618688119
2026-03-11,New Orleans Pelicans,Toronto Raptors,NOP,TOR,,,10.54804627431822,158.1580347255791,,0.0,,158.1580347255791
2026-03-11,Orlando Magic,Cleveland Cavaliers,ORL,CLE,,,2.454675918227814,164.6154738509897,,0.0,,164.6154738509897
2026-03-11,Sacramento Kings,Charlotte Hornets,SAC,CHA,,,-5.777085142973935,167.42061859927983,,0.0,,167.42061859927983
2026-03-11,Utah Jazz,New York Knicks,UTA,NYK,,,-0.0977921886892039,159.39639819127808,,0.0,,159.39639819127808
