date,home_team,visitor_team,h1_total,q1_total,q2_total,q3_total,q4_total,h1_spread,h1_home_spread_price,h1_away_spread_price,q1_spread,q1_home_spread_price,q1_away_spread_price,q2_spread,q2_home_spread_price,q2_away_spread_price,q3_spread,q3_home_spread_price,q3_away_spread_price,q4_spread,q4_home_spread_price,q4_away_spread_price
2026-04-01,Orlando Magic,Atlanta Hawks,119.5,60.5,59.0,57.5,55.5,2.0,-105,-115,1.0,-105,-115,1.0,-105,-115,1.5,-115.0,-105.0,1.5,-135.0,115.0
2026-04-01,Washington Wizards,Philadelphia 76ers,123.0,62.0,61.0,59.5,,8.5,-115,-105,4.5,-110,-110,4.0,-110,-110,3.5,-105.0,-115.0,,,
2026-04-01,Miami Heat,Boston Celtics,118.0,59.5,58.5,56.5,54.5,3.0,-115,-105,1.5,-110,-110,1.5,-115,-105,1.5,-115.0,-105.0,1.5,-120.0,
2026-04-01,Chicago Bulls,Indiana Pacers,121.0,61.0,59.5,64.5,,-2.5,-110,-110,-1.5,-105,-115,-1.5,-105,-115,-1.5,-115.0,-105.0,,,
2026-04-01,Houston Rockets,Milwaukee Bucks,111.5,56.5,55.5,54.5,,-10.0,-115,-105,-5.0,-115,-105,-5.0,-110,-110,-4.5,-105.0,-115.0,,,
2026-04-01,Memphis Grizzlies,New York Knicks,117.0,59.5,58.0,56.5,,8.5,-105,-115,4.5,-110,-110,4.5,-115,-105,4.5,-120.0,,,,
2026-04-01,Toronto Raptors,Sacramento Kings,116.0,59.0,57.5,56.0,,-8.0,-110,-110,-4.0,-115,-105,-4.0,-110,-110,-3.5,-110.0,-110.0,,,
2026-04-01,Utah Jazz,Denver Nuggets,122.0,61.5,60.0,65.5,,9.5,-105,-115,5.0,-110,-110,5.0,-115,-105,3.5,-105.0,-115.0,,,
2026-04-01,Golden State Warriors,San Antonio Spurs,116.0,58.5,57.5,56.5,53.5,8.0,-110,-110,4.0,-105,-115,4.0,-110,-110,3.5,,-120.0,2.5,,-120.0
