game_id,expected_threes_0_3,prob_ge_1
0022500548,2.0442212753745075,0.8705190192436052
0022500549,2.2856830598035907,0.8982954319275966
0022500550,2.1615857573920865,0.8848576117019282
0022500551,2.317655052550837,0.9014956975980941
0022500552,2.2176370545081614,0.8911339503219089
0022500553,2.176546509360432,0.8865674066145067
0022500554,2.1706373497386546,0.8858951309780753
0022500555,2.2200737695293737,0.8913989029223707
0022500556,2.3423608112139602,0.9038995049115203
0022500557,1.9970872075707438,0.8642699385005168
