date,game_id,home,away,side,team,n_sims,player_id,player_name,split_type,split,n,pts_p10,pts_p50,pts_p90,reb_p10,reb_p50,reb_p90,ast_p10,ast_p50,ast_p90,threes_p10,threes_p50,threes_p90,pra_p10,pra_p50,pra_p90
2026-05-22,,ATL,DAL,home,ATL,2000,4398674,Rhyne Howard,scenario,close,193,8.0,14.0,21.0,2.0,4.0,7.0,1.0,3.0,4.0,0.0,2.0,3.0,13.0,21.0,29.0
2026-05-22,,ATL,DAL,home,ATL,2000,4398674,Rhyne Howard,scenario,medium,301,7.0,14.0,22.0,2.0,4.0,7.0,0.0,2.0,5.0,0.0,1.0,3.0,12.0,21.0,29.0
2026-05-22,,ATL,DAL,home,ATL,2000,4398674,Rhyne Howard,scenario,blowout,1506,5.0,11.0,18.0,1.0,4.0,6.0,0.0,2.0,4.0,0.0,1.0,3.0,10.0,17.0,24.0
2026-05-22,,ATL,DAL,home,ATL,2000,3058895,Brionna Jones,scenario,close,193,5.0,11.0,16.0,4.0,7.0,11.0,0.0,2.0,4.0,0.0,1.0,2.0,14.0,20.0,27.0
2026-05-22,,ATL,DAL,home,ATL,2000,3058895,Brionna Jones,scenario,medium,301,5.0,10.0,16.0,4.0,7.0,10.0,0.0,2.0,4.0,0.0,1.0,2.0,13.0,19.0,26.0
2026-05-22,,ATL,DAL,home,ATL,2000,3058895,Brionna Jones,scenario,blowout,1506,4.0,9.0,15.0,3.0,6.0,10.0,0.0,2.0,3.0,0.0,0.0,2.0,11.0,17.0,24.0
2026-05-22,,ATL,DAL,home,ATL,2000,3058901,Allisha Gray,scenario,close,193,5.0,12.0,18.80000000000001,3.0,5.0,8.800000000000011,0.0,2.0,3.0,0.0,1.0,3.0,12.0,18.0,26.0
2026-05-22,,ATL,DAL,home,ATL,2000,3058901,Allisha Gray,scenario,medium,301,5.0,10.0,17.0,2.0,5.0,8.0,0.0,1.0,3.0,0.0,1.0,2.0,11.0,16.0,24.0
2026-05-22,,ATL,DAL,home,ATL,2000,3058901,Allisha Gray,scenario,blowout,1506,4.0,9.0,14.0,2.0,4.0,8.0,0.0,1.0,3.0,0.0,1.0,2.0,8.0,15.0,21.0
2026-05-22,,ATL,DAL,home,ATL,2000,5108587,Madina Okot,scenario,close,193,5.0,11.0,17.0,5.0,8.0,12.0,0.0,1.0,3.0,0.0,1.0,2.0,13.200000000000003,20.0,28.0
2026-05-22,,ATL,DAL,home,ATL,2000,5108587,Madina Okot,scenario,medium,301,5.0,11.0,16.0,5.0,8.0,12.0,0.0,1.0,3.0,0.0,1.0,2.0,13.0,20.0,27.0
2026-05-22,,ATL,DAL,home,ATL,2000,5108587,Madina Okot,scenario,blowout,1506,3.0,8.0,14.0,4.0,7.0,10.5,0.0,1.0,2.0,0.0,0.0,2.0,10.0,16.0,23.0
2026-05-22,,ATL,DAL,home,ATL,2000,5208983,Isobel Borlase,scenario,close,193,4.0,8.0,16.0,1.0,2.0,5.0,1.0,2.0,5.0,0.0,1.0,2.0,8.0,14.0,21.0
2026-05-22,,ATL,DAL,home,ATL,2000,5208983,Isobel Borlase,scenario,medium,301,4.0,8.0,14.0,1.0,2.0,5.0,0.0,2.0,4.0,0.0,1.0,2.0,8.0,13.0,20.0
2026-05-22,,ATL,DAL,home,ATL,2000,5208983,Isobel Borlase,scenario,blowout,1506,3.0,8.0,14.0,1.0,2.0,5.0,0.0,2.0,4.0,0.0,1.0,2.0,7.0,12.0,19.0
2026-05-22,,ATL,DAL,home,ATL,2000,4398915,Naz Hillmon,scenario,close,193,4.0,10.0,16.0,3.0,6.0,10.0,0.20000000000000284,2.0,4.0,0.0,1.0,2.0,11.200000000000003,19.0,25.80000000000001
2026-05-22,,ATL,DAL,home,ATL,2000,4398915,Naz Hillmon,scenario,medium,301,4.0,9.0,16.0,3.0,6.0,9.0,1.0,2.0,4.0,0.0,1.0,2.0,11.0,17.0,25.0
2026-05-22,,ATL,DAL,home,ATL,2000,4398915,Naz Hillmon,scenario,blowout,1506,3.0,7.5,13.0,3.0,5.0,9.0,0.0,2.0,3.0,0.0,1.0,2.0,9.0,15.0,21.0
