game_id,expected_threes_0_3,prob_ge_1
0022500761,2.1839745661722283,0.8874068687165457
0022500762,2.30578968875641,0.9003199466525871
0022500763,2.1987570418758207,0.8890590323239342
0022500764,2.1501804882180116,0.8835368643473865
0022500765,2.252854080423778,0.8949011644305592
0022500766,2.01370016003593,0.8665061887689086
0022500767,2.231494168315562,0.8926321154665913
0022500768,2.3588313363679605,0.9054693668192186
0022500769,2.150842293362931,0.883613914750766
0022500770,2.264825207059146,0.8961518151158869
