date,game_id,home_team,visitor_team,commence_time,home_ml,away_ml,home_spread,away_spread,home_spread_price,away_spread_price,total,total_over_price,total_under_price,books_count,bookmaker,home_tri,away_tri,prob_home_tip,early_threes_expected,early_threes_prob_ge_1,first_basket_top5
2026-04-21,0042500152,San Antonio Spurs,Portland Trail Blazers,2026-04-22T00:00:00Z,-498.8955293176454,498.8955293176457,-11.5,11.5,-110,-110,220.5,101.16572322910068,-101.16572322910064,11,oddsapi_consensus,SAS,POR,0.5299640517645717,1.3094916443755211,0.7300427442019607,POR: Deni Avdija (11.5%); POR: Toumani Camara (11.2%); POR: Jrue Holiday (10.8%); SAS: Stephon Castle (10.4%); SAS: De'Aaron Fox (9.8%)
2026-04-21,0042500112,Boston Celtics,Philadelphia 76ers,2026-04-21T23:10:00Z,-673.0178327030374,673.0178327030371,-14.5,14.5,-110,-110,216.5,100.69553121196311,-100.69553121196311,11,oddsapi_consensus,BOS,PHI,0.5,1.2228724063377991,0.7056166373134101,PHI: Tyrese Maxey (11.5%); BOS: Jaylen Brown (11.0%); PHI: VJ Edgecombe (10.9%); PHI: Joel Embiid (10.6%); BOS: Jayson Tatum (10.6%)
2026-04-21,0042500172,Los Angeles Lakers,Houston Rockets,2026-04-22T02:40:00Z,182.4883087002042,-182.48830870020424,5.0,-5.0,-105,-115,207.5,-100.0,-100.0,11,oddsapi_consensus,LAL,HOU,0.51499550161941,1.0187526268650169,0.6389549827372615,HOU: Amen Thompson (11.4%); LAL: Austin Reaves (11.3%); HOU: Jabari Smith Jr. (11.3%); HOU: Kevin Durant (10.4%); HOU: Alperen Sengun (10.4%)
