date,home_team,visitor_team,home_tri,away_tri,actual_q1_total,actual_q2_total,actual_q3_total,actual_q4_total,actual_h1_total,actual_h2_total,actual_game_total,pred_q1_total,pred_q2_total,pred_q3_total,pred_q4_total,pred_h1_total,pred_h2_total,pred_game_total,err_q1_total,err_q2_total,err_q3_total,err_q4_total,err_h1_total,err_h2_total,err_game_total
2026-02-23,Memphis Grizzlies,Sacramento Kings,MEM,SAC,57.0,65.0,67.0,44.0,122.0,111.0,233.0,56.95302329626717,57.51754125694596,56.46523930733496,55.09254696953,114.47056455321314,111.55778627686496,226.02835083007807,0.04697670373283103,7.482458743054039,10.534760692665039,-11.092546969529998,7.529435446786863,-0.5577862768649595,6.971649169921932
