date,game_id,home_team,visitor_team,tip_prob_home,tip_outcome_home,tip_brier,tip_logloss,first_basket_top1_name,first_basket_top1_prob,first_basket_actual_name,first_basket_hit_top1,first_basket_hit_top5,first_basket_prob_actual,early_threes_expected,early_threes_prob_ge_1,early_threes_actual,early_threes_error,early_threes_brier_ge1
2026-01-14,0022500571,IND,TOR,0.5320158881592462,1.0,0.2190091289353792,0.6310819251254527,Scottie Barnes,0.1361063381242755,Murray-Boyles,False,True,0.1047362314172586,2.142267903016504,0.8826116844081973,3,0.8577320969834958,0.013780016637480678
2026-01-14,0022500572,PHI,CLE,0.6653611790860499,0.0,0.44270549863477854,1.0947034753006417,Evan Mobley,0.1346773444864857,Garland,False,False,0.0719290042571585,2.2735702953302024,0.8970560172333061,5,2.7264297046697976,0.010597463587869374
2026-01-14,0022500573,CHI,UTA,0.4423177125337573,0.0,0.19564495882109556,0.5839658560582769,Brice Sensabaugh,0.1176651104863084,Vučević,False,False,0.0990445106714188,2.257141052178718,0.8953507557888417,3,0.7428589478212819,0.010951464313966647
2026-01-14,0022500574,NOP,BKN,0.5320158881592462,1.0,0.2190091289353792,0.6310819251254527,Trey Murphy III,0.1448404474526299,Bey,False,False,0.0773303639000132,2.1724471822123474,0.8861014549132409,5,2.8275528177876526,0.0129728785728805
2026-01-14,0022500575,DAL,DEN,0.5020597402419199,1.0,0.2479445022879443,0.6890361619049017,Jamal Murray,0.1373301974237081,Gafford,False,False,,2.096645740108328,0.8771321314080999,2,-0.09664574010832805,0.015096513132316438
2026-01-14,0022500576,SAC,NYK,0.5320158881592462,0.0,0.28304090525387154,0.7593209326989909,DeMar DeRozan,0.1365606740149491,Brunson,False,False,,2.131882091325161,0.8813861584426819,1,-1.1318820913251608,0.01406924340898457
2026-01-14,0022500577,LAC,WAS,0.6653611790860499,1.0,0.11198314046267879,0.4074252593208797,James Harden,0.1385193244044572,Middleton,False,False,0.0852169338173249,2.161533804053556,0.8848516295150538,4,1.838466195946444,0.013259147225338427
2026-01-14,0022500571,IND,TOR,0.5320158881592462,1.0,0.2190091289353792,0.6310819251254527,Scottie Barnes,0.1361063381242755,Murray-Boyles,False,True,0.1047362314172586,2.142267903016504,0.8826116844081973,3,0.8577320969834958,0.013780016637480678
2026-01-14,0022500572,PHI,CLE,0.6653611790860499,0.0,0.44270549863477854,1.0947034753006417,Evan Mobley,0.1346773444864857,Garland,False,False,0.0719290042571585,2.2735702953302024,0.8970560172333061,5,2.7264297046697976,0.010597463587869374
2026-01-14,0022500573,CHI,UTA,0.4423177125337573,0.0,0.19564495882109556,0.5839658560582769,Brice Sensabaugh,0.1176651104863084,Vučević,False,False,0.0990445106714188,2.257141052178718,0.8953507557888417,3,0.7428589478212819,0.010951464313966647
2026-01-14,0022500574,NOP,BKN,0.5320158881592462,1.0,0.2190091289353792,0.6310819251254527,Trey Murphy III,0.1448404474526299,Bey,False,False,0.0773303639000132,2.1724471822123474,0.8861014549132409,5,2.8275528177876526,0.0129728785728805
2026-01-14,0022500575,DAL,DEN,0.5020597402419199,1.0,0.2479445022879443,0.6890361619049017,Jamal Murray,0.1373301974237081,Gafford,False,False,,2.096645740108328,0.8771321314080999,2,-0.09664574010832805,0.015096513132316438
2026-01-14,0022500576,SAC,NYK,0.5320158881592462,0.0,0.28304090525387154,0.7593209326989909,DeMar DeRozan,0.1365606740149491,Brunson,False,False,,2.131882091325161,0.8813861584426819,1,-1.1318820913251608,0.01406924340898457
2026-01-14,0022500577,LAC,WAS,0.6653611790860499,1.0,0.11198314046267879,0.4074252593208797,James Harden,0.1385193244044572,Middleton,False,False,0.0852169338173249,2.161533804053556,0.8848516295150538,4,1.838466195946444,0.013259147225338427
