player,team,plays,ladders
Adem Bona,PHI,"[{'market': 'pr', 'side': 'OVER', 'line': 7.5, 'price': 105.0, 'edge': 0.2972682741295052, 'ev': 0.6093999619654856, 'ev_pct': 60.93999619654856, 'book': 'fanatics'}, {'market': 'reb', 'side': 'OVER', 'line': 3.5, 'price': 130.0, 'edge': 0.2388922384008442, 'ev': 0.5494521483219417, 'ev_pct': 54.94521483219417, 'book': 'williamhill_us'}, {'market': 'reb', 'side': 'OVER', 'line': 3.5, 'price': 125.0, 'edge': 0.2292304026520519, 'ev': 0.5157684059671168, 'ev_pct': 51.57684059671168, 'book': 'fanatics'}]",[]
Ajay Mitchell,OKC,"[{'market': 'ast', 'side': 'OVER', 'line': 3.5, 'price': 190.0, 'edge': 0.2810879217508141, 'ev': 0.815154973077361, 'ev_pct': 81.5154973077361, 'book': 'bovada'}, {'market': 'ast', 'side': 'OVER', 'line': 2.5, 'price': -106.0, 'edge': 0.2499989443805722, 'ev': 0.4858470051169611, 'ev_pct': 48.58470051169611, 'book': 'draftkings'}, {'market': 'ast', 'side': 'OVER', 'line': 2.5, 'price': -115.0, 'edge': 0.2296783302464562, 'ev': 0.4293986174172876, 'ev_pct': 42.939861741728755, 'book': 'fanatics'}, {'market': 'ast', 'side': 'OVER', 'line': 2.5, 'price': -115.0, 'edge': 0.2296783302464562, 'ev': 0.4293986174172876, 'ev_pct': 42.939861741728755, 'book': 'betonlineag'}, {'market': 'ast', 'side': 'OVER', 'line': 2.5, 'price': -124.0, 'edge': 0.2109906226052601, 'ev': 0.381144350512728, 'ev_pct': 38.1144350512728, 'book': 'williamhill_us'}, {'market': 'ast', 'side': 'OVER', 'line': 2.5, 'price': -125.0, 'edge': 0.2090064956211331, 'ev': 0.3762116921180397, 'ev_pct': 37.62116921180397, 'book': 'betmgm'}, {'market': 'ast', 'side': 'OVER', 'line': 2.5, 'price': -125.0, 'edge': 0.2090064956211331, 'ev': 0.3762116921180397, 'ev_pct': 37.62116921180397, 'book': 'bovada'}, {'market': 'pa', 'side': 'OVER', 'line': 15.5, 'price': -108.0, 'edge': 0.3356419574321542, 'ev': 0.6464215476471119, 'ev_pct': 64.6421547647112, 'book': 'draftkings'}, {'market': 'pa', 'side': 'OVER', 'line': 15.5, 'price': -110.0, 'edge': 0.3310632028533996, 'ev': 0.6320297509019448, 'ev_pct': 63.20297509019448, 'book': 'fanatics'}, {'market': 'pr', 'side': 'OVER', 'line': 15.5, 'price': 115.0, 'edge': 0.3607031101340421, 'ev': 0.7755116867881906, 'ev_pct': 77.55116867881907, 'book': 'bovada'}, {'market': 'pr', 'side': 'OVER', 'line': 14.5, 'price': -115.0, 'edge': 0.3209007222488197, 'ev': 0.599944828552141, 'ev_pct': 59.9944828552141, 'book': 'bovada'}, {'market': 'pr', 'side': 'OVER', 'line': 15.5, 'price': -102.0, 'edge': 0.3208688941543046, 'ev': 0.6354462413644072, 'ev_pct': 63.54462413644072, 'book': 'fanduel'}, {'market': 'pr', 'side': 'OVER', 'line': 15.5, 'price': -111.0, 'edge': 0.2997530384929091, 'ev': 0.5698008209189533, 'ev_pct': 56.98008209189533, 'book': 'draftkings'}, {'market': 'pr', 'side': 'OVER', 'line': 15.5, 'price': -115.0, 'edge': 0.2909356682735771, 'ev': 0.5439232059027744, 'ev_pct': 54.39232059027744, 'book': 'fanatics'}, {'market': 'pr', 'side': 'OVER', 'line': 13.5, 'price': -150.0, 'edge': 0.2820637159868376, 'ev': 0.470106193311396, 'ev_pct': 47.0106193311396, 'book': 'bovada'}, {'market': 'pra', 'side': 'OVER', 'line': 19.5, 'price': 125.0, 'edge': 0.362748273852443, 'ev': 0.8161836161679967, 'ev_pct': 81.61836161679967, 'book': 'bovada'}, {'market': 'pra', 'side': 'OVER', 'line': 18.5, 'price': 100.0, 'edge': 0.3361380806027576, 'ev': 0.6722761612055153, 'ev_pct': 67.22761612055153, 'book': 'bovada'}, {'market': 'pra', 'side': 'OVER', 'line': 18.5, 'price': -103.0, 'edge': 0.3287489180411812, 'ev': 0.6479226248772796, 'ev_pct': 64.79226248772795, 'book': 'betonlineag'}, {'market': 'pra', 'side': 'OVER', 'line': 18.5, 'price': -104.0, 'edge': 0.3263341590341302, 'ev': 0.6401170042592553, 'ev_pct': 64.01170042592554, 'book': 'draftkings'}, {'market': 'pra', 'side': 'OVER', 'line': 18.5, 'price': -105.0, 'edge': 0.3239429586515381, 'ev': 0.6324600621291934, 'ev_pct': 63.24600621291934, 'book': 'fanatics'}, {'market': 'pra', 'side': 'OVER', 'line': 17.5, 'price': -125.0, 'edge': 0.3065482233851777, 'ev': 0.55178680209332, 'ev_pct': 55.178680209332, 'book': 'bovada'}, {'market': 'pra', 'side': 'OVER', 'line': 19.5, 'price': -105.0, 'edge': 0.2949975963456679, 'ev': 0.5759476881034469, 'ev_pct': 57.59476881034469, 'book': 'betmgm'}, {'market': 'pts', 'side': 'OVER', 'line': 15.5, 'price': 185.0, 'edge': 0.3548982397576063, 'ev': 1.0114599833091782, 'ev_pct': 101.14599833091782, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 14.5, 'price': 145.0, 'edge': 0.3418139759830328, 'ev': 0.8374442411584305, 'ev_pct': 83.74442411584305, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 13.5, 'price': 115.0, 'edge': 0.3252668862744516, 'ev': 0.6993238054900709, 'ev_pct': 69.93238054900709, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 12.5, 'price': -108.0, 'edge': 0.3074385286323099, 'ev': 0.5921038329214858, 'ev_pct': 59.210383292148585, 'book': 'fanduel'}, {'market': 'pts', 'side': 'OVER', 'line': 12.5, 'price': -114.0, 'edge': 0.2939590174892474, 'ev': 0.551817804760517, 'ev_pct': 55.1817804760517, 'book': 'betonlineag'}, {'market': 'pts', 'side': 'OVER', 'line': 12.5, 'price': -115.0, 'edge': 0.2917855769328467, 'ev': 0.5455121655701045, 'ev_pct': 54.55121655701045, 'book': 'fanatics'}, {'market': 'pts', 'side': 'OVER', 'line': 12.5, 'price': -115.0, 'edge': 0.2917855769328467, 'ev': 0.5455121655701045, 'ev_pct': 54.55121655701045, 'book': 'williamhill_us'}, {'market': 'pts', 'side': 'OVER', 'line': 12.5, 'price': -115.0, 'edge': 0.2917855769328467, 'ev': 0.5455121655701045, 'ev_pct': 54.55121655701045, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 12.5, 'price': -120.0, 'edge': 0.2812147524085338, 'ev': 0.5155603794156453, 'ev_pct': 51.556037941564526, 'book': 'draftkings'}, {'market': 'pts', 'side': 'OVER', 'line': 13.5, 'price': -105.0, 'edge': 0.2781880433929995, 'ev': 0.5431290371006181, 'ev_pct': 54.31290371006181, 'book': 'betmgm'}, {'market': 'ra', 'side': 'OVER', 'line': 5.5, 'price': 104.0, 'edge': 0.2335433645564592, 'ev': 0.4764284636951769, 'ev_pct': 47.64284636951769, 'book': 'draftkings'}, {'market': 'ra', 'side': 'OVER', 'line': 5.5, 'price': -105.0, 'edge': 0.2115443210366122, 'ev': 0.413015102976243, 'ev_pct': 41.3015102976243, 'book': 'fanatics'}]",[]
Andre Drummond,PHI,"[{'market': 'pr', 'side': 'OVER', 'line': 9.5, 'price': 105.0, 'edge': 0.2795608475268573, 'ev': 0.5730997374300575, 'ev_pct': 57.30997374300575, 'book': 'bovada'}, {'market': 'pr', 'side': 'OVER', 'line': 8.5, 'price': -129.0, 'edge': 0.2401275921807962, 'ev': 0.4262730124759871, 'ev_pct': 42.62730124759871, 'book': 'draftkings'}, {'market': 'pr', 'side': 'OVER', 'line': 8.5, 'price': -130.0, 'edge': 0.2382289781690248, 'ev': 0.4214820382990439, 'ev_pct': 42.14820382990439, 'book': 'fanatics'}, {'market': 'pr', 'side': 'OVER', 'line': 8.5, 'price': -135.0, 'edge': 0.2289782843669896, 'ev': 0.3985918283425376, 'ev_pct': 39.85918283425376, 'book': 'bovada'}, {'market': 'reb', 'side': 'OVER', 'line': 4.5, 'price': -102.0, 'edge': 0.2201342091268986, 'ev': 0.4359520612120933, 'ev_pct': 43.59520612120933, 'book': 'fanduel'}, {'market': 'reb', 'side': 'OVER', 'line': 4.5, 'price': -102.0, 'edge': 0.2201342091268986, 'ev': 0.4359520612120933, 'ev_pct': 43.59520612120933, 'book': 'williamhill_us'}, {'market': 'reb', 'side': 'OVER', 'line': 4.5, 'price': -113.0, 'edge': 0.1945682722515209, 'ev': 0.3667525839785307, 'ev_pct': 36.67525839785307, 'book': 'draftkings'}, {'market': 'reb', 'side': 'OVER', 'line': 4.5, 'price': -115.0, 'edge': 0.190200983246171, 'ev': 0.3555931425906675, 'ev_pct': 35.559314259066745, 'book': 'fanatics'}]",[]
Anthony Black,ORL,"[{'market': 'pa', 'side': 'OVER', 'line': 12.5, 'price': -110.0, 'edge': 0.2890468067661237, 'ev': 0.5518166310989635, 'ev_pct': 55.18166310989635, 'book': 'betrivers'}, {'market': 'pa', 'side': 'OVER', 'line': 12.5, 'price': -115.0, 'edge': 0.277972609645415, 'ev': 0.5196879223805584, 'ev_pct': 51.96879223805584, 'book': 'fanatics'}, {'market': 'pr', 'side': 'OVER', 'line': 13.5, 'price': 105.0, 'edge': 0.305680766527395, 'ev': 0.62664557138116, 'ev_pct': 62.664557138115995, 'book': 'bovada'}, {'market': 'pr', 'side': 'OVER', 'line': 13.5, 'price': 100.0, 'edge': 0.2934856445761755, 'ev': 0.5869712891523511, 'ev_pct': 58.69712891523511, 'book': 'fanduel'}, {'market': 'pr', 'side': 'OVER', 'line': 13.5, 'price': 100.0, 'edge': 0.2934856445761755, 'ev': 0.5869712891523511, 'ev_pct': 58.69712891523511, 'book': 'fanatics'}, {'market': 'pr', 'side': 'OVER', 'line': 13.5, 'price': -106.0, 'edge': 0.278922537780059, 'ev': 0.5420570073838883, 'ev_pct': 54.20570073838883, 'book': 'draftkings'}, {'market': 'pr', 'side': 'OVER', 'line': 12.5, 'price': -125.0, 'edge': 0.2714434087766284, 'ev': 0.4885981357979312, 'ev_pct': 48.85981357979312, 'book': 'bovada'}, {'market': 'pr', 'side': 'OVER', 'line': 12.5, 'price': -125.0, 'edge': 0.2714434087766284, 'ev': 0.4885981357979312, 'ev_pct': 48.85981357979312, 'book': 'betrivers'}, {'market': 'pr', 'side': 'OVER', 'line': 11.5, 'price': -170.0, 'edge': 0.2271967840598203, 'ev': 0.3608419511538323, 'ev_pct': 36.084195115383224, 'book': 'bovada'}, {'market': 'pra', 'side': 'OVER', 'line': 17.5, 'price': 140.0, 'edge': 0.3138070533053084, 'ev': 0.7531369279327402, 'ev_pct': 75.31369279327403, 'book': 'bovada'}, {'market': 'pra', 'side': 'OVER', 'line': 15.5, 'price': 100.0, 'edge': 0.2985543203533585, 'ev': 0.597108640706717, 'ev_pct': 59.7108640706717, 'book': 'betonlineag'}, {'market': 'pra', 'side': 'OVER', 'line': 15.5, 'price': 100.0, 'edge': 0.2985543203533585, 'ev': 0.597108640706717, 'ev_pct': 59.7108640706717, 'book': 'betmgm'}, {'market': 'pra', 'side': 'OVER', 'line': 16.5, 'price': 110.0, 'edge': 0.2896931373103181, 'ev': 0.608355588351668, 'ev_pct': 60.8355588351668, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 12.5, 'price': 165.0, 'edge': 0.3275215077254122, 'ev': 0.8679319954723423, 'ev_pct': 86.79319954723424, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 11.5, 'price': 125.0, 'edge': 0.3047069175449008, 'ev': 0.685590564476027, 'ev_pct': 68.5590564476027, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 10.5, 'price': 102.0, 'edge': 0.2945853555143485, 'ev': 0.595062418138984, 'ev_pct': 59.5062418138984, 'book': 'betrivers'}, {'market': 'pts', 'side': 'OVER', 'line': 10.5, 'price': -101.0, 'edge': 0.2871472982757888, 'ev': 0.5714515539943916, 'ev_pct': 57.14515539943916, 'book': 'draftkings'}, {'market': 'pts', 'side': 'OVER', 'line': 10.5, 'price': -102.0, 'edge': 0.2846843654153386, 'ev': 0.5637866844499843, 'ev_pct': 56.378668444998425, 'book': 'betonlineag'}, {'market': 'pts', 'side': 'OVER', 'line': 10.5, 'price': -105.0, 'edge': 0.277439738513624, 'ev': 0.5416680609075516, 'ev_pct': 54.16680609075516, 'book': 'betmgm'}, {'market': 'pts', 'side': 'OVER', 'line': 10.5, 'price': -105.0, 'edge': 0.277439738513624, 'ev': 0.5416680609075516, 'ev_pct': 54.16680609075516, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 9.5, 'price': -124.0, 'edge': 0.272431799424371, 'ev': 0.4921348634762831, 'ev_pct': 49.21348634762831, 'book': 'betrivers'}]",[]
Brandin Podziemski,GSW,"[{'market': 'ra', 'side': 'UNDER', 'line': 6.5, 'price': 200.0, 'edge': 0.1595774134076381, 'ev': 0.4787322402229144, 'ev_pct': 47.87322402229144, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 8.5, 'price': -118.0, 'edge': 0.1481954291675693, 'ev': 0.2737847759197467, 'ev_pct': 27.378477591974672, 'book': 'betmgm'}]",[]
Buddy Hield,GSW,"[{'market': 'ast', 'side': 'OVER', 'line': 1.5, 'price': 115.0, 'edge': 0.2007608261415902, 'ev': 0.4316357762044189, 'ev_pct': 43.16357762044189, 'book': 'fanatics'}, {'market': 'ast', 'side': 'OVER', 'line': 1.5, 'price': 115.0, 'edge': 0.2007608261415902, 'ev': 0.4316357762044189, 'ev_pct': 43.16357762044189, 'book': 'betmgm'}, {'market': 'pa', 'side': 'OVER', 'line': 9.5, 'price': -130.0, 'edge': 0.2476789415231148, 'ev': 0.4382012042332032, 'ev_pct': 43.82012042332032, 'book': 'fanatics'}, {'market': 'pr', 'side': 'OVER', 'line': 11.5, 'price': -105.0, 'edge': 0.2608447616391262, 'ev': 0.5092683441525797, 'ev_pct': 50.92683441525797, 'book': 'fanatics'}, {'market': 'pra', 'side': 'OVER', 'line': 12.5, 'price': -105.0, 'edge': 0.2870837531285065, 'ev': 0.5604968513461318, 'ev_pct': 56.04968513461318, 'book': 'betmgm'}]",[]
Cason Wallace,OKC,"[{'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': 134.0, 'edge': 0.1983706491869419, 'ev': 0.4641873190974442, 'ev_pct': 46.41873190974442, 'book': 'draftkings'}]",[]
Cole Anthony,MIL,"[{'market': 'pa', 'side': 'OVER', 'line': 12.5, 'price': -103.0, 'edge': 0.2849590068797712, 'ev': 0.5616182368601318, 'ev_pct': 56.16182368601318, 'book': 'draftkings'}, {'market': 'pa', 'side': 'OVER', 'line': 12.5, 'price': -110.0, 'edge': 0.2685386456318238, 'ev': 0.5126646871153001, 'ev_pct': 51.26646871153001, 'book': 'fanduel'}, {'market': 'pa', 'side': 'OVER', 'line': 12.5, 'price': -110.0, 'edge': 0.2685386456318238, 'ev': 0.5126646871153001, 'ev_pct': 51.26646871153001, 'book': 'fanatics'}, {'market': 'pa', 'side': 'OVER', 'line': 12.5, 'price': -110.0, 'edge': 0.2685386456318238, 'ev': 0.5126646871153001, 'ev_pct': 51.26646871153001, 'book': 'bovada'}, {'market': 'pa', 'side': 'OVER', 'line': 12.5, 'price': -118.0, 'edge': 0.2510637657716229, 'ev': 0.4638296689679134, 'ev_pct': 46.38296689679134, 'book': 'betrivers'}, {'market': 'pa', 'side': 'OVER', 'line': 11.5, 'price': -145.0, 'edge': 0.2348331271237771, 'ev': 0.3967870078987958, 'ev_pct': 39.67870078987958, 'book': 'bovada'}, {'market': 'pr', 'side': 'OVER', 'line': 12.5, 'price': 110.0, 'edge': 0.3284848277689048, 'ev': 0.6898181383147002, 'ev_pct': 68.98181383147002, 'book': 'fanatics'}, {'market': 'pr', 'side': 'OVER', 'line': 11.5, 'price': -113.0, 'edge': 0.3064920594512231, 'ev': 0.5777239704700048, 'ev_pct': 57.77239704700048, 'book': 'draftkings'}, {'market': 'pra', 'side': 'OVER', 'line': 17.5, 'price': 140.0, 'edge': 0.330402952237661, 'ev': 0.7929670853703864, 'ev_pct': 79.29670853703864, 'book': 'bovada'}, {'market': 'pra', 'side': 'OVER', 'line': 16.5, 'price': 110.0, 'edge': 0.3050553969352053, 'ev': 0.6406163335639312, 'ev_pct': 64.06163335639312, 'book': 'bovada'}, {'market': 'pra', 'side': 'OVER', 'line': 15.5, 'price': -105.0, 'edge': 0.3004050774279541, 'ev': 0.5865051511688627, 'ev_pct': 58.65051511688627, 'book': 'fanatics'}, {'market': 'pra', 'side': 'OVER', 'line': 15.5, 'price': -109.0, 'edge': 0.2910690989007047, 'ev': 0.55810496945181, 'ev_pct': 55.810496945181, 'book': 'betonlineag'}, {'market': 'pra', 'side': 'OVER', 'line': 14.5, 'price': -127.0, 'edge': 0.2815416534598298, 'ev': 0.5032279947667826, 'ev_pct': 50.322799476678256, 'book': 'draftkings'}, {'market': 'pts', 'side': 'OVER', 'line': 11.5, 'price': 170.0, 'edge': 0.3004907664798927, 'ev': 0.8113250694957101, 'ev_pct': 81.13250694957101, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 10.5, 'price': 130.0, 'edge': 0.2827832544902451, 'ev': 0.6504014853275639, 'ev_pct': 65.04014853275639, 'book': 'bovada'}, {'market': 'ra', 'side': 'OVER', 'line': 6.5, 'price': 105.0, 'edge': 0.2290625193160034, 'ev': 0.469578164597807, 'ev_pct': 46.9578164597807, 'book': 'fanatics'}, {'market': 'ra', 'side': 'OVER', 'line': 6.5, 'price': -101.0, 'edge': 0.2143798351757291, 'ev': 0.426637097725956, 'ev_pct': 42.663709772595595, 'book': 'draftkings'}, {'market': 'reb', 'side': 'OVER', 'line': 2.5, 'price': -137.0, 'edge': 0.1817506235854245, 'ev': 0.3144153123339096, 'ev_pct': 31.44153123339096, 'book': 'betonlineag'}, {'market': 'reb', 'side': 'OVER', 'line': 2.5, 'price': -140.0, 'edge': 0.1764763619820489, 'ev': 0.3025309062549411, 'ev_pct': 30.25309062549411, 'book': 'fanatics'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': 180.0, 'edge': 0.268958697049185, 'ev': 0.753084351737718, 'ev_pct': 75.3084351737718, 'book': 'fanduel'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': 180.0, 'edge': 0.268958697049185, 'ev': 0.753084351737718, 'ev_pct': 75.3084351737718, 'book': 'betrivers'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': 175.0, 'edge': 0.2624651905556785, 'ev': 0.721779274028116, 'ev_pct': 72.1779274028116, 'book': 'williamhill_us'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': 174.0, 'edge': 0.2611380505424071, 'ev': 0.7155182584861955, 'ev_pct': 71.55182584861956, 'book': 'betonlineag'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': 165.0, 'edge': 0.2487430636260044, 'ev': 0.6591691186089116, 'ev_pct': 65.91691186089116, 'book': 'bovada'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': 160.0, 'edge': 0.2414861695766575, 'ev': 0.6278640408993096, 'ev_pct': 62.78640408993096, 'book': 'betmgm'}]",[]
Collin Murray-Boyles,TOR,"[{'market': 'ast', 'side': 'OVER', 'line': 1.5, 'price': 135.0, 'edge': 0.3229357039340976, 'ev': 0.7588989042451295, 'ev_pct': 75.88989042451296, 'book': 'betmgm'}, {'market': 'ast', 'side': 'OVER', 'line': 1.5, 'price': 130.0, 'edge': 0.3136850101320624, 'ev': 0.7214755233037436, 'ev_pct': 72.14755233037437, 'book': 'fanatics'}, {'market': 'pa', 'side': 'OVER', 'line': 8.5, 'price': -120.0, 'edge': 0.3003822921978172, 'ev': 0.5507008690293315, 'ev_pct': 55.07008690293315, 'book': 'fanatics'}, {'market': 'pr', 'side': 'OVER', 'line': 11.5, 'price': 115.0, 'edge': 0.299281019815481, 'ev': 0.6434541926032841, 'ev_pct': 64.34541926032841, 'book': 'bovada'}, {'market': 'pr', 'side': 'OVER', 'line': 11.5, 'price': 102.0, 'edge': 0.2693477939347534, 'ev': 0.5440825437482019, 'ev_pct': 54.40825437482019, 'book': 'fanduel'}, {'market': 'pr', 'side': 'OVER', 'line': 11.5, 'price': -101.0, 'edge': 0.2619097366961936, 'ev': 0.5212263076825241, 'ev_pct': 52.12263076825241, 'book': 'draftkings'}, {'market': 'pr', 'side': 'OVER', 'line': 10.5, 'price': -120.0, 'edge': 0.2552990475562137, 'ev': 0.4680482538530583, 'ev_pct': 46.80482538530583, 'book': 'bovada'}, {'market': 'pr', 'side': 'OVER', 'line': 11.5, 'price': -105.0, 'edge': 0.2522021769340289, 'ev': 0.4923947263950088, 'ev_pct': 49.23947263950088, 'book': 'fanatics'}, {'market': 'pra', 'side': 'OVER', 'line': 14.5, 'price': 145.0, 'edge': 0.3366752170101825, 'ev': 0.8248542816749473, 'ev_pct': 82.48542816749473, 'book': 'bovada'}, {'market': 'pra', 'side': 'OVER', 'line': 13.5, 'price': 110.0, 'edge': 0.3029951959605762, 'ev': 0.63628991151721, 'ev_pct': 63.628991151721, 'book': 'fanatics'}, {'market': 'pra', 'side': 'OVER', 'line': 13.5, 'price': 110.0, 'edge': 0.3029951959605762, 'ev': 0.63628991151721, 'ev_pct': 63.628991151721, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 9.5, 'price': 160.0, 'edge': 0.3129070505722742, 'ev': 0.8135583314879132, 'ev_pct': 81.35583314879132, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 8.5, 'price': 115.0, 'edge': 0.2772382430870542, 'ev': 0.5960622226371665, 'ev_pct': 59.606222263716646, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 7.5, 'price': -104.0, 'edge': 0.2736627228815977, 'ev': 0.5367999564215956, 'ev_pct': 53.67999564215956, 'book': 'fanduel'}, {'market': 'ra', 'side': 'OVER', 'line': 5.5, 'price': 120.0, 'edge': 0.2058279109316514, 'ev': 0.4528214040496332, 'ev_pct': 45.28214040496332, 'book': 'fanatics'}]",[]
Collin Sexton,CHA,"[{'market': 'ast', 'side': 'UNDER', 'line': 5.5, 'price': 140.0, 'edge': 0.1940476216134957, 'ev': 0.4657142918723896, 'ev_pct': 46.57142918723896, 'book': 'bovada'}, {'market': 'ast', 'side': 'UNDER', 'line': 6.5, 'price': -129.0, 'edge': 0.1888028015645917, 'ev': 0.335161562467376, 'ev_pct': 33.5161562467376, 'book': 'betrivers'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': -115.0, 'edge': 0.2273752652808487, 'ev': 0.4250928872641953, 'ev_pct': 42.509288726419534, 'book': 'betmgm'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': -115.0, 'edge': 0.2273752652808487, 'ev': 0.4250928872641953, 'ev_pct': 42.509288726419534, 'book': 'bovada'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': -118.0, 'edge': 0.2209745825413565, 'ev': 0.4082411779153874, 'ev_pct': 40.82411779153874, 'book': 'draftkings'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': -118.0, 'edge': 0.2209745825413565, 'ev': 0.4082411779153874, 'ev_pct': 40.82411779153874, 'book': 'betonlineag'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': -120.0, 'edge': 0.2168044407565358, 'ev': 0.397474808053649, 'ev_pct': 39.7474808053649, 'book': 'fanatics'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': -124.0, 'edge': 0.2086875576396526, 'ev': 0.3769839750909854, 'ev_pct': 37.69839750909854, 'book': 'williamhill_us'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': -128.0, 'edge': 0.2008554774391514, 'ev': 0.3577738191884885, 'ev_pct': 35.777381918848846, 'book': 'fanduel'}]",[]
