player,team,plays,ladders
Alperen Sengun,HOU,"[{'market': 'ast', 'side': 'UNDER', 'line': 5.5, 'price': 130.0, 'edge': 0.1674908691156538, 'ev': 0.3852289989660039, 'ev_pct': 38.522899896600386, 'book': 'bovada'}, {'market': 'ast', 'side': 'UNDER', 'line': 6.5, 'price': -145.0, 'edge': 0.1532911954524609, 'ev': 0.2590092612817444, 'ev_pct': 25.90092612817444, 'book': 'betmgm'}, {'market': 'ast', 'side': 'UNDER', 'line': 6.5, 'price': -145.0, 'edge': 0.1532911954524609, 'ev': 0.2590092612817444, 'ev_pct': 25.90092612817444, 'book': 'bovada'}, {'market': 'ast', 'side': 'UNDER', 'line': 5.5, 'price': 120.0, 'edge': 0.1477280232658515, 'ev': 0.3250016511848732, 'ev_pct': 32.50016511848732, 'book': 'betrivers'}, {'market': 'pr', 'side': 'UNDER', 'line': 31.5, 'price': -106.0, 'edge': 0.2303454766175894, 'ev': 0.4476525300304096, 'ev_pct': 44.76525300304096, 'book': 'fanduel'}, {'market': 'ra', 'side': 'UNDER', 'line': 15.5, 'price': 110.0, 'edge': 0.2537378151971587, 'ev': 0.5328494119140335, 'ev_pct': 53.28494119140335, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 16.5, 'price': -125.0, 'edge': 0.2519305871194917, 'ev': 0.4534750568150851, 'ev_pct': 45.34750568150851, 'book': 'betmgm'}, {'market': 'ra', 'side': 'UNDER', 'line': 16.5, 'price': -130.0, 'edge': 0.2422687513706994, 'ev': 0.4286293293481605, 'ev_pct': 42.86293293481605, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 16.5, 'price': -131.0, 'edge': 0.2403865755754801, 'ev': 0.4238877783048543, 'ev_pct': 42.38877783048543, 'book': 'draftkings'}, {'market': 'ra', 'side': 'UNDER', 'line': 14.5, 'price': 150.0, 'edge': 0.239275299157735, 'ev': 0.5981882478943377, 'ev_pct': 59.81882478943377, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 16.5, 'price': -138.0, 'edge': 0.2276542099019379, 'ev': 0.3926210286714583, 'ev_pct': 39.262102867145835, 'book': 'fanduel'}, {'market': 'reb', 'side': 'UNDER', 'line': 10.5, 'price': -130.0, 'edge': 0.2075700220616078, 'ev': 0.367239269801306, 'ev_pct': 36.7239269801306, 'book': 'bovada'}, {'market': 'reb', 'side': 'UNDER', 'line': 9.5, 'price': 120.0, 'edge': 0.2062828094292648, 'ev': 0.4538221807443826, 'ev_pct': 45.382218074438256, 'book': 'bovada'}, {'market': 'reb', 'side': 'UNDER', 'line': 10.5, 'price': -134.0, 'edge': 0.2001378407163829, 'ev': 0.3494944382659224, 'ev_pct': 34.949443826592244, 'book': 'betrivers'}, {'market': 'reb', 'side': 'UNDER', 'line': 10.5, 'price': -134.0, 'edge': 0.2001378407163829, 'ev': 0.3494944382659224, 'ev_pct': 34.949443826592244, 'book': 'williamhill_us'}, {'market': 'reb', 'side': 'UNDER', 'line': 10.5, 'price': -134.0, 'edge': 0.2001378407163829, 'ev': 0.3494944382659224, 'ev_pct': 34.949443826592244, 'book': 'draftkings'}, {'market': 'reb', 'side': 'UNDER', 'line': 10.5, 'price': -135.0, 'edge': 0.1983193282595725, 'ev': 0.3452225343777745, 'ev_pct': 34.52225343777745, 'book': 'betmgm'}, {'market': 'reb', 'side': 'UNDER', 'line': 10.5, 'price': -136.0, 'edge': 0.1965162269252776, 'ev': 0.3410134526056289, 'ev_pct': 34.10134526056289, 'book': 'fanduel'}]",[]
Andrew Nembhard,IND,"[{'market': 'pa', 'side': 'OVER', 'line': 23.5, 'price': -104.0, 'edge': 0.2353167024787134, 'ev': 0.4615827625543993, 'ev_pct': 46.15827625543993, 'book': 'fanduel'}, {'market': 'pa', 'side': 'OVER', 'line': 23.5, 'price': -104.0, 'edge': 0.2353167024787134, 'ev': 0.4615827625543993, 'ev_pct': 46.15827625543993, 'book': 'draftkings'}, {'market': 'pa', 'side': 'OVER', 'line': 23.5, 'price': -105.0, 'edge': 0.2329255020961212, 'ev': 0.4547593136162368, 'ev_pct': 45.47593136162368, 'book': 'bovada'}, {'market': 'pr', 'side': 'OVER', 'line': 18.5, 'price': -102.0, 'edge': 0.2586761042791811, 'ev': 0.5122801280822997, 'ev_pct': 51.22801280822997, 'book': 'fanduel'}, {'market': 'pr', 'side': 'OVER', 'line': 18.5, 'price': -105.0, 'edge': 0.2514314773774665, 'ev': 0.4908900272607679, 'ev_pct': 49.08900272607679, 'book': 'bovada'}, {'market': 'pr', 'side': 'OVER', 'line': 18.5, 'price': -106.0, 'edge': 0.2490634925325695, 'ev': 0.4840290515255596, 'ev_pct': 48.40290515255596, 'book': 'draftkings'}, {'market': 'pr', 'side': 'OVER', 'line': 17.5, 'price': -130.0, 'edge': 0.2348365429825182, 'ev': 0.4154800375844553, 'ev_pct': 41.54800375844553, 'book': 'bovada'}, {'market': 'pr', 'side': 'OVER', 'line': 18.5, 'price': -115.0, 'edge': 0.2287428783984535, 'ev': 0.4276497291797173, 'ev_pct': 42.764972917971726, 'book': 'betmgm'}, {'market': 'pra', 'side': 'OVER', 'line': 26.5, 'price': 116.0, 'edge': 0.2947596227662155, 'ev': 0.6366807851750255, 'ev_pct': 63.66807851750254, 'book': 'betrivers'}, {'market': 'pra', 'side': 'OVER', 'line': 25.5, 'price': -108.0, 'edge': 0.2718297849831351, 'ev': 0.52352403033789, 'ev_pct': 52.352403033788995, 'book': 'betrivers'}, {'market': 'pra', 'side': 'OVER', 'line': 25.5, 'price': -109.0, 'edge': 0.2695294537354356, 'ev': 0.5168041819330829, 'ev_pct': 51.680418193308284, 'book': 'betonlineag'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': -105.0, 'edge': 0.3206089322947401, 'ev': 0.6259507725754448, 'ev_pct': 62.59507725754448, 'book': 'betrivers'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': -106.0, 'edge': 0.3182409474498431, 'ev': 0.6184682563647894, 'ev_pct': 61.84682563647894, 'book': 'fanduel'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': -106.0, 'edge': 0.3182409474498431, 'ev': 0.6184682563647894, 'ev_pct': 61.84682563647894, 'book': 'betonlineag'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': -106.0, 'edge': 0.3182409474498431, 'ev': 0.6184682563647894, 'ev_pct': 61.84682563647894, 'book': 'draftkings'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': -110.0, 'edge': 0.3089945304364357, 'ev': 0.5898986490150138, 'ev_pct': 58.98986490150138, 'book': 'williamhill_us'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': -110.0, 'edge': 0.3089945304364357, 'ev': 0.5898986490150138, 'ev_pct': 58.98986490150138, 'book': 'betmgm'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': -115.0, 'edge': 0.2979203333157271, 'ev': 0.5569814927207071, 'ev_pct': 55.69814927207071, 'book': 'bovada'}]",[]
Anthony Black,ORL,"[{'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': 100.0, 'edge': 0.328853680691183, 'ev': 0.6577073613823661, 'ev_pct': 65.7707361382366, 'book': 'betrivers'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': -104.0, 'edge': 0.3190497591225556, 'ev': 0.6258283736634744, 'ev_pct': 62.58283736634744, 'book': 'draftkings'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': -108.0, 'edge': 0.3096229114604137, 'ev': 0.5963107924422785, 'ev_pct': 59.63107924422785, 'book': 'fanduel'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': -116.0, 'edge': 0.2918166436541459, 'ev': 0.543382715769789, 'ev_pct': 54.338271576978904, 'book': 'betonlineag'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': -120.0, 'edge': 0.2833991352366376, 'ev': 0.5195650812671689, 'ev_pct': 51.95650812671689, 'book': 'williamhill_us'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': -120.0, 'edge': 0.2833991352366376, 'ev': 0.5195650812671689, 'ev_pct': 51.95650812671689, 'book': 'betmgm'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': -125.0, 'edge': 0.2732981251356274, 'ev': 0.4919366252441295, 'ev_pct': 49.19366252441295, 'book': 'bovada'}]",[]
Anthony Davis,DAL,"[{'market': 'ra', 'side': 'UNDER', 'line': 14.5, 'price': -125.0, 'edge': 0.2168437102499157, 'ev': 0.3903186784498484, 'ev_pct': 39.03186784498484, 'book': 'betmgm'}, {'market': 'reb', 'side': 'UNDER', 'line': 11.5, 'price': -110.0, 'edge': 0.229509821677127, 'ev': 0.438155114110879, 'ev_pct': 43.8155114110879, 'book': 'bovada'}, {'market': 'reb', 'side': 'UNDER', 'line': 11.5, 'price': -113.0, 'edge': 0.2228029135617683, 'ev': 0.4199736335279349, 'ev_pct': 41.997363352793485, 'book': 'williamhill_us'}, {'market': 'reb', 'side': 'UNDER', 'line': 10.5, 'price': 140.0, 'edge': 0.2207788687347709, 'ev': 0.5298692849634503, 'ev_pct': 52.98692849634503, 'book': 'bovada'}, {'market': 'reb', 'side': 'UNDER', 'line': 11.5, 'price': -115.0, 'edge': 0.2184356245564184, 'ev': 0.4083796459098255, 'ev_pct': 40.83796459098255, 'book': 'betonlineag'}, {'market': 'reb', 'side': 'UNDER', 'line': 11.5, 'price': -120.0, 'edge': 0.2078648000321055, 'ev': 0.3810854667255267, 'ev_pct': 38.10854667255267, 'book': 'betmgm'}]",[]
Anthony Edwards,MIN,"[{'market': 'pa', 'side': 'UNDER', 'line': 33.5, 'price': 120.0, 'edge': 0.4126528671824106, 'ev': 0.9078363078013032, 'ev_pct': 90.78363078013032, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 34.5, 'price': 100.0, 'edge': 0.3924634326839168, 'ev': 0.7849268653678336, 'ev_pct': 78.49268653678337, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 34.5, 'price': -105.0, 'edge': 0.3802683107326973, 'ev': 0.7424286066685994, 'ev_pct': 74.24286066685994, 'book': 'betmgm'}, {'market': 'pa', 'side': 'UNDER', 'line': 35.5, 'price': -120.0, 'edge': 0.368611575606301, 'ev': 0.6757878886115517, 'ev_pct': 67.57878886115518, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 35.5, 'price': -122.0, 'edge': 0.3645165715112968, 'ev': 0.6633006465205565, 'ev_pct': 66.33006465205565, 'book': 'draftkings'}, {'market': 'pa', 'side': 'UNDER', 'line': 34.5, 'price': -114.0, 'edge': 0.3597531523100851, 'ev': 0.6753260929329666, 'ev_pct': 67.53260929329666, 'book': 'fanduel'}, {'market': 'pr', 'side': 'UNDER', 'line': 34.5, 'price': 115.0, 'edge': 0.4069256394894656, 'ev': 0.874890124902351, 'ev_pct': 87.4890124902351, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 35.5, 'price': 100.0, 'edge': 0.3961460958453495, 'ev': 0.7922921916906991, 'ev_pct': 79.2292191690699, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 35.5, 'price': -105.0, 'edge': 0.38395097389413, 'ev': 0.7496185680790157, 'ev_pct': 74.96185680790157, 'book': 'betmgm'}, {'market': 'pr', 'side': 'UNDER', 'line': 35.5, 'price': -106.0, 'edge': 0.381582989049233, 'ev': 0.7415669409824718, 'ev_pct': 74.15669409824717, 'book': 'fanduel'}, {'market': 'pr', 'side': 'UNDER', 'line': 36.5, 'price': -120.0, 'edge': 0.371318805802544, 'ev': 0.6807511439713307, 'ev_pct': 68.07511439713308, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 36.5, 'price': -120.0, 'edge': 0.371318805802544, 'ev': 0.6807511439713307, 'ev_pct': 68.07511439713308, 'book': 'draftkings'}, {'market': 'pra', 'side': 'UNDER', 'line': 38.5, 'price': 120.0, 'edge': 0.3840548683264409, 'ev': 0.84492071031817, 'ev_pct': 84.49207103181699, 'book': 'bovada'}, {'market': 'pra', 'side': 'UNDER', 'line': 39.5, 'price': 105.0, 'edge': 0.376492621161361, 'ev': 0.7718098733807902, 'ev_pct': 77.18098733807902, 'book': 'bovada'}, {'market': 'pra', 'side': 'UNDER', 'line': 39.5, 'price': 104.0, 'edge': 0.374101420778769, 'ev': 0.7631668983886888, 'ev_pct': 76.31668983886888, 'book': 'betrivers'}, {'market': 'pra', 'side': 'UNDER', 'line': 40.5, 'price': -109.0, 'edge': 0.3655104383912932, 'ev': 0.700841115814498, 'ev_pct': 70.0841115814498, 'book': 'draftkings'}, {'market': 'pra', 'side': 'UNDER', 'line': 40.5, 'price': -115.0, 'edge': 0.3521578179395296, 'ev': 0.6583820074521639, 'ev_pct': 65.8382007452164, 'book': 'betonlineag'}, {'market': 'pra', 'side': 'UNDER', 'line': 40.5, 'price': -115.0, 'edge': 0.3521578179395296, 'ev': 0.6583820074521639, 'ev_pct': 65.8382007452164, 'book': 'bovada'}, {'market': 'pra', 'side': 'UNDER', 'line': 40.5, 'price': -115.0, 'edge': 0.3521578179395296, 'ev': 0.6583820074521639, 'ev_pct': 65.8382007452164, 'book': 'betmgm'}, {'market': 'pra', 'side': 'UNDER', 'line': 40.5, 'price': -117.0, 'edge': 0.3478710319573197, 'ev': 0.6451967002969092, 'ev_pct': 64.51967002969093, 'book': 'betrivers'}, {'market': 'pra', 'side': 'UNDER', 'line': 41.5, 'price': -130.0, 'edge': 0.3417076850450568, 'ev': 0.6045597504643312, 'ev_pct': 60.45597504643312, 'book': 'bovada'}, {'market': 'pra', 'side': 'UNDER', 'line': 40.5, 'price': -120.0, 'edge': 0.3415869934152167, 'ev': 0.6262428212612305, 'ev_pct': 62.624282126123056, 'book': 'fanduel'}, {'market': 'pra', 'side': 'UNDER', 'line': 41.5, 'price': -139.0, 'edge': 0.3253351181904087, 'ev': 0.5593891600540121, 'ev_pct': 55.938916005401204, 'book': 'betrivers'}, {'market': 'pra', 'side': 'UNDER', 'line': 42.5, 'price': -150.0, 'edge': 0.3240948096253936, 'ev': 0.5401580160423226, 'ev_pct': 54.01580160423226, 'book': 'bovada'}, {'market': 'pts', 'side': 'UNDER', 'line': 27.5, 'price': 150.0, 'edge': 0.4101601557880044, 'ev': 1.0254003894700112, 'ev_pct': 102.54003894700112, 'book': 'bovada'}, {'market': 'pts', 'side': 'UNDER', 'line': 28.5, 'price': 125.0, 'edge': 0.3997434848471068, 'ev': 0.8994228409059903, 'ev_pct': 89.94228409059903, 'book': 'bovada'}, {'market': 'pts', 'side': 'UNDER', 'line': 29.5, 'price': 106.0, 'edge': 0.3884902769985294, 'ev': 0.8002899706169707, 'ev_pct': 80.02899706169707, 'book': 'betrivers'}, {'market': 'pts', 'side': 'UNDER', 'line': 29.5, 'price': 105.0, 'edge': 0.3861222921536325, 'ev': 0.7915506989149466, 'ev_pct': 79.15506989149466, 'book': 'bovada'}, {'market': 'pts', 'side': 'UNDER', 'line': 30.5, 'price': -112.0, 'edge': 0.3711591657897995, 'ev': 0.7025512781021207, 'ev_pct': 70.25512781021207, 'book': 'williamhill_us'}, {'market': 'pts', 'side': 'UNDER', 'line': 30.5, 'price': -114.0, 'edge': 0.3667507722084207, 'ev': 0.6884619759000176, 'ev_pct': 68.84619759000175, 'book': 'draftkings'}, {'market': 'pts', 'side': 'UNDER', 'line': 30.5, 'price': -115.0, 'edge': 0.3645773316520199, 'ev': 0.6816010983059501, 'ev_pct': 68.160109830595, 'book': 'betrivers'}, {'market': 'pts', 'side': 'UNDER', 'line': 30.5, 'price': -115.0, 'edge': 0.3645773316520199, 'ev': 0.6816010983059501, 'ev_pct': 68.160109830595, 'book': 'bovada'}, {'market': 'pts', 'side': 'UNDER', 'line': 30.5, 'price': -115.0, 'edge': 0.3645773316520199, 'ev': 0.6816010983059501, 'ev_pct': 68.160109830595, 'book': 'betmgm'}, {'market': 'pts', 'side': 'UNDER', 'line': 30.5, 'price': -116.0, 'edge': 0.3624240155452153, 'ev': 0.6748585117048838, 'ev_pct': 67.48585117048837, 'book': 'betonlineag'}, {'market': 'pts', 'side': 'UNDER', 'line': 30.5, 'price': -122.0, 'edge': 0.3499115030327028, 'ev': 0.6367242104365577, 'ev_pct': 63.67242104365577, 'book': 'fanduel'}, {'market': 'pts', 'side': 'UNDER', 'line': 31.5, 'price': -135.0, 'edge': 0.3465304259791987, 'ev': 0.6032196304082348, 'ev_pct': 60.321963040823476, 'book': 'bovada'}, {'market': 'pts', 'side': 'UNDER', 'line': 31.5, 'price': -141.0, 'edge': 0.3359362704216813, 'ev': 0.5741889444796113, 'ev_pct': 57.41889444796114, 'book': 'betrivers'}, {'market': 'threes', 'side': 'UNDER', 'line': 3.5, 'price': -139.0, 'edge': 0.3671704236050059, 'ev': 0.6313218074934994, 'ev_pct': 63.13218074934994, 'book': 'draftkings'}, {'market': 'threes', 'side': 'UNDER', 'line': 3.5, 'price': -147.0, 'edge': 0.3536186813591435, 'ev': 0.5941756074537989, 'ev_pct': 59.417560745379895, 'book': 'betonlineag'}, {'market': 'threes', 'side': 'UNDER', 'line': 3.5, 'price': -148.0, 'edge': 0.3519861882156146, 'ev': 0.5898146937667057, 'ev_pct': 58.98146937667057, 'book': 'betrivers'}, {'market': 'threes', 'side': 'UNDER', 'line': 3.5, 'price': -150.0, 'edge': 0.3487603817640018, 'ev': 0.581267302940003, 'ev_pct': 58.126730294000296, 'book': 'bovada'}, {'market': 'threes', 'side': 'UNDER', 'line': 3.5, 'price': -150.0, 'edge': 0.3487603817640018, 'ev': 0.581267302940003, 'ev_pct': 58.126730294000296, 'book': 'williamhill_us'}, {'market': 'threes', 'side': 'UNDER', 'line': 3.5, 'price': -150.0, 'edge': 0.3487603817640018, 'ev': 0.581267302940003, 'ev_pct': 58.126730294000296, 'book': 'betmgm'}]",[]
Ayo Dosunmu,CHI,"[{'market': 'reb', 'side': 'OVER', 'line': 2.5, 'price': 144.0, 'edge': 0.1871853036056778, 'ev': 0.4567321407978539, 'ev_pct': 45.67321407978539, 'book': 'betonlineag'}]",[]
Bobby Portis,MIL,"[{'market': 'reb', 'side': 'OVER', 'line': 6.5, 'price': 118.0, 'edge': 0.3005873649268399, 'ev': 0.655280455540511, 'ev_pct': 65.52804555405109, 'book': 'betonlineag'}, {'market': 'reb', 'side': 'OVER', 'line': 6.5, 'price': 116.0, 'edge': 0.2963399982941522, 'ev': 0.6400943963153687, 'ev_pct': 64.00943963153686, 'book': 'fanduel'}, {'market': 'reb', 'side': 'OVER', 'line': 6.5, 'price': 116.0, 'edge': 0.2963399982941522, 'ev': 0.6400943963153687, 'ev_pct': 64.00943963153686, 'book': 'williamhill_us'}, {'market': 'reb', 'side': 'OVER', 'line': 6.5, 'price': 115.0, 'edge': 0.2941866821873477, 'ev': 0.6325013667027976, 'ev_pct': 63.25013667027976, 'book': 'bovada'}, {'market': 'reb', 'side': 'OVER', 'line': 6.5, 'price': 114.0, 'edge': 0.2920132416309469, 'ev': 0.6249083370902264, 'ev_pct': 62.49083370902264, 'book': 'draftkings'}, {'market': 'reb', 'side': 'OVER', 'line': 6.5, 'price': 110.0, 'edge': 0.283112485066639, 'ev': 0.5945362186399419, 'ev_pct': 59.45362186399419, 'book': 'betrivers'}]",[]
Brandon Ingram,TOR,[],[]
Brandon Miller,CHA,"[{'market': 'pa', 'side': 'UNDER', 'line': 22.5, 'price': 125.0, 'edge': 0.2924193812936034, 'ev': 0.6579436079106077, 'ev_pct': 65.79436079106077, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 23.5, 'price': 105.0, 'edge': 0.288626899579121, 'ev': 0.5916851441371981, 'ev_pct': 59.168514413719805, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 24.5, 'price': -120.0, 'edge': 0.2669222099730572, 'ev': 0.489357384950605, 'ev_pct': 48.9357384950605, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 24.5, 'price': -122.0, 'edge': 0.2628272058780531, 'ev': 0.4782593418436704, 'ev_pct': 47.82593418436704, 'book': 'draftkings'}, {'market': 'pa', 'side': 'UNDER', 'line': 23.5, 'price': -110.0, 'edge': 0.2526222538183776, 'ev': 0.482278848198721, 'ev_pct': 48.2278848198721, 'book': 'betmgm'}, {'market': 'pa', 'side': 'UNDER', 'line': 23.5, 'price': -112.0, 'edge': 0.2481298908354486, 'ev': 0.4696744362242422, 'ev_pct': 46.96744362242422, 'book': 'fanduel'}, {'market': 'pr', 'side': 'UNDER', 'line': 23.5, 'price': 120.0, 'edge': 0.309880928005206, 'ev': 0.6817380416114531, 'ev_pct': 68.17380416114531, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 24.5, 'price': 100.0, 'edge': 0.3007799915841777, 'ev': 0.6015599831683554, 'ev_pct': 60.155998316835536, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 25.5, 'price': -125.0, 'edge': 0.2779740604481846, 'ev': 0.5003533088067325, 'ev_pct': 50.03533088067324, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 25.5, 'price': -125.0, 'edge': 0.2779740604481846, 'ev': 0.5003533088067325, 'ev_pct': 50.03533088067324, 'book': 'draftkings'}, {'market': 'pr', 'side': 'UNDER', 'line': 24.5, 'price': -110.0, 'edge': 0.2769704677746538, 'ev': 0.5287618021152483, 'ev_pct': 52.876180211524826, 'book': 'betmgm'}, {'market': 'pr', 'side': 'UNDER', 'line': 24.5, 'price': -114.0, 'edge': 0.2680697112103459, 'ev': 0.5032185806931054, 'ev_pct': 50.321858069310544, 'book': 'fanduel'}, {'market': 'pra', 'side': 'UNDER', 'line': 25.5, 'price': 135.0, 'edge': 0.2974964523763315, 'ev': 0.6991166630843793, 'ev_pct': 69.91166630843793, 'book': 'bovada'}, {'market': 'pra', 'side': 'UNDER', 'line': 28.5, 'price': -117.0, 'edge': 0.2833972354191854, 'ev': 0.5256170947518224, 'ev_pct': 52.56170947518224, 'book': 'draftkings'}, {'market': 'pra', 'side': 'UNDER', 'line': 26.5, 'price': 110.0, 'edge': 0.2827731477650095, 'ev': 0.59382361030652, 'ev_pct': 59.382361030652, 'book': 'bovada'}, {'market': 'pra', 'side': 'UNDER', 'line': 27.5, 'price': -108.0, 'edge': 0.272970766025027, 'ev': 0.5257214753074595, 'ev_pct': 52.57214753074595, 'book': 'fanduel'}, {'market': 'pra', 'side': 'UNDER', 'line': 27.5, 'price': -110.0, 'edge': 0.2683920114462724, 'ev': 0.512384749124702, 'ev_pct': 51.2384749124702, 'book': 'betonlineag'}, {'market': 'pra', 'side': 'UNDER', 'line': 27.5, 'price': -110.0, 'edge': 0.2683920114462724, 'ev': 0.512384749124702, 'ev_pct': 51.2384749124702, 'book': 'bovada'}, {'market': 'pra', 'side': 'UNDER', 'line': 27.5, 'price': -110.0, 'edge': 0.2683920114462724, 'ev': 0.512384749124702, 'ev_pct': 51.2384749124702, 'book': 'betmgm'}, {'market': 'pts', 'side': 'UNDER', 'line': 18.5, 'price': 150.0, 'edge': 0.2950742890064196, 'ev': 0.7376857225160491, 'ev_pct': 73.76857225160491, 'book': 'bovada'}]",[]
Bruce Brown,DEN,"[{'market': 'pa', 'side': 'OVER', 'line': 11.5, 'price': 105.0, 'edge': 0.2313603686144365, 'ev': 0.4742887556595949, 'ev_pct': 47.42887556595949, 'book': 'bovada'}, {'market': 'pra', 'side': 'OVER', 'line': 16.5, 'price': 120.0, 'edge': 0.3056442373628461, 'ev': 0.6724173221982614, 'ev_pct': 67.24173221982615, 'book': 'bovada'}, {'market': 'pra', 'side': 'OVER', 'line': 15.5, 'price': -105.0, 'edge': 0.2811331353296793, 'ev': 0.5488789785008025, 'ev_pct': 54.88789785008025, 'book': 'betmgm'}, {'market': 'pra', 'side': 'OVER', 'line': 15.5, 'price': -105.0, 'edge': 0.2811331353296793, 'ev': 0.5488789785008025, 'ev_pct': 54.88789785008025, 'book': 'bovada'}]",[]
