player,team,plays,ladders
Ace Bailey,UTA,"[{'market': 'ast', 'side': 'OVER', 'line': 1.5, 'price': 140.0, 'edge': 0.1865933549860004, 'ev': 0.447824051966401, 'ev_pct': 44.7824051966401, 'book': 'betmgm'}, {'market': 'ast', 'side': 'OVER', 'line': 1.5, 'price': 130.0, 'edge': 0.1684774129570149, 'ev': 0.3874980498011344, 'ev_pct': 38.74980498011344, 'book': 'fanatics'}, {'market': 'ra', 'side': 'OVER', 'line': 4.5, 'price': -115.0, 'edge': 0.1772869580238699, 'ev': 0.3314495302185394, 'ev_pct': 33.14495302185394, 'book': 'fanatics'}]",[]
Ayo Dosunmu,CHI,"[{'market': 'ast', 'side': 'OVER', 'line': 3.5, 'price': 132.0, 'edge': 0.1645140655656971, 'ev': 0.3816726321124173, 'ev_pct': 38.16726321124173, 'book': 'betonlineag'}, {'market': 'pa', 'side': 'OVER', 'line': 15.5, 'price': -105.0, 'edge': 0.3811348564282263, 'ev': 0.744120433978918, 'ev_pct': 74.41204339789181, 'book': 'draftkings'}, {'market': 'pa', 'side': 'OVER', 'line': 15.5, 'price': -105.0, 'edge': 0.3811348564282263, 'ev': 0.744120433978918, 'ev_pct': 74.41204339789181, 'book': 'fanatics'}, {'market': 'pa', 'side': 'OVER', 'line': 15.5, 'price': -112.0, 'edge': 0.365028091586993, 'ev': 0.6909460305039511, 'ev_pct': 69.09460305039511, 'book': 'betrivers'}, {'market': 'pr', 'side': 'OVER', 'line': 14.5, 'price': -115.0, 'edge': 0.3614648564846069, 'ev': 0.6757821229929606, 'ev_pct': 67.57821229929606, 'book': 'fanatics'}, {'market': 'pr', 'side': 'OVER', 'line': 14.5, 'price': -118.0, 'edge': 0.3550641737451147, 'ev': 0.6559660159019914, 'ev_pct': 65.59660159019914, 'book': 'betrivers'}, {'market': 'pr', 'side': 'OVER', 'line': 14.5, 'price': -120.0, 'edge': 0.350894031960294, 'ev': 0.643305725260539, 'ev_pct': 64.3305725260539, 'book': 'draftkings'}, {'market': 'pra', 'side': 'OVER', 'line': 20.5, 'price': 135.0, 'edge': 0.4095608827009533, 'ev': 0.9624680743472404, 'ev_pct': 96.24680743472403, 'book': 'bovada'}, {'market': 'pra', 'side': 'OVER', 'line': 19.5, 'price': 116.0, 'edge': 0.3982087912429715, 'ev': 0.8601309890848184, 'ev_pct': 86.01309890848185, 'book': 'betrivers'}, {'market': 'pra', 'side': 'OVER', 'line': 18.5, 'price': 105.0, 'edge': 0.3964853179697107, 'ev': 0.812794901837907, 'ev_pct': 81.2794901837907, 'book': 'fanatics'}, {'market': 'pra', 'side': 'OVER', 'line': 19.5, 'price': 110.0, 'edge': 0.3849812780154583, 'ev': 0.8084606838324625, 'ev_pct': 80.84606838324625, 'book': 'bovada'}, {'market': 'pra', 'side': 'OVER', 'line': 18.5, 'price': -104.0, 'edge': 0.3744862744498638, 'ev': 0.7345692306516559, 'ev_pct': 73.4569230651656, 'book': 'betrivers'}, {'market': 'pra', 'side': 'OVER', 'line': 18.5, 'price': -105.0, 'edge': 0.3720950740672717, 'ev': 0.726471335083721, 'ev_pct': 72.6471335083721, 'book': 'betmgm'}, {'market': 'pra', 'side': 'OVER', 'line': 18.5, 'price': -105.0, 'edge': 0.3720950740672717, 'ev': 0.726471335083721, 'ev_pct': 72.6471335083721, 'book': 'betonlineag'}, {'market': 'pra', 'side': 'OVER', 'line': 17.5, 'price': -123.0, 'edge': 0.3529634972846476, 'ev': 0.6399256901989953, 'ev_pct': 63.99256901989953, 'book': 'draftkings'}, {'market': 'pra', 'side': 'OVER', 'line': 18.5, 'price': -115.0, 'edge': 0.3494064750882587, 'ev': 0.6532381925563097, 'ev_pct': 65.32381925563097, 'book': 'bovada'}, {'market': 'pra', 'side': 'OVER', 'line': 17.5, 'price': -125.0, 'edge': 0.3489774484555494, 'ev': 0.6281594072199891, 'ev_pct': 62.815940721998906, 'book': 'betrivers'}, {'market': 'pra', 'side': 'OVER', 'line': 17.5, 'price': -128.0, 'edge': 0.3431294952391752, 'ev': 0.6111994133947809, 'ev_pct': 61.11994133947809, 'book': 'fanduel'}, {'market': 'pts', 'side': 'OVER', 'line': 15.5, 'price': 200.0, 'edge': 0.4443723478971033, 'ev': 1.3331170436913098, 'ev_pct': 133.31170436913098, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 14.5, 'price': 155.0, 'edge': 0.4231972937526627, 'ev': 1.07915309906929, 'ev_pct': 107.915309906929, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 13.5, 'price': 120.0, 'edge': 0.3942156151519314, 'ev': 0.8672743533342491, 'ev_pct': 86.7274353334249, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 12.5, 'price': 100.0, 'edge': 0.3778827168947706, 'ev': 0.7557654337895412, 'ev_pct': 75.57654337895411, 'book': 'fanduel'}, {'market': 'pts', 'side': 'OVER', 'line': 12.5, 'price': 100.0, 'edge': 0.3778827168947706, 'ev': 0.7557654337895412, 'ev_pct': 75.57654337895411, 'book': 'fanatics'}, {'market': 'pts', 'side': 'OVER', 'line': 12.5, 'price': -101.0, 'edge': 0.3753951547057158, 'ev': 0.7470735257014741, 'ev_pct': 74.7073525701474, 'book': 'draftkings'}, {'market': 'pts', 'side': 'OVER', 'line': 12.5, 'price': -102.0, 'edge': 0.3729322218452656, 'ev': 0.7385520471837613, 'ev_pct': 73.85520471837613, 'book': 'betonlineag'}, {'market': 'pts', 'side': 'OVER', 'line': 12.5, 'price': -103.0, 'edge': 0.3704935543331942, 'ev': 0.7301960342683343, 'ev_pct': 73.01960342683344, 'book': 'betrivers'}, {'market': 'pts', 'side': 'OVER', 'line': 12.5, 'price': -109.0, 'edge': 0.3563516164163017, 'ev': 0.6832797048716244, 'ev_pct': 68.32797048716243, 'book': 'williamhill_us'}, {'market': 'pts', 'side': 'OVER', 'line': 12.5, 'price': -110.0, 'edge': 0.3540731930852467, 'ev': 0.6759579140718347, 'ev_pct': 67.59579140718347, 'book': 'betmgm'}, {'market': 'pts', 'side': 'OVER', 'line': 12.5, 'price': -110.0, 'edge': 0.3540731930852467, 'ev': 0.6759579140718347, 'ev_pct': 67.59579140718347, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 11.5, 'price': -132.0, 'edge': 0.3338566083369841, 'ev': 0.586778281319548, 'ev_pct': 58.677828131954804, 'book': 'betrivers'}, {'market': 'ra', 'side': 'OVER', 'line': 5.5, 'price': -110.0, 'edge': 0.1770287729222733, 'ev': 0.337964021033431, 'ev_pct': 33.7964021033431, 'book': 'fanatics'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': 145.0, 'edge': 0.3217368480396319, 'ev': 0.7882552776970981, 'ev_pct': 78.82552776970981, 'book': 'bovada'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': 140.0, 'edge': 0.3132334466790876, 'ev': 0.7517602720298104, 'ev_pct': 75.17602720298105, 'book': 'betmgm'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': 134.0, 'edge': 0.302549685995327, 'ev': 0.7079662652290651, 'ev_pct': 70.79662652290651, 'book': 'betonlineag'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': 129.0, 'edge': 0.2932188906383307, 'ev': 0.6714712595617774, 'ev_pct': 67.14712595617775, 'book': 'draftkings'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': 125.0, 'edge': 0.2854556689013099, 'ev': 0.6422752550279472, 'ev_pct': 64.22752550279472, 'book': 'williamhill_us'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': 125.0, 'edge': 0.2854556689013099, 'ev': 0.6422752550279472, 'ev_pct': 64.22752550279472, 'book': 'fanatics'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': 120.0, 'edge': 0.2753546588002998, 'ev': 0.6057802493606596, 'ev_pct': 60.57802493606596, 'book': 'fanduel'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': 115.0, 'edge': 0.2647838342759869, 'ev': 0.5692852436933717, 'ev_pct': 56.928524369337175, 'book': 'betrivers'}]",[]
Bobby Portis,MIL,"[{'market': 'ast', 'side': 'OVER', 'line': 1.5, 'price': 160.0, 'edge': 0.2265090419060132, 'ev': 0.5889235089556345, 'ev_pct': 58.89235089556345, 'book': 'betmgm'}, {'market': 'ast', 'side': 'OVER', 'line': 1.5, 'price': 135.0, 'edge': 0.1855925116277808, 'ev': 0.436142402325285, 'ev_pct': 43.6142402325285, 'book': 'fanatics'}]",[]
Bruce Brown,DEN,"[{'market': 'pa', 'side': 'OVER', 'line': 9.5, 'price': 115.0, 'edge': 0.2466302246951133, 'ev': 0.5302549830944937, 'ev_pct': 53.02549830944937, 'book': 'bovada'}, {'market': 'pr', 'side': 'OVER', 'line': 10.5, 'price': 110.0, 'edge': 0.2923508951682568, 'ev': 0.6139368798533394, 'ev_pct': 61.39368798533395, 'book': 'fanatics'}]",[]
C.J. McCollum,WAS,"[{'market': 'threes', 'side': 'UNDER', 'line': 2.5, 'price': -131.0, 'edge': 0.2723199812561713, 'ev': 0.480197829543325, 'ev_pct': 48.0197829543325, 'book': 'draftkings'}, {'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': 205.0, 'edge': 0.260302806341327, 'ev': 0.7939235593410472, 'ev_pct': 79.39235593410471, 'book': 'bovada'}]",[]
Cade Cunningham,DET,"[{'market': 'ast', 'side': 'UNDER', 'line': 9.5, 'price': 115.0, 'edge': 0.3363495155576387, 'ev': 0.7231514584489233, 'ev_pct': 72.31514584489233, 'book': 'bovada'}, {'market': 'ast', 'side': 'UNDER', 'line': 9.5, 'price': 110.0, 'edge': 0.32527531843693, 'ev': 0.6830781687175531, 'ev_pct': 68.3078168717553, 'book': 'fanatics'}, {'market': 'ast', 'side': 'UNDER', 'line': 8.5, 'price': 185.0, 'edge': 0.3216378097683414, 'ev': 0.9166677578397732, 'ev_pct': 91.66677578397731, 'book': 'bovada'}, {'market': 'ast', 'side': 'UNDER', 'line': 10.5, 'price': -135.0, 'edge': 0.3193090593146988, 'ev': 0.5558342884366979, 'ev_pct': 55.58342884366979, 'book': 'betmgm'}, {'market': 'ast', 'side': 'UNDER', 'line': 9.5, 'price': 107.0, 'edge': 0.3183740071877927, 'ev': 0.6590341948787308, 'ev_pct': 65.90341948787308, 'book': 'draftkings'}, {'market': 'ast', 'side': 'UNDER', 'line': 9.5, 'price': 107.0, 'edge': 0.3183740071877927, 'ev': 0.6590341948787308, 'ev_pct': 65.90341948787308, 'book': 'betonlineag'}, {'market': 'ast', 'side': 'UNDER', 'line': 10.5, 'price': -143.0, 'edge': 0.3052997781659378, 'ev': 0.5187961265337264, 'ev_pct': 51.87961265337264, 'book': 'betrivers'}, {'market': 'ast', 'side': 'UNDER', 'line': 10.5, 'price': -145.0, 'edge': 0.3019404097272042, 'ev': 0.5101751750563107, 'ev_pct': 51.01751750563107, 'book': 'bovada'}, {'market': 'ast', 'side': 'UNDER', 'line': 10.5, 'price': -148.0, 'edge': 0.2970029508726947, 'ev': 0.4976806203812721, 'ev_pct': 49.76806203812721, 'book': 'fanduel'}, {'market': 'ast', 'side': 'UNDER', 'line': 10.5, 'price': -152.0, 'edge': 0.2906025412464786, 'ev': 0.4817884236454778, 'ev_pct': 48.17884236454778, 'book': 'williamhill_us'}, {'market': 'ast', 'side': 'UNDER', 'line': 11.5, 'price': -240.0, 'edge': 0.2443251102256386, 'ev': 0.3461272394863214, 'ev_pct': 34.61272394863214, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 15.5, 'price': -120.0, 'edge': 0.2389394512052614, 'ev': 0.4380556605429792, 'ev_pct': 43.80556605429792, 'book': 'betmgm'}, {'market': 'ra', 'side': 'UNDER', 'line': 15.5, 'price': -130.0, 'edge': 0.219176605355459, 'ev': 0.3877739940904274, 'ev_pct': 38.77739940904274, 'book': 'fanduel'}, {'market': 'ra', 'side': 'UNDER', 'line': 15.5, 'price': -130.0, 'edge': 0.219176605355459, 'ev': 0.3877739940904274, 'ev_pct': 38.77739940904274, 'book': 'fanatics'}, {'market': 'ra', 'side': 'UNDER', 'line': 14.5, 'price': 105.0, 'edge': 0.2145015262839225, 'ev': 0.4397281288820411, 'ev_pct': 43.97281288820411, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 15.5, 'price': -135.0, 'edge': 0.2099259115534237, 'ev': 0.3654265867781822, 'ev_pct': 36.54265867781822, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 13.5, 'price': 150.0, 'edge': 0.2083310573418253, 'ev': 0.5208276433545634, 'ev_pct': 52.082764335456346, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 15.5, 'price': -136.0, 'edge': 0.2081228102191288, 'ev': 0.3611542883214295, 'ev_pct': 36.115428832142946, 'book': 'draftkings'}]",[]
Cedric Coward,MEM,"[{'market': 'ast', 'side': 'OVER', 'line': 2.5, 'price': 112.0, 'edge': 0.1721482925391427, 'ev': 0.3649543801829827, 'ev_pct': 36.49543801829827, 'book': 'fanduel'}]",[]
Collin Murray-Boyles,TOR,"[{'market': 'pa', 'side': 'OVER', 'line': 7.5, 'price': -115.0, 'edge': 0.2627500165365143, 'ev': 0.4912282917856571, 'ev_pct': 49.12282917856571, 'book': 'fanatics'}, {'market': 'pr', 'side': 'OVER', 'line': 10.5, 'price': 100.0, 'edge': 0.2886044170048234, 'ev': 0.5772088340096468, 'ev_pct': 57.72088340096468, 'book': 'fanatics'}, {'market': 'ra', 'side': 'OVER', 'line': 4.5, 'price': -110.0, 'edge': 0.2043876035922486, 'ev': 0.3901945159488382, 'ev_pct': 39.01945159488382, 'book': 'fanatics'}]",[]
Cooper Flagg,DAL,"[{'market': 'pa', 'side': 'UNDER', 'line': 19.5, 'price': 115.0, 'edge': 0.2935548320589653, 'ev': 0.6311428889267754, 'ev_pct': 63.114288892677536, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 21.5, 'price': -120.0, 'edge': 0.2847607794457906, 'ev': 0.5220614289839494, 'ev_pct': 52.20614289839494, 'book': 'betmgm'}, {'market': 'pa', 'side': 'UNDER', 'line': 20.5, 'price': -110.0, 'edge': 0.2725039677287092, 'ev': 0.5202348474820813, 'ev_pct': 52.023484748208126, 'book': 'fanduel'}, {'market': 'pa', 'side': 'UNDER', 'line': 20.5, 'price': -110.0, 'edge': 0.2725039677287092, 'ev': 0.5202348474820813, 'ev_pct': 52.023484748208126, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 20.5, 'price': -115.0, 'edge': 0.2614297706080005, 'ev': 0.4887600059193052, 'ev_pct': 48.87600059193052, 'book': 'draftkings'}, {'market': 'pa', 'side': 'UNDER', 'line': 20.5, 'price': -115.0, 'edge': 0.2614297706080005, 'ev': 0.4887600059193052, 'ev_pct': 48.87600059193052, 'book': 'fanatics'}, {'market': 'pa', 'side': 'UNDER', 'line': 21.5, 'price': -135.0, 'edge': 0.255747239793953, 'ev': 0.4451896396413256, 'ev_pct': 44.51896396413256, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 23.5, 'price': 115.0, 'edge': 0.3246783690847587, 'ev': 0.6980584935322312, 'ev_pct': 69.80584935322311, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 25.5, 'price': -120.0, 'edge': 0.3084443151186407, 'ev': 0.5654812443841746, 'ev_pct': 56.54812443841746, 'book': 'betmgm'}, {'market': 'pr', 'side': 'UNDER', 'line': 24.5, 'price': -110.0, 'edge': 0.2998769695214135, 'ev': 0.5724923963590622, 'ev_pct': 57.24923963590622, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 24.5, 'price': -111.0, 'edge': 0.2976201426200369, 'ev': 0.5657463972326827, 'ev_pct': 56.57463972326827, 'book': 'fanduel'}, {'market': 'pr', 'side': 'UNDER', 'line': 24.5, 'price': -115.0, 'edge': 0.2888027724007048, 'ev': 0.539935617966535, 'ev_pct': 53.9935617966535, 'book': 'fanatics'}, {'market': 'pr', 'side': 'UNDER', 'line': 25.5, 'price': -130.0, 'edge': 0.2886814692688383, 'ev': 0.5107441379371754, 'ev_pct': 51.07441379371755, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 24.5, 'price': -122.0, 'edge': 0.2741369437813877, 'ev': 0.4988393567169515, 'ev_pct': 49.88393567169515, 'book': 'draftkings'}, {'market': 'pra', 'side': 'UNDER', 'line': 26.5, 'price': 130.0, 'edge': 0.3331257151921795, 'ev': 0.766189144942013, 'ev_pct': 76.61891449420129, 'book': 'bovada'}, {'market': 'pra', 'side': 'UNDER', 'line': 27.5, 'price': 110.0, 'edge': 0.3242195983686355, 'ev': 0.6808611565741347, 'ev_pct': 68.08611565741347, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 10.5, 'price': -110.0, 'edge': 0.221483116096272, 'ev': 0.4228314034565194, 'ev_pct': 42.28314034565194, 'book': 'betmgm'}, {'market': 'ra', 'side': 'UNDER', 'line': 10.5, 'price': -122.0, 'edge': 0.1957430903562462, 'ev': 0.3561882463859565, 'ev_pct': 35.61882463859565, 'book': 'fanduel'}, {'market': 'ra', 'side': 'UNDER', 'line': 8.5, 'price': 175.0, 'edge': 0.1950351135407898, 'ev': 0.5363465622371721, 'ev_pct': 53.634656223717215, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 9.5, 'price': 115.0, 'edge': 0.1916580586763145, 'ev': 0.4120648261540761, 'ev_pct': 41.20648261540761, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 10.5, 'price': -125.0, 'edge': 0.1897370843502402, 'ev': 0.3415267518304326, 'ev_pct': 34.15267518304326, 'book': 'draftkings'}]",[]
Corey Kispert,WAS,"[{'market': 'ra', 'side': 'OVER', 'line': 4.5, 'price': -105.0, 'edge': 0.1774967925445828, 'ev': 0.346541356872757, 'ev_pct': 34.6541356872757, 'book': 'fanatics'}]",[]
