player,team,plays,ladders
Aaron Gordon,DEN,"[{'market': 'ast', 'side': 'OVER', 'line': 3.5, 'price': 130.0, 'edge': 0.0975392408734394, 'ev': 0.2243402540089106, 'ev_pct': 22.434025400891063, 'book': 'fanduel'}, {'market': 'ast', 'side': 'OVER', 'line': 3.5, 'price': 123.0, 'edge': 0.0838913562955489, 'ev': 0.1870777245390742, 'ev_pct': 18.70777245390742, 'book': 'betrivers'}, {'market': 'ast', 'side': 'OVER', 'line': 3.5, 'price': 122.0, 'edge': 0.0818713991186411, 'ev': 0.1817545060433832, 'ev_pct': 18.17545060433832, 'book': 'williamhill_us'}, {'market': 'ast', 'side': 'OVER', 'line': 3.5, 'price': 121.0, 'edge': 0.0798331617862861, 'ev': 0.1764312875476923, 'ev_pct': 17.64312875476923, 'book': 'draftkings'}, {'market': 'ast', 'side': 'OVER', 'line': 3.5, 'price': 120.0, 'edge': 0.077776395023637, 'ev': 0.1711080690520013, 'ev_pct': 17.11080690520013, 'book': 'betmgm'}, {'market': 'ast', 'side': 'OVER', 'line': 3.5, 'price': 120.0, 'edge': 0.077776395023637, 'ev': 0.1711080690520013, 'ev_pct': 17.11080690520013, 'book': 'bovada'}, {'market': 'ast', 'side': 'OVER', 'line': 3.5, 'price': 118.0, 'edge': 0.0736062532388163, 'ev': 0.1604616320606195, 'ev_pct': 16.04616320606195, 'book': 'betonlineag'}, {'market': 'ast', 'side': 'UNDER', 'line': 2.5, 'price': 150.0, 'edge': 0.0414008979370887, 'ev': 0.1035022448427218, 'ev_pct': 10.35022448427218, 'book': 'bovada'}, {'market': 'pa', 'side': 'OVER', 'line': 22.5, 'price': 105.0, 'edge': 0.0401474052835626, 'ev': 0.0823021808313034, 'ev_pct': 8.23021808313034, 'book': 'bovada'}, {'market': 'pa', 'side': 'OVER', 'line': 21.5, 'price': -114.0, 'edge': 0.0044732912643045, 'ev': 0.0083972309698346, 'ev_pct': 0.83972309698346, 'book': 'fanduel'}, {'market': 'pr', 'side': 'OVER', 'line': 26.5, 'price': 105.0, 'edge': 0.015632218338194, 'ev': 0.0320460475932978, 'ev_pct': 3.20460475932978, 'book': 'bovada'}, {'market': 'pr', 'side': 'OVER', 'line': 25.5, 'price': -104.0, 'edge': 0.0034502482098131, 'ev': 0.0067677945654025, 'ev_pct': 0.67677945654025, 'book': 'fanduel'}, {'market': 'ra', 'side': 'OVER', 'line': 10.5, 'price': 106.0, 'edge': 0.0166785344346024, 'ev': 0.034357780935281, 'ev_pct': 3.4357780935281004, 'book': 'draftkings'}, {'market': 'ra', 'side': 'OVER', 'line': 10.5, 'price': 105.0, 'edge': 0.0143105495897054, 'ev': 0.0293366266588961, 'ev_pct': 2.9336626658896097, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 9.5, 'price': 115.0, 'edge': 0.0126328493817263, 'ev': 0.0271606261707115, 'ev_pct': 2.71606261707115, 'book': 'bovada'}]",[]
Ayo Dosunmu,CHI,"[{'market': 'ast', 'side': 'OVER', 'line': 4.5, 'price': 150.0, 'edge': 0.0927431395989212, 'ev': 0.2318578489973031, 'ev_pct': 23.18578489973031, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 14.5, 'price': 135.0, 'edge': 0.0447634781922045, 'ev': 0.1051941737516807, 'ev_pct': 10.51941737516807, 'book': 'bovada'}, {'market': 'pr', 'side': 'OVER', 'line': 15.5, 'price': 105.0, 'edge': 0.0276977305359107, 'ev': 0.056780347598617, 'ev_pct': 5.6780347598617, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 13.5, 'price': 125.0, 'edge': 0.021322793278891, 'ev': 0.0479762848775049, 'ev_pct': 4.79762848775049, 'book': 'bovada'}, {'market': 'pr', 'side': 'OVER', 'line': 15.5, 'price': -105.0, 'edge': 0.0033074866334716, 'ev': 0.0064574739034446, 'ev_pct': 0.64574739034446, 'book': 'draftkings'}, {'market': 'pr', 'side': 'OVER', 'line': 15.5, 'price': -106.0, 'edge': 0.0009395017885747, 'ev': 0.0018258242306263, 'ev_pct': 0.18258242306263, 'book': 'fanduel'}, {'market': 'ra', 'side': 'OVER', 'line': 7.5, 'price': 130.0, 'edge': 0.0776176045440356, 'ev': 0.1785204904512819, 'ev_pct': 17.85204904512819, 'book': 'bovada'}, {'market': 'ra', 'side': 'OVER', 'line': 6.5, 'price': -113.0, 'edge': 0.0014583007100916, 'ev': 0.0027488323119427, 'ev_pct': 0.27488323119427, 'book': 'fanduel'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': 130.0, 'edge': 0.0385040013840412, 'ev': 0.0885592031832949, 'ev_pct': 8.85592031832949, 'book': 'bovada'}]",[]
Bruce Brown,DEN,"[{'market': 'ast', 'side': 'OVER', 'line': 2.5, 'price': 126.0, 'edge': 0.0503325297862359, 'ev': 0.1137515173168933, 'ev_pct': 11.37515173168933, 'book': 'fanduel'}, {'market': 'ast', 'side': 'OVER', 'line': 2.5, 'price': 120.0, 'edge': 0.0382649513469761, 'ev': 0.0841828929633475, 'ev_pct': 8.41828929633475, 'book': 'betmgm'}, {'market': 'ast', 'side': 'OVER', 'line': 2.5, 'price': 120.0, 'edge': 0.0382649513469761, 'ev': 0.0841828929633475, 'ev_pct': 8.41828929633475, 'book': 'betonlineag'}, {'market': 'ast', 'side': 'OVER', 'line': 2.5, 'price': 118.0, 'edge': 0.0340948095621554, 'ev': 0.0743266848454989, 'ev_pct': 7.43266848454989, 'book': 'williamhill_us'}, {'market': 'ast', 'side': 'OVER', 'line': 2.5, 'price': 115.0, 'edge': 0.0276941268226632, 'ev': 0.0595423726687259, 'ev_pct': 5.95423726687259, 'book': 'bovada'}, {'market': 'pa', 'side': 'OVER', 'line': 9.5, 'price': -103.0, 'edge': 0.0367808668252285, 'ev': 0.072490446267198, 'ev_pct': 7.2490446267198, 'book': 'draftkings'}, {'market': 'pa', 'side': 'OVER', 'line': 9.5, 'price': -105.0, 'edge': 0.0319749074355854, 'ev': 0.062427200231381, 'ev_pct': 6.2427200231381, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 9.5, 'price': 150.0, 'edge': 0.0362114350220266, 'ev': 0.0905285875550666, 'ev_pct': 9.05285875550666, 'book': 'bovada'}, {'market': 'pr', 'side': 'OVER', 'line': 11.5, 'price': -104.0, 'edge': 0.0395110346860511, 'ev': 0.0775024141918694, 'ev_pct': 7.75024141918694, 'book': 'draftkings'}, {'market': 'pr', 'side': 'OVER', 'line': 11.5, 'price': -105.0, 'edge': 0.037119834303459, 'ev': 0.0724720574496103, 'ev_pct': 7.24720574496103, 'book': 'bovada'}, {'market': 'ra', 'side': 'OVER', 'line': 7.5, 'price': 130.0, 'edge': 0.0607799396759323, 'ev': 0.1397938612546444, 'ev_pct': 13.97938612546444, 'book': 'bovada'}, {'market': 'reb', 'side': 'UNDER', 'line': 3.5, 'price': 150.0, 'edge': 0.0615133066422666, 'ev': 0.1537832666056665, 'ev_pct': 15.37832666056665, 'book': 'bovada'}, {'market': 'reb', 'side': 'OVER', 'line': 4.5, 'price': 117.0, 'edge': 0.0526243967062793, 'ev': 0.1141949408526262, 'ev_pct': 11.41949408526262, 'book': 'betrivers'}, {'market': 'reb', 'side': 'OVER', 'line': 4.5, 'price': 114.0, 'edge': 0.0461641701676687, 'ev': 0.098791324158811, 'ev_pct': 9.8791324158811, 'book': 'fanduel'}]",[]
Cam Thomas,BKN,"[{'market': 'pa', 'side': 'UNDER', 'line': 20.5, 'price': 120.0, 'edge': 0.0468605629278711, 'ev': 0.1030932384413164, 'ev_pct': 10.30932384413164, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 19.5, 'price': 130.0, 'edge': 0.0558109934828108, 'ev': 0.1283652850104648, 'ev_pct': 12.836528501046478, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 20.5, 'price': 105.0, 'edge': 0.0126443889446761, 'ev': 0.025920997336586, 'ev_pct': 2.5920997336586, 'book': 'bovada'}, {'market': 'ra', 'side': 'OVER', 'line': 5.5, 'price': 111.0, 'edge': 0.052286718022128, 'ev': 0.1103249750266902, 'ev_pct': 11.03249750266902, 'book': 'draftkings'}, {'market': 'ra', 'side': 'OVER', 'line': 5.5, 'price': 110.0, 'edge': 0.0500298911207514, 'ev': 0.1050627713535778, 'ev_pct': 10.50627713535778, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 4.5, 'price': 125.0, 'edge': 0.0110178654587288, 'ev': 0.0247901972821398, 'ev_pct': 2.4790197282139803, 'book': 'bovada'}, {'market': 'reb', 'side': 'OVER', 'line': 2.5, 'price': 123.0, 'edge': 0.0764346046998841, 'ev': 0.1704491684807416, 'ev_pct': 17.04491684807416, 'book': 'betrivers'}, {'market': 'reb', 'side': 'OVER', 'line': 2.5, 'price': 117.0, 'edge': 0.0640356048858691, 'ev': 0.1389572626023359, 'ev_pct': 13.895726260233591, 'book': 'betonlineag'}, {'market': 'reb', 'side': 'OVER', 'line': 2.5, 'price': 115.0, 'edge': 0.0597488189036592, 'ev': 0.1284599606428674, 'ev_pct': 12.84599606428674, 'book': 'betmgm'}, {'market': 'reb', 'side': 'OVER', 'line': 2.5, 'price': 114.0, 'edge': 0.0575753783472585, 'ev': 0.1232113096631332, 'ev_pct': 12.321130966313321, 'book': 'williamhill_us'}, {'market': 'reb', 'side': 'OVER', 'line': 2.5, 'price': 111.0, 'edge': 0.0509314486843271, 'ev': 0.1074653567239304, 'ev_pct': 10.74653567239304, 'book': 'draftkings'}, {'market': 'reb', 'side': 'OVER', 'line': 2.5, 'price': 110.0, 'edge': 0.0486746217829505, 'ev': 0.1022167057441961, 'ev_pct': 10.22167057441961, 'book': 'bovada'}, {'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': 135.0, 'edge': 0.0287502609783106, 'ev': 0.0675631132990302, 'ev_pct': 6.75631132990302, 'book': 'williamhill_us'}, {'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': 135.0, 'edge': 0.0287502609783106, 'ev': 0.0675631132990302, 'ev_pct': 6.75631132990302, 'book': 'betonlineag'}, {'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': 132.0, 'edge': 0.023247693113307, 'ev': 0.0539346480228724, 'ev_pct': 5.39346480228724, 'book': 'fanduel'}]",[]
Collin Murray-Boyles,TOR,"[{'market': 'pa', 'side': 'OVER', 'line': 14.5, 'price': 105.0, 'edge': 0.0365344940769234, 'ev': 0.074895712857693, 'ev_pct': 7.4895712857693, 'book': 'bovada'}, {'market': 'pa', 'side': 'OVER', 'line': 13.5, 'price': -102.0, 'edge': 0.0287971366513437, 'ev': 0.0570296235644258, 'ev_pct': 5.70296235644258, 'book': 'fanduel'}, {'market': 'pa', 'side': 'OVER', 'line': 13.5, 'price': -106.0, 'edge': 0.0191845249047322, 'ev': 0.0372831333054229, 'ev_pct': 3.72831333054229, 'book': 'draftkings'}, {'market': 'pa', 'side': 'UNDER', 'line': 12.5, 'price': 125.0, 'edge': 0.0129043136043045, 'ev': 0.0290347056096851, 'ev_pct': 2.90347056096851, 'book': 'bovada'}, {'market': 'pr', 'side': 'OVER', 'line': 18.5, 'price': 100.0, 'edge': 0.0255563453237059, 'ev': 0.0511126906474119, 'ev_pct': 5.111269064741189, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 16.5, 'price': 125.0, 'edge': 0.0121809181282083, 'ev': 0.0274070657884686, 'ev_pct': 2.74070657884686, 'book': 'bovada'}, {'market': 'threes', 'side': 'OVER', 'line': 0.5, 'price': 135.0, 'edge': 0.1201795427450626, 'ev': 0.2824219254508973, 'ev_pct': 28.24219254508973, 'book': 'betmgm'}, {'market': 'threes', 'side': 'OVER', 'line': 0.5, 'price': 124.0, 'edge': 0.0992828862101082, 'ev': 0.2223936651106425, 'ev_pct': 22.23936651106425, 'book': 'betonlineag'}]",[]
Collin Sexton,CHA,"[{'market': 'ast', 'side': 'OVER', 'line': 3.5, 'price': 130.0, 'edge': 0.0738582475758409, 'ev': 0.1698739694244342, 'ev_pct': 16.987396942443418, 'book': 'betmgm'}, {'market': 'ast', 'side': 'UNDER', 'line': 2.5, 'price': 150.0, 'edge': 0.0611095983184042, 'ev': 0.1527739957960108, 'ev_pct': 15.27739957960108, 'book': 'bovada'}, {'market': 'ast', 'side': 'OVER', 'line': 3.5, 'price': 125.0, 'edge': 0.0641964118270487, 'ev': 0.1444419266108595, 'ev_pct': 14.44419266108595, 'book': 'draftkings'}, {'market': 'ast', 'side': 'OVER', 'line': 3.5, 'price': 125.0, 'edge': 0.0641964118270487, 'ev': 0.1444419266108595, 'ev_pct': 14.44419266108595, 'book': 'williamhill_us'}, {'market': 'ast', 'side': 'OVER', 'line': 3.5, 'price': 125.0, 'edge': 0.0641964118270487, 'ev': 0.1444419266108595, 'ev_pct': 14.44419266108595, 'book': 'bovada'}, {'market': 'ast', 'side': 'OVER', 'line': 3.5, 'price': 124.0, 'edge': 0.0622122848429216, 'ev': 0.1393555180481446, 'ev_pct': 13.93555180481446, 'book': 'betonlineag'}, {'market': 'ast', 'side': 'OVER', 'line': 3.5, 'price': 120.0, 'edge': 0.0540954017260386, 'ev': 0.1190098837972848, 'ev_pct': 11.90098837972848, 'book': 'betrivers'}, {'market': 'pa', 'side': 'OVER', 'line': 15.5, 'price': -104.0, 'edge': 0.0397933893540026, 'ev': 0.0780562637328513, 'ev_pct': 7.805626373285129, 'book': 'fanduel'}, {'market': 'pa', 'side': 'OVER', 'line': 15.5, 'price': -105.0, 'edge': 0.0374021889714105, 'ev': 0.0730233213251349, 'ev_pct': 7.30233213251349, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 13.5, 'price': 135.0, 'edge': 0.0101653293203534, 'ev': 0.0238885239028304, 'ev_pct': 2.38885239028304, 'book': 'bovada'}]",[]
Day'Ron Sharpe,BKN,"[{'market': 'ast', 'side': 'OVER', 'line': 2.5, 'price': 134.0, 'edge': 0.0648886524550133, 'ev': 0.1518394467447312, 'ev_pct': 15.183944674473121, 'book': 'draftkings'}, {'market': 'ast', 'side': 'OVER', 'line': 2.5, 'price': 132.0, 'edge': 0.06120459704682, 'ev': 0.1419946651486224, 'ev_pct': 14.199466514862241, 'book': 'betonlineag'}, {'market': 'ast', 'side': 'OVER', 'line': 2.5, 'price': 130.0, 'edge': 0.0574564711097885, 'ev': 0.1321498835525135, 'ev_pct': 13.21498835525135, 'book': 'williamhill_us'}, {'market': 'ast', 'side': 'UNDER', 'line': 1.5, 'price': 130.0, 'edge': 0.0414385852642525, 'ev': 0.095308746107781, 'ev_pct': 9.5308746107781, 'book': 'betmgm'}, {'market': 'pa', 'side': 'OVER', 'line': 11.5, 'price': 100.0, 'edge': 0.0555011546239845, 'ev': 0.111002309247969, 'ev_pct': 11.1002309247969, 'book': 'draftkings'}, {'market': 'pr', 'side': 'OVER', 'line': 16.5, 'price': -108.0, 'edge': 0.0422256739141745, 'ev': 0.0813235201310028, 'ev_pct': 8.13235201310028, 'book': 'draftkings'}, {'market': 'pr', 'side': 'OVER', 'line': 16.5, 'price': -110.0, 'edge': 0.0376469193354199, 'ev': 0.071871391458529, 'ev_pct': 7.1871391458529, 'book': 'bovada'}, {'market': 'pr', 'side': 'OVER', 'line': 15.5, 'price': -115.0, 'edge': 0.0329829424549791, 'ev': 0.0616637619810478, 'ev_pct': 6.16637619810478, 'book': 'fanduel'}, {'market': 'pr', 'side': 'UNDER', 'line': 14.5, 'price': 140.0, 'edge': 0.0097961644975782, 'ev': 0.0235107947941877, 'ev_pct': 2.35107947941877, 'book': 'bovada'}, {'market': 'reb', 'side': 'OVER', 'line': 7.5, 'price': 114.0, 'edge': 0.0519091519646064, 'ev': 0.1110855852042578, 'ev_pct': 11.108558520425781, 'book': 'fanduel'}]",[]
DeMar DeRozan,SAC,"[{'market': 'ast', 'side': 'OVER', 'line': 3.5, 'price': 110.0, 'edge': 0.0489508920045467, 'ev': 0.1027968732095481, 'ev_pct': 10.27968732095481, 'book': 'williamhill_us'}, {'market': 'ast', 'side': 'OVER', 'line': 3.5, 'price': 108.0, 'edge': 0.0443721374257921, 'ev': 0.0922940458456476, 'ev_pct': 9.22940458456476, 'book': 'fanduel'}, {'market': 'ast', 'side': 'OVER', 'line': 3.5, 'price': 108.0, 'edge': 0.0443721374257921, 'ev': 0.0922940458456476, 'ev_pct': 9.22940458456476, 'book': 'draftkings'}, {'market': 'ast', 'side': 'OVER', 'line': 3.5, 'price': 105.0, 'edge': 0.0373364901462424, 'ev': 0.0765398047997969, 'ev_pct': 7.6539804799796896, 'book': 'betonlineag'}, {'market': 'ast', 'side': 'OVER', 'line': 3.5, 'price': 102.0, 'edge': 0.0300918632445278, 'ev': 0.0607855637539462, 'ev_pct': 6.07855637539462, 'book': 'betrivers'}, {'market': 'pa', 'side': 'OVER', 'line': 24.5, 'price': 110.0, 'edge': 0.0601359321632835, 'ev': 0.1262854575428953, 'ev_pct': 12.62854575428953, 'book': 'bovada'}, {'market': 'pa', 'side': 'OVER', 'line': 23.5, 'price': -102.0, 'edge': 0.0401161132202863, 'ev': 0.0794456359852728, 'ev_pct': 7.94456359852728, 'book': 'fanduel'}, {'market': 'pa', 'side': 'OVER', 'line': 23.5, 'price': -105.0, 'edge': 0.0328714863185717, 'ev': 0.0641776637648304, 'ev_pct': 6.417766376483041, 'book': 'betmgm'}, {'market': 'pa', 'side': 'OVER', 'line': 23.5, 'price': -115.0, 'edge': 0.0101828873395587, 'ev': 0.0190375719826532, 'ev_pct': 1.90375719826532, 'book': 'bovada'}, {'market': 'pa', 'side': 'OVER', 'line': 22.5, 'price': -121.0, 'edge': 0.0056587983735105, 'ev': 0.0103354912441805, 'ev_pct': 1.03354912441805, 'book': 'draftkings'}, {'market': 'pr', 'side': 'OVER', 'line': 23.5, 'price': 100.0, 'edge': 0.0443377794420377, 'ev': 0.0886755588840755, 'ev_pct': 8.86755588840755, 'book': 'bovada'}, {'market': 'pr', 'side': 'OVER', 'line': 22.5, 'price': -115.0, 'edge': 0.0174489270351341, 'ev': 0.0326219070656854, 'ev_pct': 3.26219070656854, 'book': 'draftkings'}, {'market': 'pr', 'side': 'OVER', 'line': 22.5, 'price': -120.0, 'edge': 0.0068781025108212, 'ev': 0.0126098546031721, 'ev_pct': 1.26098546031721, 'book': 'fanduel'}, {'market': 'pr', 'side': 'OVER', 'line': 22.5, 'price': -120.0, 'edge': 0.0068781025108212, 'ev': 0.0126098546031721, 'ev_pct': 1.26098546031721, 'book': 'betmgm'}, {'market': 'ra', 'side': 'OVER', 'line': 7.5, 'price': 110.0, 'edge': 0.046335159423728, 'ev': 0.0973038347898288, 'ev_pct': 9.73038347898288, 'book': 'bovada'}, {'market': 'ra', 'side': 'OVER', 'line': 6.5, 'price': -113.0, 'edge': 0.0107188933237573, 'ev': 0.0202046396279673, 'ev_pct': 2.02046396279673, 'book': 'fanduel'}, {'market': 'reb', 'side': 'OVER', 'line': 3.5, 'price': 130.0, 'edge': 0.0866626590112124, 'ev': 0.1993241157257886, 'ev_pct': 19.93241157257886, 'book': 'fanduel'}, {'market': 'reb', 'side': 'OVER', 'line': 3.5, 'price': 124.0, 'edge': 0.0750166962782931, 'ev': 0.1680373996633767, 'ev_pct': 16.80373996633767, 'book': 'betonlineag'}, {'market': 'reb', 'side': 'OVER', 'line': 3.5, 'price': 121.0, 'edge': 0.0689565799240591, 'ev': 0.1523940416321707, 'ev_pct': 15.23940416321707, 'book': 'williamhill_us'}, {'market': 'reb', 'side': 'OVER', 'line': 3.5, 'price': 120.0, 'edge': 0.06689981316141, 'ev': 0.147179588955102, 'ev_pct': 14.7179588955102, 'book': 'betrivers'}, {'market': 'reb', 'side': 'UNDER', 'line': 2.5, 'price': 150.0, 'edge': 0.0544893003424263, 'ev': 0.1362232508560659, 'ev_pct': 13.62232508560659, 'book': 'bovada'}, {'market': 'reb', 'side': 'OVER', 'line': 3.5, 'price': 116.0, 'edge': 0.0584823047439016, 'ev': 0.1263217782468275, 'ev_pct': 12.63217782468275, 'book': 'draftkings'}, {'market': 'reb', 'side': 'OVER', 'line': 3.5, 'price': 115.0, 'edge': 0.0563289886370971, 'ev': 0.1211073255697589, 'ev_pct': 12.11073255697589, 'book': 'bovada'}]",[]
Deandre Ayton,LAL,"[{'market': 'ast', 'side': 'UNDER', 'line': 0.5, 'price': 145.0, 'edge': 0.0926363411558411, 'ev': 0.2269590358318108, 'ev_pct': 22.695903583181078, 'book': 'betmgm'}, {'market': 'pr', 'side': 'UNDER', 'line': 22.5, 'price': 110.0, 'edge': 0.0344786412585237, 'ev': 0.0724051466428998, 'ev_pct': 7.2405146642899805, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 9.5, 'price': 100.0, 'edge': 0.0218191432583367, 'ev': 0.0436382865166735, 'ev_pct': 4.36382865166735, 'book': 'betmgm'}, {'market': 'reb', 'side': 'UNDER', 'line': 8.5, 'price': 125.0, 'edge': 0.0702724024569492, 'ev': 0.1581129055281356, 'ev_pct': 15.811290552813558, 'book': 'bovada'}, {'market': 'reb', 'side': 'UNDER', 'line': 8.5, 'price': 114.0, 'edge': 0.0474271272752254, 'ev': 0.1014940523689823, 'ev_pct': 10.14940523689823, 'book': 'fanduel'}]",[]
Derik Queen,NOP,"[{'market': 'ast', 'side': 'OVER', 'line': 4.5, 'price': 134.0, 'edge': 0.0642042261123662, 'ev': 0.150237889102937, 'ev_pct': 15.0237889102937, 'book': 'fanduel'}, {'market': 'ast', 'side': 'UNDER', 'line': 3.5, 'price': 135.0, 'edge': 0.0513473250570328, 'ev': 0.1206662138840272, 'ev_pct': 12.066621388402721, 'book': 'bovada'}, {'market': 'ast', 'side': 'OVER', 'line': 4.5, 'price': 123.0, 'edge': 0.0431241601892509, 'ev': 0.0961668772220296, 'ev_pct': 9.61668772220296, 'book': 'betrivers'}, {'market': 'ast', 'side': 'OVER', 'line': 4.5, 'price': 120.0, 'edge': 0.037009198917339, 'ev': 0.0814202376181458, 'ev_pct': 8.142023761814581, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 13.5, 'price': 130.0, 'edge': 0.0667736791249918, 'ev': 0.1535794619874811, 'ev_pct': 15.35794619874811, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 14.5, 'price': 100.0, 'edge': 0.0116076652723933, 'ev': 0.0232153305447866, 'ev_pct': 2.32153305447866, 'book': 'draftkings'}, {'market': 'pa', 'side': 'UNDER', 'line': 14.5, 'price': 100.0, 'edge': 0.0116076652723933, 'ev': 0.0232153305447866, 'ev_pct': 2.32153305447866, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 16.5, 'price': 130.0, 'edge': 0.0558519156042124, 'ev': 0.1284594058896887, 'ev_pct': 12.84594058896887, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 17.5, 'price': 100.0, 'edge': 0.0004904738465297, 'ev': 0.0009809476930595, 'ev_pct': 0.09809476930595, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 10.5, 'price': 125.0, 'edge': 0.0150848517721827, 'ev': 0.0339409164874111, 'ev_pct': 3.39409164874111, 'book': 'bovada'}, {'market': 'ra', 'side': 'OVER', 'line': 11.5, 'price': -102.0, 'edge': 0.0167261639118931, 'ev': 0.0331243638255139, 'ev_pct': 3.3124363825513896, 'book': 'fanduel'}, {'market': 'ra', 'side': 'OVER', 'line': 11.5, 'price': -105.0, 'edge': 0.0094815370101786, 'ev': 0.0185115722579677, 'ev_pct': 1.85115722579677, 'book': 'bovada'}, {'market': 'reb', 'side': 'OVER', 'line': 7.5, 'price': 116.0, 'edge': 0.0590750468862896, 'ev': 0.1276021012743856, 'ev_pct': 12.76021012743856, 'book': 'betrivers'}, {'market': 'reb', 'side': 'OVER', 'line': 7.5, 'price': 115.0, 'edge': 0.0569217307794852, 'ev': 0.122381721175893, 'ev_pct': 12.238172117589299, 'book': 'betonlineag'}, {'market': 'reb', 'side': 'OVER', 'line': 7.5, 'price': 112.0, 'edge': 0.0503398966417054, 'ev': 0.1067205808804157, 'ev_pct': 10.67205808804157, 'book': 'fanduel'}]",[]
