game_id,expected_threes_0_3,prob_ge_1
0022500369,1.1852430959707183,0.6943281371321841
0022500370,1.1857643110524994,0.6944874164042016
0022500371,1.2662051720074163,0.7181006458731332
0022500372,1.2439861205478,0.7117670064543486
0022500373,1.2341289009211516,0.708911781361818
0022500374,1.1329131017598737,0.6779064029992627
0022500375,1.0000682189448162,0.6321456543198503
0022500376,1.0677033037503443,0.6562027908597619
0022500377,1.093951231966557,0.6651093545589054
0022500378,1.352889031386336,0.7415076117700985
0022500379,1.1858185174210045,0.6945039766830507
0022500380,1.1796139730874802,0.6926026206383336
