date,game_id,player_id,player_name,team_abbr,pts,reb,ast,threes,pra
2025-10-16,0012500023,1630532,Franz Wagner,ORL,24.0,2.0,3.0,3.0,29.0
2025-10-16,0012500023,1631094,Paolo Banchero,ORL,19.0,10.0,3.0,2.0,32.0
2025-10-16,0012500023,1628976,Wendell Carter Jr.,ORL,14.0,7.0,6.0,1.0,27.0
2025-10-16,0012500023,1630217,Desmond Bane,ORL,11.0,1.0,2.0,0.0,14.0
2025-10-16,0012500023,1626145,Tyus Jones,ORL,5.0,1.0,5.0,1.0,11.0
2025-10-16,0012500023,1628371,Jonathan Isaac,ORL,13.0,6.0,0.0,0.0,19.0
2025-10-16,0012500023,1641710,Anthony Black,ORL,11.0,1.0,3.0,2.0,15.0
2025-10-16,0012500023,1641724,Jett Howard,ORL,5.0,1.0,1.0,1.0,7.0
2025-10-16,0012500023,1641783,Tristan da Silva,ORL,7.0,2.0,3.0,1.0,12.0
2025-10-16,0012500023,1629048,Goga Bitadze,ORL,6.0,5.0,0.0,0.0,11.0
2025-10-16,0012500023,1642859,Jase Richardson,ORL,3.0,1.0,6.0,1.0,10.0
2025-10-16,0012500023,1631115,Orlando Robinson,ORL,7.0,1.0,1.0,1.0,9.0
2025-10-16,0012500023,1631288,Jamal Cain,ORL,1.0,0.0,0.0,0.0,1.0
2025-10-16,0012500023,1642869,Noah Penda,ORL,1.0,0.0,0.0,0.0,1.0
2025-10-16,0012500023,1631311,Lester Quinones,ORL,5.0,0.0,0.0,1.0,5.0
2025-10-16,0012500023,1630530,Trey Murphy III,NOP,18.0,7.0,3.0,4.0,28.0
2025-10-16,0012500023,1629627,Zion Williamson,NOP,18.0,5.0,6.0,0.0,29.0
2025-10-16,0012500023,1642274,Yves Missi,NOP,6.0,7.0,0.0,0.0,13.0
2025-10-16,0012500023,1630529,Herbert Jones,NOP,7.0,3.0,1.0,0.0,11.0
2025-10-16,0012500023,1629673,Jordan Poole,NOP,21.0,0.0,2.0,2.0,23.0
2025-10-16,0012500023,1642877,Micah Peavy,NOP,2.0,4.0,3.0,0.0,9.0
2025-10-16,0012500023,1642847,Jeremiah Fears,NOP,16.0,6.0,2.0,1.0,24.0
2025-10-16,0012500023,1630621,Hunter Dickinson,NOP,12.0,5.0,3.0,0.0,20.0
2025-10-16,0012500023,1641722,Jordan Hawkins,NOP,15.0,1.0,1.0,2.0,17.0
2025-10-16,0012500023,1630631,Jose Alvarado,NOP,0.0,2.0,2.0,0.0,4.0
2025-10-16,0012500023,1631121,Bryce McGowens,NOP,2.0,1.0,0.0,0.0,3.0
2025-10-16,0012500023,1643104,Christian Shumate,NOP,4.0,1.0,0.0,0.0,5.0
2025-10-16,0012500023,1641725,Trey Alexander,NOP,2.0,0.0,0.0,0.0,2.0
2025-10-16,0012500023,1630531,Jaden Springer,NOP,2.0,0.0,1.0,0.0,3.0
2025-10-16,0012500024,1642258,Zaccharie Risacher,ATL,24.0,8.0,3.0,2.0,35.0
2025-10-16,0012500024,1630168,Onyeka Okongwu,ATL,5.0,7.0,0.0,1.0,12.0
2025-10-16,0012500024,204001,Kristaps Porziņģis,ATL,23.0,13.0,2.0,1.0,38.0
2025-10-16,0012500024,1629638,Nickeil Alexander-Walker,ATL,17.0,2.0,2.0,1.0,21.0
2025-10-16,0012500024,1629027,Trae Young,ATL,12.0,7.0,10.0,2.0,29.0
2025-10-16,0012500024,1628379,Luke Kennard,ATL,8.0,0.0,3.0,2.0,11.0
2025-10-16,0012500024,1642854,Asa Newell,ATL,6.0,4.0,1.0,0.0,11.0
2025-10-16,0012500024,1630249,Vít Krejčí,ATL,3.0,4.0,0.0,1.0,7.0
2025-10-16,0012500024,1642368,N'Faly Dante,ATL,7.0,7.0,0.0,0.0,14.0
2025-10-16,0012500024,1630811,Keaton Wallace,ATL,6.0,1.0,5.0,0.0,12.0
2025-10-16,0012500024,1631210,Jacob Toppin,ATL,4.0,0.0,0.0,0.0,4.0
2025-10-16,0012500024,1629006,Josh Okogie,HOU,28.0,3.0,3.0,2.0,34.0
2025-10-16,0012500024,1642384,Isaiah Crawford,HOU,20.0,9.0,3.0,4.0,32.0
2025-10-16,0012500024,201145,Jeff Green,HOU,16.0,8.0,3.0,4.0,27.0
2025-10-16,0012500024,1642263,Reed Sheppard,HOU,29.0,6.0,6.0,5.0,41.0
2025-10-16,0012500024,1628988,Aaron Holiday,HOU,16.0,5.0,6.0,0.0,27.0
2025-10-16,0012500024,1643069,Cameron Matthews,HOU,0.0,1.0,2.0,0.0,3.0
2025-10-16,0012500024,1630284,Kevon Harris,HOU,10.0,7.0,0.0,2.0,17.0
2025-10-16,0012500024,1631120,JD Davison,HOU,14.0,4.0,6.0,2.0,24.0
2025-10-16,0012500025,1628374,Lauri Markkanen,UTA,15.0,3.0,5.0,1.0,23.0
2025-10-16,0012500025,1642271,Kyle Filipowski,UTA,9.0,2.0,0.0,1.0,11.0
2025-10-16,0012500025,1631117,Walker Kessler,UTA,14.0,10.0,8.0,1.0,32.0
2025-10-16,0012500025,1629004,Svi Mykhailiuk,UTA,15.0,2.0,4.0,5.0,21.0
2025-10-16,0012500025,1641718,Keyonte George,UTA,20.0,1.0,2.0,3.0,23.0
2025-10-16,0012500025,1641707,Taylor Hendricks,UTA,8.0,7.0,2.0,1.0,17.0
2025-10-16,0012500025,1641729,Brice Sensabaugh,UTA,12.0,5.0,1.0,1.0,18.0
2025-10-16,0012500025,1642383,Walter Clayton Jr.,UTA,8.0,3.0,5.0,0.0,16.0
2025-10-16,0012500025,1641989,Elijah Harkless,UTA,9.0,0.0,0.0,0.0,9.0
2025-10-16,0012500025,203994,Jusuf Nurkić,UTA,12.0,4.0,1.0,0.0,17.0
2025-10-16,0012500025,1642910,John Tonje,UTA,2.0,3.0,0.0,0.0,5.0
2025-10-16,0012500025,1628964,Mo Bamba,UTA,8.0,3.0,2.0,1.0,13.0
2025-10-16,0012500025,203924,Jerami Grant,POR,32.0,6.0,0.0,5.0,38.0
2025-10-16,0012500025,1630166,Deni Avdija,POR,8.0,3.0,3.0,0.0,14.0
2025-10-16,0012500025,1642270,Donovan Clingan,POR,9.0,10.0,2.0,1.0,21.0
2025-10-16,0012500025,1631101,Shaedon Sharpe,POR,20.0,3.0,3.0,2.0,26.0
2025-10-16,0012500025,201950,Jrue Holiday,POR,24.0,7.0,7.0,6.0,38.0
2025-10-16,0012500025,1642905,Yang Hansen,POR,3.0,0.0,1.0,1.0,4.0
2025-10-16,0012500025,1631200,Kris Murray,POR,5.0,6.0,2.0,1.0,13.0
2025-10-16,0012500025,1631104,Blake Wesley,POR,2.0,4.0,3.0,0.0,9.0
2025-10-16,0012500025,1631321,Sidy Cissoko,POR,7.0,0.0,4.0,1.0,11.0
2025-10-16,0012500025,1631126,Caleb Love,POR,16.0,3.0,2.0,3.0,21.0
2025-10-16,0012500025,1641712,Rayan Rupert,POR,3.0,3.0,1.0,1.0,7.0
