date,player_id,player_name,team,stat,side,line,price,implied_prob,model_prob,model_prob_raw,edge,ev,bookmaker,bookmaker_title,commence_time,home_team,away_team
2026-03-02,203999.0,Nikola Jokic,DEN,ast,UNDER,9.5,150,0.4,0.7621280276912195,0.8647854353687108,0.36212802769121943,0.9053200692280485,bovada,Bovada,2026-03-03T02:10:00Z,Utah Jazz,Denver Nuggets
2026-03-02,202696.0,Nikola Vucevic,BOS,ast,UNDER,1.5,152,0.3968253968253968,0.6374354686397056,0.6928814945147809,0.24061007181430877,0.606337380972058,betonlineag,BetOnline.ag,2026-03-03T00:40:00Z,Milwaukee Bucks,Boston Celtics
2026-03-02,203110.0,Draymond Green,GSW,ast,UNDER,4.5,122,0.45045045045045046,0.7030362938754657,0.7738750756521666,0.2525858434250153,0.5607405724035339,fanduel,FanDuel,2026-03-03T03:10:00Z,Golden State Warriors,Los Angeles Clippers
2026-03-02,203999.0,Nikola Jokic,DEN,ast,UNDER,10.5,-109,0.5215311004784688,0.8098023422123173,0.9381305346319382,0.28827124173384844,0.5527402708474708,betrivers,BetRivers,2026-03-03T02:10:00Z,Utah Jazz,Denver Nuggets
2026-03-02,203110.0,Draymond Green,GSW,ast,UNDER,4.5,120,0.45454545454545453,0.7030362938754657,0.7738750756521666,0.2484908393300112,0.5466798465260246,betrivers,BetRivers,2026-03-03T03:10:00Z,Golden State Warriors,Los Angeles Clippers
2026-03-02,203999.0,Nikola Jokic,DEN,ast,UNDER,10.5,-110,0.5238095238095238,0.8098023422123173,0.9381305346319382,0.28599281840279345,0.5459862896780603,draftkings,DraftKings,2026-03-03T02:10:00Z,Utah Jazz,Denver Nuggets
2026-03-02,203999.0,Nikola Jokic,DEN,ast,UNDER,10.5,-110,0.5238095238095238,0.8098023422123173,0.9381305346319382,0.28599281840279345,0.5459862896780603,bovada,Bovada,2026-03-03T02:10:00Z,Utah Jazz,Denver Nuggets
2026-03-02,1628381.0,John Collins,LAC,ast,OVER,1.5,145,0.40816326530612246,0.6295059746187851,0.6840261238043243,0.22134270931266264,0.5422896378160235,betmgm,BetMGM,2026-03-03T03:10:00Z,Golden State Warriors,Los Angeles Clippers
2026-03-02,1630541.0,Moses Moody,GSW,ast,OVER,2.5,171,0.36900369003690037,0.5681184806541405,0.6040882952703679,0.19911479061724013,0.5396010825727208,betonlineag,BetOnline.ag,2026-03-03T03:10:00Z,Golden State Warriors,Los Angeles Clippers
2026-03-02,203999.0,Nikola Jokic,DEN,ast,UNDER,10.5,-112,0.5283018867924528,0.8098023422123173,0.9381305346319382,0.28150045541986446,0.5328401477590292,williamhill_us,Caesars,2026-03-03T02:10:00Z,Utah Jazz,Denver Nuggets
2026-03-02,203999.0,Nikola Jokic,DEN,ast,UNDER,10.5,-118,0.5412844036697247,0.8098023422123173,0.9381305346319382,0.26851793854259254,0.49607551357868784,fanduel,FanDuel,2026-03-03T02:10:00Z,Utah Jazz,Denver Nuggets
