date,player_id,player_name,team,stat,side,line,price,implied_prob,model_prob,edge,ev,bookmaker,bookmaker_title,commence_time,home_team,away_team
2026-01-01,201566.0,Russell Westbrook,SAC,ast,UNDER,6.5,114,0.4672897196261682,0.7321112560888487,0.26482153646268053,0.5667180880301362,betrivers,BetRivers,2026-01-02T03:10:00Z,Sacramento Kings,Boston Celtics
2026-01-01,201566.0,Russell Westbrook,SAC,ast,UNDER,5.5,205,0.32786885245901637,0.586757084562682,0.2588882321036657,0.7896091079161801,bovada,Bovada,2026-01-02T03:10:00Z,Sacramento Kings,Boston Celtics
2026-01-01,1642843.0,Cooper Flagg,DAL,ast,OVER,4.5,145,0.40816326530612246,0.6647183621901407,0.25655509688401823,0.6285599873658446,bovada,Bovada,2026-01-02T01:40:00Z,Dallas Mavericks,Philadelphia 76ers
2026-01-01,201566.0,Russell Westbrook,SAC,ast,UNDER,6.5,110,0.47619047619047616,0.7321112560888487,0.2559207798983726,0.5374336377865825,bovada,Bovada,2026-01-02T03:10:00Z,Sacramento Kings,Boston Celtics
2026-01-01,201935.0,James Harden,LAC,ast,UNDER,7.5,111,0.47393364928909953,0.7295613236971362,0.2556276744080367,0.5393743930009575,draftkings,DraftKings,2026-01-02T03:40:00Z,Los Angeles Clippers,Utah Jazz
2026-01-01,201935.0,James Harden,LAC,ast,UNDER,7.5,110,0.47619047619047616,0.7295613236971362,0.25337084750666006,0.5320787797639861,bovada,Bovada,2026-01-02T03:40:00Z,Los Angeles Clippers,Utah Jazz
2026-01-01,201935.0,James Harden,LAC,ast,UNDER,7.5,110,0.47619047619047616,0.7295613236971362,0.25337084750666006,0.5320787797639861,betrivers,BetRivers,2026-01-02T03:40:00Z,Los Angeles Clippers,Utah Jazz
2026-01-01,201935.0,James Harden,LAC,ast,UNDER,6.5,190,0.3448275862068966,0.5837462854080078,0.2389186992011112,0.6928642276832224,bovada,Bovada,2026-01-02T03:40:00Z,Los Angeles Clippers,Utah Jazz
2026-01-01,201935.0,James Harden,LAC,ast,UNDER,8.5,-154,0.6062992125984252,0.8441082527986219,0.23780904020019666,0.3922304948756491,fanduel,FanDuel,2026-01-02T03:40:00Z,Los Angeles Clippers,Utah Jazz
2026-01-01,201935.0,James Harden,LAC,ast,UNDER,8.5,-155,0.6078431372549019,0.8441082527986219,0.23626511554371998,0.38869422234611983,betmgm,BetMGM,2026-01-02T03:40:00Z,Los Angeles Clippers,Utah Jazz
