market,side,home,away,date,ev,price,implied_prob,edge,line,pred_margin,market_home_margin,pred_total,tier
ML,Los Angeles Clippers,Sacramento Kings,Los Angeles Clippers,2026-02-06,0.017168096666458077,-157.6255603126966,0.6118397573648219,,,,,,Low
ATS,Sacramento Kings,Sacramento Kings,Los Angeles Clippers,2026-02-06,0.5221040574190907,240.0,0.29411764705882354,-1.5783710479736328,4.0,-5.578371047973633,-4.0,,Medium
TOTAL,Over,Sacramento Kings,Los Angeles Clippers,2026-02-06,,,,5.36688232421875,222.0,,,227.36688232421875,High
ML,New York Knicks,Detroit Pistons,New York Knicks,2026-02-06,0.20312154813090555,171.14724410812298,0.3688033058529773,,,,,,High
ATS,New York Knicks,Detroit Pistons,New York Knicks,2026-02-06,0.13243895519717863,-110.0,0.5238095238095238,-2.8288652896881104,5.0,2.1711347103118896,5.0,,Medium
TOTAL,Over,Detroit Pistons,New York Knicks,2026-02-06,,,,6.254653930664091,220.5,,,226.7546539306641,High
ML,Miami Heat,Boston Celtics,Miami Heat,2026-02-06,0.04980841250132417,201.95924974894436,0.3311705141774668,,,,,,High
ATS,Boston Celtics,Boston Celtics,Miami Heat,2026-02-06,-0.01109133588204847,-110.0,0.5238095238095238,0.5416088104248047,-6.0,6.541608810424805,6.0,,Low
TOTAL,Under,Boston Celtics,Miami Heat,2026-02-06,,,,-5.3699493408203125,228.0,,,222.6300506591797,High
ML,Milwaukee Bucks,Milwaukee Bucks,Indiana Pacers,2026-02-06,0.1843892084065828,107.84400022021444,0.4811300778182108,,,,,,High
ATS,Milwaukee Bucks,Milwaukee Bucks,Indiana Pacers,2026-02-06,0.3137426884476665,105.0,0.4878048780487805,4.328783750534058,1.5,2.8287837505340576,-1.5,,High
TOTAL,Over,Milwaukee Bucks,Indiana Pacers,2026-02-06,,,,7.705230712890653,223.0,,,230.70523071289065,High
ML,Minnesota Timberwolves,Minnesota Timberwolves,New Orleans Pelicans,2026-02-06,0.03367241912109026,-298.27563538214,0.7489176060090862,,,,,,Medium
ATS,Minnesota Timberwolves,Minnesota Timberwolves,New Orleans Pelicans,2026-02-06,0.2543739857756151,-110.0,0.5238095238095238,4.8532028198242205,-8.5,13.35320281982422,8.5,,High
TOTAL,Under,Minnesota Timberwolves,New Orleans Pelicans,2026-02-06,,,,-10.104583740234403,237.0,,,226.8954162597656,High
ML,Memphis Grizzlies,Portland Trail Blazers,Memphis Grizzlies,2026-02-06,0.6311711799727675,278.5738049599191,0.2641492852644344,,,,,,High
ATS,Memphis Grizzlies,Portland Trail Blazers,Memphis Grizzlies,2026-02-06,0.3935765262591828,-105.0,0.5121951219512195,-6.773648977279663,9.5,2.726351022720337,9.5,,High
TOTAL,Under,Portland Trail Blazers,Memphis Grizzlies,2026-02-06,,,,-9.72705078125,235.0,,,225.27294921875,High
