date,home_team,visitor_team,commence_time,home_ml,away_ml,home_spread,away_spread,home_spread_price,away_spread_price,total,total_over_price,total_under_price,bookmaker
2026-05-24,San Antonio Spurs,Oklahoma City Thunder,2026-05-25T00:10:00+00:00,-125,105,1.5,-1.5,-145,110,219.0,-110,-110,bovada
