date,home_tri,away_tri,home_pts,visitor_pts
2026-03-16,ATL,ORL,124,112
2026-03-16,WSH,GSW,117,125
2026-03-16,BKN,POR,95,114
2026-03-16,BOS,PHX,120,112
2026-03-16,CHI,MEM,132,107
2026-03-16,NOP,DAL,129,111
2026-03-16,HOU,LAL,92,100
2026-03-16,LAC,SA,115,119
