date,game_id,home_team,visitor_team,tip_prob_home,tip_outcome_home,tip_brier,tip_logloss,first_basket_top1_name,first_basket_top1_prob,first_basket_actual_name,first_basket_hit_top1,first_basket_hit_top5,first_basket_prob_actual,early_threes_expected,early_threes_prob_ge_1,early_threes_actual,early_threes_error,early_threes_brier_ge1
2025-12-18,0022500369,OKC,LAC,0.65,,,,James Harden,0.1177362453541967,,,,,1.1852430959707183,0.6943281371321841,,,
2025-12-18,0022500370,SAS,WAS,0.5597136492671929,,,,Victor Wembanyama,0.1094170743363689,,,,,1.1857643110524994,0.6944874164042016,,,
2025-12-18,0022500371,CHA,ATL,0.4700359482354282,,,,Jalen Johnson,0.1121957232964509,,,,,1.2662051720074163,0.7181006458731332,,,
2025-12-18,0022500372,IND,NYK,0.51499550161941,,,,Jalen Brunson,0.1097751134827956,,,,,1.2439861205478,0.7117670064543486,,,
2025-12-18,0022500373,BKN,MIA,0.5,,,,Andrew Wiggins,0.1087991510715498,,,,,1.2341289009211516,0.708911781361818,,,
2025-12-18,0022500374,MIL,TOR,0.4850044983805899,,,,Brandon Ingram,0.1119772243497914,,,,,1.1329131017598737,0.6779064029992627,,,
2025-12-18,0022500375,NOP,HOU,0.5299640517645717,,,,Amen Thompson,0.1135948569858181,,,,,1.0000682189448162,0.6321456543198503,,,
2025-12-18,0022500376,DAL,DET,0.5299640517645717,,,,Cade Cunningham,0.1176180078373649,,,,,1.0677033037503445,0.6562027908597619,,,
2025-12-18,0022500377,DEN,ORL,0.5448788923735801,,,,Nikola Jokić,0.1109695671227954,,,,,1.093951231966557,0.6651093545589054,,,
2025-12-18,0022500378,PHX,GSW,0.51499550161941,,,,Devin Booker,0.1160411356983189,,,,,1.352889031386336,0.7415076117700985,,,
2025-12-18,0022500379,UTA,LAL,0.5299640517645717,,,,Luka Dončić,0.1163150613458427,,,,,1.1858185174210043,0.6945039766830507,,,
2025-12-18,0022500380,POR,SAC,0.51499550161941,,,,Keegan Murray,0.1139084361738612,,,,,1.1796139730874802,0.6926026206383336,,,
