market,side,home,away,date,ev,price,implied_prob,edge,line,pred_margin,market_home_margin,pred_total,tier
ML,Atlanta Hawks,Detroit Pistons,Atlanta Hawks,2025-12-12,0.2152788900698166,233.45454545454547,0.29989094874591055,,,,,,High
ATS,Atlanta Hawks,Detroit Pistons,Atlanta Hawks,2025-12-12,0.28383506232625877,-110.0,0.5238095238095238,-5.361426115036011,7.5,2.1385738849639893,7.5,,High
TOTAL,Over,Detroit Pistons,Atlanta Hawks,2025-12-12,0.10122021900085454,-110.0,0.5238095238095238,3.1006317138671875,232.5,,,235.6006317138672,Medium
ATS,Memphis Grizzlies,Memphis Grizzlies,Utah Jazz,2025-12-12,-0.0002847031861009097,-110.0,0.5238095238095238,0.7121114730834961,-7.5,8.212111473083496,7.5,,Low
TOTAL,Under,Memphis Grizzlies,Utah Jazz,2025-12-12,0.25669399675871074,-110.0,0.5238095238095238,-6.52386474609375,242.0,,,235.47613525390625,High
ML,Chicago Bulls,Charlotte Hornets,Chicago Bulls,2025-12-12,0.27576441830002896,-154.72727272727272,0.6074232690935046,,,,,,High
ATS,Chicago Bulls,Charlotte Hornets,Chicago Bulls,2025-12-12,0.4144710461583204,-110.0,0.5238095238095238,-7.75396728515625,-3.5,-11.25396728515625,-3.5,,High
TOTAL,Under,Charlotte Hornets,Chicago Bulls,2025-12-12,0.17995958294621417,-110.0,0.5238095238095238,-4.80682373046875,230.5,,,225.69317626953125,High
ML,Indiana Pacers,Philadelphia 76ers,Indiana Pacers,2025-12-12,1.5626733200727518,232.8181818181818,0.3004643540016389,,,,,,High
ATS,Indiana Pacers,Philadelphia 76ers,Indiana Pacers,2025-12-12,0.7792697475596814,-110.0,0.5238095238095238,-17.890097618103027,7.0,-10.890097618103027,7.0,,High
TOTAL,Over,Philadelphia 76ers,Indiana Pacers,2025-12-12,0.07225767087625157,-110.0,0.5238095238095238,2.4828186035155966,224.5,,,226.9828186035156,Medium
ML,Golden State Warriors,Golden State Warriors,Minnesota Timberwolves,2025-12-12,0.08905133376682833,-125.45454545454544,0.5564516129032258,,,,,,High
ATS,Minnesota Timberwolves,Golden State Warriors,Minnesota Timberwolves,2025-12-12,0.026772111586028935,-110.0,0.5238095238095238,-1.1397106647491455,1.5,0.3602893352508545,1.5,,Low
TOTAL,Under,Golden State Warriors,Minnesota Timberwolves,2025-12-12,0.2784001661927785,-110.0,0.5238095238095238,-7.0226287841796875,231.0,,,223.9773712158203,High
ML,Washington Wizards,Washington Wizards,Cleveland Cavaliers,2025-12-12,0.7034233676090096,686.0909090909091,0.12721174973979416,,,,,,High
ATS,Washington Wizards,Washington Wizards,Cleveland Cavaliers,2025-12-12,0.11935916736319874,-110.0,0.5238095238095238,2.617403030395508,14.5,-11.882596969604492,-14.5,,Medium
TOTAL,Under,Washington Wizards,Cleveland Cavaliers,2025-12-12,0.6584031928115226,-110.0,0.5238095238095238,-17.923324584960966,242.5,,,224.57667541503903,High
ML,Brooklyn Nets,Dallas Mavericks,Brooklyn Nets,2025-12-12,0.22183198350801903,259.09090909090907,0.2784810126582279,,,,,,High
ATS,Brooklyn Nets,Dallas Mavericks,Brooklyn Nets,2025-12-12,0.22698348146136826,-110.0,0.5238095238095238,-4.388403415679932,8.0,3.611596584320069,8.0,,High
TOTAL,Over,Dallas Mavericks,Brooklyn Nets,2025-12-12,0.0876599481112601,-110.0,0.5238095238095238,2.81085205078125,221.5,,,224.31085205078125,Medium
