game_id,expected_threes_0_3,prob_ge_1
0022500028,1.269351453194736,0.7189861866970192
0022500029,1.3120016620220791,0.7307194919980717
0022500030,1.0418836727822394,0.647210484330883
0022500031,1.1738962239144919,0.6908399651177921
0022500032,1.0282472114564902,0.6423667329893845
0022500033,1.240917980643174,0.7108813092783881
0022500034,1.168254661900293,0.6890908904912187
0022500035,1.2017494215160223,0.6993322430924953
0022500036,1.1820200732149382,0.6933413604146611
0022500037,1.2477200925574363,0.7128412535320973
0022500038,1.1450114264017939,0.681779718343152
