gameId,actionNumber,clock,period,teamId,teamTricode,personId,playerName,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,pointsTotal,location,description,actionType,subType,videoAvailable,shotValue,actionId,game_id,date
0042300231,2,PT12M00.00S,1,0,,0,,,0,0,0,,0,0,0,0,,Start of 1st Period (7:07 PM EST),period,start,0,0,1,0042300231,2024-05-04
0042300231,4,PT12M00.00S,1,1610612743,DEN,203999,Jokić,N. Jokić,0,0,0,,0,,,0,h,Jump Ball Jokic vs. Gobert: Tip to Murray,Jump Ball,,1,0,2,0042300231,2024-05-04
0042300231,7,PT11M58.00S,1,1610612750,MIN,1626157,Towns,K. Towns,0,0,0,,0,,,0,v,Towns L.B.FOUL (P1.T1) (C.Kirkland),Foul,Loose Ball,1,0,3,0042300231,2024-05-04
0042300231,9,PT11M37.00S,1,1610612743,DEN,203999,Jokić,N. Jokić,0,0,0,,0,,,0,h,Jokic 3 Second Violation Turnover (P1.T1),Turnover,3 Second Violation,1,0,4,0042300231,2024-05-04
0042300231,10,PT11M24.00S,1,1610612750,MIN,201144,Conley,M. Conley,-124,221,25,Missed,1,,,0,v,MISS Conley 25' 3PT Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,3,5,0042300231,2024-05-04
0042300231,11,PT11M21.00S,1,1610612743,DEN,203484,Caldwell-Pope,K. Caldwell-Pope,0,0,0,,0,,,0,h,Caldwell-Pope REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,6,0042300231,2024-05-04
0042300231,12,PT11M08.00S,1,1610612743,DEN,203999,Jokić,N. Jokić,28,94,10,Missed,1,,,0,h,MISS Jokic 10' Fadeaway Jumper,Missed Shot,Fadeaway Jump Shot,1,2,7,0042300231,2024-05-04
0042300231,13,PT11M05.00S,1,1610612750,MIN,203497,Gobert,R. Gobert,0,0,0,,0,,,0,v,Gobert REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,8,0042300231,2024-05-04
0042300231,14,PT10M51.00S,1,1610612750,MIN,1630162,Edwards,A. Edwards,-229,91,25,Made,1,0,3,3,v,Edwards 25' 3PT Jump Shot (3 PTS),Made Shot,Jump Shot,1,3,9,0042300231,2024-05-04
0042300231,15,PT10M39.00S,1,1610612750,MIN,1630162,Edwards,A. Edwards,0,0,0,,0,,,0,v,Edwards P.FOUL (P1.T2) (J.Van Duyne),Foul,Personal,1,0,10,0042300231,2024-05-04
0042300231,17,PT10M36.00S,1,1610612743,DEN,1627750,Murray,J. Murray,-225,1,0,Missed,1,,,0,h,MISS Murray 3PT Jump Shot,Missed Shot,Jump Shot,1,3,11,0042300231,2024-05-04
0042300231,18,PT10M32.00S,1,1610612750,MIN,1626157,Towns,K. Towns,0,0,0,,0,,,0,v,Towns REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,12,0042300231,2024-05-04
0042300231,19,PT10M29.00S,1,1610612750,MIN,1626157,Towns,K. Towns,-48,27,6,Made,1,0,5,5,v,Towns 6' Running Layup (2 PTS) (Conley 1 AST),Made Shot,Running Layup Shot,1,2,13,0042300231,2024-05-04
0042300231,21,PT10M29.00S,1,1610612743,DEN,203932,Gordon,A. Gordon,0,0,0,,0,,,0,h,Gordon S.FOUL (P1.T1) (J.Capers),Foul,Shooting,1,0,14,0042300231,2024-05-04
0042300231,23,PT10M29.00S,1,1610612750,MIN,1626157,Towns,K. Towns,0,0,0,,0,0,6,6,v,Towns Free Throw 1 of 1 (3 PTS),Free Throw,Free Throw 1 of 1,1,0,15,0042300231,2024-05-04
0042300231,24,PT10M16.00S,1,1610612743,DEN,1627750,Murray,J. Murray,-61,242,25,Missed,1,,,0,h,MISS Murray 25' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,16,0042300231,2024-05-04
0042300231,25,PT10M13.00S,1,1610612750,MIN,203497,Gobert,R. Gobert,0,0,0,,0,,,0,v,Gobert REBOUND (Off:0 Def:2),Rebound,Unknown,1,0,17,0042300231,2024-05-04
0042300231,26,PT09M59.00S,1,1610612750,MIN,1630162,Edwards,A. Edwards,-22,95,10,Made,1,0,8,8,v,Edwards 10' Pullup Jump Shot (5 PTS) (Gobert 1 AST),Made Shot,Pullup Jump shot,1,2,18,0042300231,2024-05-04
0042300231,28,PT09M59.00S,1,1610612743,DEN,1627750,Murray,J. Murray,0,0,0,,0,,,0,h,Murray S.FOUL (P1.T2) (C.Kirkland),Foul,Shooting,1,0,19,0042300231,2024-05-04
0042300231,30,PT09M59.00S,1,1610612750,MIN,1630162,Edwards,A. Edwards,0,0,0,,0,0,9,9,v,Edwards Free Throw 1 of 1 (6 PTS),Free Throw,Free Throw 1 of 1,1,0,20,0042300231,2024-05-04
0042300231,31,PT09M40.00S,1,1610612743,DEN,203932,Gordon,A. Gordon,2,-11,1,Made,1,2,9,11,h,Gordon 1' Dunk (2 PTS) (Murray 1 AST),Made Shot,Dunk Shot,1,2,21,0042300231,2024-05-04
0042300231,33,PT09M12.00S,1,1610612750,MIN,1630183,McDaniels,J. McDaniels,235,29,24,Missed,1,,,0,v,MISS McDaniels 24' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,22,0042300231,2024-05-04
0042300231,34,PT09M09.00S,1,1610612743,DEN,203932,Gordon,A. Gordon,0,0,0,,0,,,0,h,Gordon REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,23,0042300231,2024-05-04
0042300231,35,PT09M02.00S,1,1610612743,DEN,203484,Caldwell-Pope,K. Caldwell-Pope,0,0,0,,0,,,0,h,Caldwell-Pope Out of Bounds - Bad Pass Turnover Turnover (P1.T2),Turnover,Out of Bounds - Bad Pass Turnover,1,0,24,0042300231,2024-05-04
0042300231,36,PT08M51.00S,1,1610612750,MIN,1630162,Edwards,A. Edwards,-142,230,27,Made,1,2,12,14,v,Edwards 27' 3PT Pullup Jump Shot (9 PTS),Made Shot,Pullup Jump shot,1,3,25,0042300231,2024-05-04
0042300231,37,PT08M49.00S,1,0,,1610612743,,,0,0,0,,0,,,0,h,NUGGETS Timeout: Regular (Full 1 Short 0),Timeout,Regular,0,0,26,0042300231,2024-05-04
0042300231,38,PT08M34.00S,1,1610612743,DEN,1627750,Murray,J. Murray,-40,59,7,Missed,1,,,0,h,MISS Murray 7' Driving Floating Jump Shot,Missed Shot,Driving Floating Jump Shot,1,2,27,0042300231,2024-05-04
0042300231,39,PT08M33.00S,1,1610612750,MIN,203497,Gobert,R. Gobert,0,0,0,,0,,,0,v,Gobert REBOUND (Off:0 Def:3),Rebound,Unknown,1,0,28,0042300231,2024-05-04
0042300231,40,PT08M26.00S,1,1610612750,MIN,1630162,Edwards,A. Edwards,-15,0,2,Made,1,2,14,16,v,Edwards 2' Driving Finger Roll Layup (11 PTS) (Conley 2 AST),Made Shot,Driving Finger Roll Layup Shot,1,2,29,0042300231,2024-05-04
0042300231,42,PT08M18.00S,1,1610612750,MIN,1630183,McDaniels,J. McDaniels,0,0,0,,0,,,0,v,McDaniels P.FOUL (P1.T3) (J.Van Duyne),Foul,Personal,1,0,30,0042300231,2024-05-04
0042300231,44,PT08M08.00S,1,1610612743,DEN,203999,Jokić,N. Jokić,4,90,9,Missed,1,,,0,h,MISS Jokic 9' Turnaround Jump Shot,Missed Shot,Turnaround Jump Shot,1,2,31,0042300231,2024-05-04
0042300231,45,PT08M05.00S,1,1610612750,MIN,203497,Gobert,R. Gobert,0,0,0,,0,,,0,v,Gobert REBOUND (Off:0 Def:4),Rebound,Unknown,1,0,32,0042300231,2024-05-04
0042300231,46,PT07M44.00S,1,1610612750,MIN,201144,Conley,M. Conley,-102,123,16,Missed,1,,,0,v,MISS Conley 16' Driving Floating Jump Shot,Missed Shot,Driving Floating Jump Shot,1,2,33,0042300231,2024-05-04
0042300231,47,PT07M40.00S,1,1610612750,MIN,1630183,McDaniels,J. McDaniels,0,0,0,,0,,,0,v,McDaniels REBOUND (Off:1 Def:0),Rebound,Unknown,1,0,34,0042300231,2024-05-04
0042300231,48,PT07M38.00S,1,1610612750,MIN,1630183,McDaniels,J. McDaniels,26,15,3,Missed,1,,,0,v,MISS McDaniels 3' Driving Layup,Missed Shot,Driving Layup Shot,1,2,35,0042300231,2024-05-04
0042300231,49,PT07M37.00S,1,1610612750,MIN,1630183,McDaniels,J. McDaniels,0,0,0,,0,,,0,v,McDaniels REBOUND (Off:3 Def:0),Rebound,Unknown,1,0,36,0042300231,2024-05-04
0042300231,79,PT07M37.00S,1,1610612750,MIN,1630183,McDaniels,J. McDaniels,1,11,1,Missed,1,,,0,v,MISS McDaniels 1' Putback Layup,Missed Shot,Putback Layup Shot,1,2,37,0042300231,2024-05-04
0042300231,80,PT07M37.00S,1,1610612750,MIN,1630183,McDaniels,J. McDaniels,0,0,0,,0,,,0,v,McDaniels REBOUND (Off:3 Def:0),Rebound,Unknown,1,0,38,0042300231,2024-05-04
0042300231,50,PT07M36.00S,1,1610612750,MIN,1630183,McDaniels,J. McDaniels,-31,7,3,Missed,1,,,0,v,MISS McDaniels 3' Tip Layup Shot,Missed Shot,Tip Layup Shot,1,2,39,0042300231,2024-05-04
0042300231,51,PT07M36.00S,1,1610612743,DEN,203999,Jokić,N. Jokić,0,0,0,,0,,,0,h,Jokic REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,40,0042300231,2024-05-04
0042300231,52,PT07M28.00S,1,1610612743,DEN,1629008,Porter Jr.,M. Porter Jr.,-62,77,10,Made,1,4,14,18,h,Porter Jr. 10' Pullup Jump Shot (2 PTS) (Caldwell-Pope 1 AST),Made Shot,Pullup Jump shot,1,2,41,0042300231,2024-05-04
0042300231,54,PT07M00.00S,1,1610612750,MIN,1626157,Towns,K. Towns,230,49,24,Missed,1,,,0,v,MISS Towns 24' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,42,0042300231,2024-05-04
0042300231,55,PT07M00.00S,1,1610612743,DEN,203999,Jokić,N. Jokić,0,0,0,,0,,,0,h,Jokic REBOUND (Off:0 Def:2),Rebound,Unknown,1,0,43,0042300231,2024-05-04
0042300231,56,PT06M48.00S,1,1610612743,DEN,203999,Jokić,N. Jokić,32,17,4,Missed,1,,,0,h,MISS Jokic 4' Driving Layup,Missed Shot,Driving Layup Shot,1,2,44,0042300231,2024-05-04
0042300231,56,PT06M48.00S,1,1610612750,MIN,1630183,McDaniels,J. McDaniels,0,0,0,,0,,,0,v,McDaniels BLOCK (1 BLK),,,1,2,45,0042300231,2024-05-04
0042300231,58,PT06M48.00S,1,0,,1610612750,,,0,0,0,,0,,,0,v,Timberwolves Rebound,Rebound,Unknown,0,0,46,0042300231,2024-05-04
0042300231,60,PT06M32.00S,1,1610612750,MIN,1630162,Edwards,A. Edwards,-13,26,3,Made,1,4,16,20,v,Edwards 3' Cutting Finger Roll Layup Shot (13 PTS) (Towns 1 AST),Made Shot,Cutting Finger Roll Layup Shot,1,2,47,0042300231,2024-05-04
0042300231,63,PT06M13.00S,1,1610612743,DEN,1629008,Porter Jr.,M. Porter Jr.,27,194,20,Missed,1,,,0,h,MISS Porter Jr. 20' Fadeaway Jumper,Missed Shot,Fadeaway Jump Shot,1,2,48,0042300231,2024-05-04
0042300231,64,PT06M10.00S,1,1610612750,MIN,203497,Gobert,R. Gobert,0,0,0,,0,,,0,v,Gobert REBOUND (Off:0 Def:5),Rebound,Unknown,1,0,49,0042300231,2024-05-04
0042300231,65,PT06M02.00S,1,1610612750,MIN,201144,Conley,M. Conley,0,0,0,,0,,,0,v,Conley Bad Pass Turnover (P1.T1),Turnover,Bad Pass,1,0,50,0042300231,2024-05-04
0042300231,65,PT06M02.00S,1,1610612743,DEN,203999,Jokić,N. Jokić,0,0,0,,0,,,0,h,Jokic STEAL (1 STL),,,1,0,51,0042300231,2024-05-04
0042300231,67,PT05M47.00S,1,1610612743,DEN,1629008,Porter Jr.,M. Porter Jr.,0,0,0,,0,,,0,h,Porter Jr. Out of Bounds - Bad Pass Turnover Turnover (P1.T3),Turnover,Out of Bounds - Bad Pass Turnover,1,0,52,0042300231,2024-05-04
0042300231,68,PT05M36.00S,1,1610612750,MIN,1630162,Edwards,A. Edwards,103,64,12,Missed,1,,,0,v,MISS Edwards 12' Step Back Jump Shot,Missed Shot,Step Back Jump shot,1,2,53,0042300231,2024-05-04
0042300231,68,PT05M36.00S,1,1610612743,DEN,203484,Caldwell-Pope,K. Caldwell-Pope,0,0,0,,0,,,0,h,Caldwell-Pope BLOCK (1 BLK),,,1,2,54,0042300231,2024-05-04
0042300231,70,PT05M36.00S,1,0,,1610612743,,,0,0,0,,0,,,0,h,NUGGETS Rebound,Rebound,Unknown,1,0,55,0042300231,2024-05-04
0042300231,72,PT05M24.00S,1,1610612743,DEN,203999,Jokić,N. Jokić,-10,252,25,Missed,1,,,0,h,MISS Jokic 25' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,56,0042300231,2024-05-04
0042300231,73,PT05M22.00S,1,1610612750,MIN,203497,Gobert,R. Gobert,0,0,0,,0,,,0,v,Gobert REBOUND (Off:0 Def:6),Rebound,Unknown,1,0,57,0042300231,2024-05-04
0042300231,74,PT05M12.00S,1,1610612750,MIN,203497,Gobert,R. Gobert,6,6,1,Made,1,4,18,22,v,Gobert 1' Cutting Dunk Shot (2 PTS) (Towns 2 AST),Made Shot,Cutting Dunk Shot,1,2,58,0042300231,2024-05-04
0042300231,76,PT05M12.00S,1,0,,1610612743,,,0,0,0,,0,,,0,h,NUGGETS Timeout: Regular (Full 2 Short 0),Timeout,Regular,0,0,59,0042300231,2024-05-04
0042300231,82,PT05M12.00S,1,1610612743,DEN,1627750,Murray,J. Murray,0,0,0,,0,,,0,h,SUB: Holiday FOR Murray,Substitution,,0,0,60,0042300231,2024-05-04
0042300231,83,PT05M12.00S,1,1610612750,MIN,1626157,Towns,K. Towns,0,0,0,,0,,,0,v,SUB: Reid FOR Towns,Substitution,,0,0,61,0042300231,2024-05-04
0042300231,84,PT05M12.00S,1,1610612750,MIN,201144,Conley,M. Conley,0,0,0,,0,,,0,v,SUB: Alexander-Walker FOR Conley,Substitution,,0,0,62,0042300231,2024-05-04
0042300231,94,PT05M12.00S,1,1610612743,DEN,203932,Gordon,A. Gordon,0,0,0,,0,,,0,h,SUB: Jackson FOR Gordon,Substitution,,0,0,63,0042300231,2024-05-04
0042300231,89,PT04M50.00S,1,1610612743,DEN,203999,Jokić,N. Jokić,18,67,7,Made,1,6,18,24,h,Jokic 7' Turnaround Hook Shot (2 PTS),Made Shot,Turnaround Hook Shot,1,2,64,0042300231,2024-05-04
0042300231,90,PT04M29.00S,1,1610612750,MIN,1629675,Reid,N. Reid,44,2,4,Missed,1,,,0,v,MISS Reid 4' Driving Layup,Missed Shot,Driving Layup Shot,1,2,65,0042300231,2024-05-04
0042300231,91,PT04M25.00S,1,1610612743,DEN,1629008,Porter Jr.,M. Porter Jr.,0,0,0,,0,,,0,h,Porter Jr. REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,66,0042300231,2024-05-04
0042300231,92,PT04M13.00S,1,1610612743,DEN,1629008,Porter Jr.,M. Porter Jr.,88,231,25,Made,1,9,18,27,h,Porter Jr. 25' 3PT Pullup Jump Shot (5 PTS) (Jokic 1 AST),Made Shot,Pullup Jump shot,1,3,67,0042300231,2024-05-04
0042300231,95,PT03M52.00S,1,1610612750,MIN,1630162,Edwards,A. Edwards,-98,47,11,Missed,1,,,0,v,MISS Edwards 11' Fadeaway Jumper,Missed Shot,Fadeaway Jump Shot,1,2,68,0042300231,2024-05-04
0042300231,96,PT03M49.00S,1,1610612743,DEN,203200,Holiday,J. Holiday,0,0,0,,0,,,0,h,Holiday REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,69,0042300231,2024-05-04
0042300231,97,PT03M43.00S,1,1610612743,DEN,1629008,Porter Jr.,M. Porter Jr.,20,9,2,Missed,1,,,0,h,MISS Porter Jr. 2' Running Reverse Layup,Missed Shot,Running Reverse Layup Shot,1,2,70,0042300231,2024-05-04
0042300231,97,PT03M43.00S,1,1610612750,MIN,203497,Gobert,R. Gobert,0,0,0,,0,,,0,v,Gobert BLOCK (1 BLK),,,1,2,71,0042300231,2024-05-04
0042300231,99,PT03M41.00S,1,1610612750,MIN,1630183,McDaniels,J. McDaniels,0,0,0,,0,,,0,v,McDaniels REBOUND (Off:3 Def:1),Rebound,Unknown,1,0,72,0042300231,2024-05-04
0042300231,100,PT03M34.00S,1,1610612750,MIN,203497,Gobert,R. Gobert,-6,20,2,Missed,1,,,0,v,MISS Gobert 2' Running Alley Oop Layup Shot,Missed Shot,Running Alley Oop Layup Shot,1,2,73,0042300231,2024-05-04
0042300231,101,PT03M31.00S,1,1610612750,MIN,1630162,Edwards,A. Edwards,0,0,0,,0,,,0,v,Edwards REBOUND (Off:1 Def:0),Rebound,Unknown,1,0,74,0042300231,2024-05-04
0042300231,102,PT03M31.00S,1,1610612750,MIN,1630162,Edwards,A. Edwards,0,0,0,Missed,1,,,0,v,MISS Edwards Tip Layup Shot,Missed Shot,Tip Layup Shot,1,2,75,0042300231,2024-05-04
0042300231,103,PT03M30.00S,1,1610612743,DEN,203484,Caldwell-Pope,K. Caldwell-Pope,0,0,0,,0,,,0,h,Caldwell-Pope REBOUND (Off:0 Def:2),Rebound,Unknown,1,0,76,0042300231,2024-05-04
0042300231,104,PT03M24.00S,1,1610612743,DEN,203200,Holiday,J. Holiday,-228,-25,0,Missed,1,,,0,h,MISS Holiday 3PT Jump Shot,Missed Shot,Jump Shot,1,3,77,0042300231,2024-05-04
0042300231,105,PT03M21.00S,1,1610612750,MIN,1630183,McDaniels,J. McDaniels,0,0,0,,0,,,0,v,McDaniels REBOUND (Off:3 Def:2),Rebound,Unknown,1,0,78,0042300231,2024-05-04
0042300231,106,PT03M15.00S,1,1610612750,MIN,1629675,Reid,N. Reid,0,0,0,,0,,,0,v,Reid Lost Ball Turnover (P1.T2),Turnover,Lost Ball,1,0,79,0042300231,2024-05-04
0042300231,106,PT03M15.00S,1,1610612743,DEN,1629008,Porter Jr.,M. Porter Jr.,0,0,0,,0,,,0,h,Porter Jr. STEAL (1 STL),,,1,0,80,0042300231,2024-05-04
0042300231,108,PT03M07.00S,1,1610612750,MIN,1629638,Alexander-Walker,N. Alexander-Walker,0,0,0,,0,,,0,v,Alexander-Walker S.FOUL (P1.T4) (C.Kirkland),Foul,Shooting,1,0,81,0042300231,2024-05-04
0042300231,110,PT03M07.00S,1,1610612743,DEN,203999,Jokić,N. Jokić,0,0,0,,0,10,18,28,h,Jokic Free Throw 1 of 2 (3 PTS),Free Throw,Free Throw 1 of 2,1,0,82,0042300231,2024-05-04
0042300231,111,PT03M07.00S,1,1610612750,MIN,1630183,McDaniels,J. McDaniels,0,0,0,,0,,,0,v,SUB: Anderson FOR McDaniels,Substitution,,0,0,83,0042300231,2024-05-04
0042300231,113,PT03M07.00S,1,1610612743,DEN,203999,Jokić,N. Jokić,0,0,0,,0,11,18,29,h,Jokic Free Throw 2 of 2 (4 PTS),Free Throw,Free Throw 2 of 2,0,0,84,0042300231,2024-05-04
0042300231,114,PT02M53.00S,1,1610612750,MIN,1629638,Alexander-Walker,N. Alexander-Walker,212,139,25,Missed,1,,,0,v,MISS Alexander-Walker 25' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,85,0042300231,2024-05-04
0042300231,115,PT02M51.00S,1,1610612743,DEN,203200,Holiday,J. Holiday,0,0,0,,0,,,0,h,Holiday REBOUND (Off:0 Def:2),Rebound,Unknown,1,0,86,0042300231,2024-05-04
0042300231,116,PT02M34.00S,1,1610612750,MIN,203497,Gobert,R. Gobert,0,0,0,,0,,,0,v,Gobert P.FOUL (P1.PN) (J.Capers),Foul,Personal,1,0,87,0042300231,2024-05-04
0042300231,118,PT02M34.00S,1,1610612743,DEN,203999,Jokić,N. Jokić,0,0,0,,0,12,18,30,h,Jokic Free Throw 1 of 2 (5 PTS),Free Throw,Free Throw 1 of 2,1,0,88,0042300231,2024-05-04
0042300231,119,PT02M34.00S,1,1610612743,DEN,203999,Jokić,N. Jokić,0,0,0,,0,13,18,31,h,Jokic Free Throw 2 of 2 (6 PTS),Free Throw,Free Throw 2 of 2,1,0,89,0042300231,2024-05-04
0042300231,120,PT02M25.00S,1,1610612750,MIN,1629638,Alexander-Walker,N. Alexander-Walker,0,0,0,,0,,,0,v,Alexander-Walker Lost Ball Turnover (P1.T3),Turnover,Lost Ball,1,0,90,0042300231,2024-05-04
0042300231,120,PT02M25.00S,1,1610612743,DEN,202704,Jackson,R. Jackson,0,0,0,,0,,,0,h,Jackson STEAL (1 STL),,,1,0,91,0042300231,2024-05-04
0042300231,122,PT02M23.00S,1,1610612743,DEN,1629008,Porter Jr.,M. Porter Jr.,7,13,1,Made,1,15,18,33,h,Porter Jr. 1' Running Alley Oop Dunk Shot (7 PTS) (Jackson 1 AST),Made Shot,Running Alley Oop Dunk Shot,1,2,92,0042300231,2024-05-04
0042300231,124,PT02M23.00S,1,0,,1610612750,,,0,0,0,,0,,,0,v,Timberwolves Timeout: Regular (Reg.1 Short 0),Timeout,Regular,0,0,93,0042300231,2024-05-04
0042300231,125,PT02M23.00S,1,1610612750,MIN,203497,Gobert,R. Gobert,0,0,0,,0,,,0,v,SUB: Towns FOR Gobert,Substitution,,0,0,94,0042300231,2024-05-04
0042300231,127,PT02M08.00S,1,1610612750,MIN,1630162,Edwards,A. Edwards,-189,180,26,Missed,1,,,0,v,MISS Edwards 26' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,95,0042300231,2024-05-04
0042300231,128,PT02M02.00S,1,1610612743,DEN,203200,Holiday,J. Holiday,0,0,0,,0,,,0,h,Holiday REBOUND (Off:0 Def:3),Rebound,Unknown,1,0,96,0042300231,2024-05-04
0042300231,129,PT01M56.00S,1,1610612743,DEN,202704,Jackson,R. Jackson,0,-6,1,Made,1,17,18,35,h,Jackson 1' Driving Layup (2 PTS),Made Shot,Driving Layup Shot,1,2,97,0042300231,2024-05-04
0042300231,130,PT01M48.00S,1,1610612750,MIN,1630162,Edwards,A. Edwards,12,37,4,Made,1,17,20,37,v,Edwards 4' Driving Floating Jump Shot (15 PTS),Made Shot,Driving Floating Jump Shot,1,2,98,0042300231,2024-05-04
0042300231,131,PT01M48.00S,1,1610612743,DEN,203999,Jokić,N. Jokić,0,0,0,,0,,,0,h,Jokic S.FOUL (P1.T3) (J.Capers),Foul,Shooting,1,0,99,0042300231,2024-05-04
0042300231,133,PT01M48.00S,1,1610612750,MIN,1630162,Edwards,A. Edwards,0,0,0,,0,17,21,38,v,Edwards Free Throw 1 of 1 (16 PTS),Free Throw,Free Throw 1 of 1,1,0,100,0042300231,2024-05-04
0042300231,134,PT01M37.00S,1,1610612750,MIN,1629638,Alexander-Walker,N. Alexander-Walker,0,0,0,,0,,,0,v,Alexander-Walker Violation:Kicked Ball (J.Van Duyne),Violation,Kicked Ball,0,0,101,0042300231,2024-05-04
0042300231,135,PT01M27.00S,1,1610612743,DEN,202704,Jackson,R. Jackson,148,190,24,Made,1,20,21,41,h,Jackson 24' 3PT Step Back Jump Shot (5 PTS) (Jokic 2 AST),Made Shot,Step Back Jump shot,1,3,102,0042300231,2024-05-04
