market,side,home,away,date,ev,price,implied_prob,edge,line,pred_margin,market_home_margin,pred_total,tier
ML,Boston Celtics,Houston Rockets,Boston Celtics,2026-02-04,0.7398257056395157,225.1375942479146,0.3075620960760104,,,,,,High
ATS,Boston Celtics,Houston Rockets,Boston Celtics,2026-02-04,0.49453083749529647,-110.0,0.5238095238095238,-9.382234811782837,7.5,-1.882234811782837,7.5,,High
TOTAL,Over,Houston Rockets,Boston Celtics,2026-02-04,0.504476476085403,-100.0,0.5,10.904800415039034,211.0,,,221.90480041503903,High
ML,Minnesota Timberwolves,Toronto Raptors,Minnesota Timberwolves,2026-02-04,0.19408279558638952,-128.66661434582673,0.562682115681462,,,,,,High
ATS,Minnesota Timberwolves,Toronto Raptors,Minnesota Timberwolves,2026-02-04,0.04936131105600383,-180.0,0.6428571428571429,-5.431460380554199,-2.5,-7.931460380554199,-2.5,,High
TOTAL,Under,Toronto Raptors,Minnesota Timberwolves,2026-02-04,0.14531405977393552,-100.24641227115606,0.5006152726242665,-2.9590301513671875,228.5,,,225.5409698486328,Medium
ML,Los Angeles Clippers,Los Angeles Clippers,Cleveland Cavaliers,2026-02-04,0.443220881475454,133.90090204733315,0.42753148502079563,,,,,,High
ATS,Los Angeles Clippers,Los Angeles Clippers,Cleveland Cavaliers,2026-02-04,0.39390247850690385,-115.0,0.5348837209302325,7.927580833435059,3.0,4.927580833435059,-3.0,,High
TOTAL,Over,Los Angeles Clippers,Cleveland Cavaliers,2026-02-04,0.3664882262139315,100.62102158049991,0.4984522519733787,7.5337371826171875,222.0,,,229.5337371826172,High
ML,Sacramento Kings,Sacramento Kings,Memphis Grizzlies,2026-02-04,0.10400570840877255,100.48233693043414,0.49879705878877123,,,,,,High
ATS,Sacramento Kings,Sacramento Kings,Memphis Grizzlies,2026-02-04,0.0934413626948426,-120.0,0.5454545454545454,2.929176688194275,1.0,1.929176688194275,-1.0,,Medium
TOTAL,Under,Sacramento Kings,Memphis Grizzlies,2026-02-04,0.2771828572485038,-100.0,0.5,-5.675140380859347,232.5,,,226.82485961914065,High
ML,Milwaukee Bucks,Milwaukee Bucks,New Orleans Pelicans,2026-02-04,1.098034936506493,170.45963709287204,0.36974093833329147,,,,,,High
ATS,Milwaukee Bucks,Milwaukee Bucks,New Orleans Pelicans,2026-02-04,0.7906025611995809,-110.0,0.5238095238095238,18.451974868774414,5.0,13.451974868774414,-5.0,,High
TOTAL,Over,Milwaukee Bucks,New Orleans Pelicans,2026-02-04,0.38765571600869,-101.08932461873636,0.5027085590465872,8.279541015625,222.5,,,230.779541015625,High
ML,Oklahoma City Thunder,San Antonio Spurs,Oklahoma City Thunder,2026-02-04,2.0331880620845197,332.9622903895521,0.2309669969410646,,,,,,High
ATS,Oklahoma City Thunder,San Antonio Spurs,Oklahoma City Thunder,2026-02-04,0.7980670229171398,-110.0,0.5238095238095238,-18.845385551452637,9.5,-9.345385551452637,9.5,,High
TOTAL,Over,San Antonio Spurs,Oklahoma City Thunder,2026-02-04,0.44891597149141427,-100.87051142546248,0.5021668472372698,9.689010620117188,220.0,,,229.6890106201172,High
ML,Denver Nuggets,New York Knicks,Denver Nuggets,2026-02-04,0.3307517137616447,163.1477975475333,0.3800145809008212,,,,,,High
ATS,Denver Nuggets,New York Knicks,Denver Nuggets,2026-02-04,0.25855216724802743,-110.0,0.5238095238095238,-4.9247307777404785,4.5,-0.4247307777404785,4.5,,High
TOTAL,Under,New York Knicks,Denver Nuggets,2026-02-04,0.15808141080841875,-100.62102158049991,0.5015477480266212,-3.264404296875,228.5,,,225.235595703125,Medium
