date,player_id,player_name,team,stat,side,line,price,implied_prob,model_prob,model_prob_raw,edge,ev,bookmaker,bookmaker_title,commence_time,home_team,away_team
2026-01-17,1628368.0,De'Aaron Fox,SAS,ast,UNDER,4.5,200,0.3333333333333333,0.5310925875190143,0.6554629375950716,0.19775925418568102,0.593277762557043,bovada,Bovada,2026-01-18T01:10:00Z,San Antonio Spurs,Minnesota Timberwolves
2026-01-17,203110.0,Draymond Green,GSW,ast,UNDER,4.5,190,0.3448275862068966,0.5381803926153728,0.6909019630768637,0.19335280640847619,0.560723138584581,bovada,Bovada,2026-01-18T01:40:00Z,Golden State Warriors,Charlotte Hornets
2026-01-17,2544.0,LeBron James,LAL,ast,UNDER,6.5,210,0.3225806451612903,0.5027974337895609,0.5139871689478042,0.18021678862827056,0.5586720447476388,bovada,Bovada,2026-01-18T03:10:00Z,Portland Trail Blazers,Los Angeles Lakers
2026-01-17,1630595.0,Cade Cunningham,DET,ast,UNDER,7.5,210,0.3225806451612903,0.4820165650763827,0.4100828253819133,0.15943591991509237,0.49425135173678647,bovada,Bovada,2026-01-18T00:40:00Z,Detroit Pistons,Indiana Pacers
2026-01-17,1641775.0,Jordan Walsh,BOS,ast,OVER,1.5,180,0.35714285714285715,0.5106012587846458,0.5530062939232289,0.15345840164178864,0.4296835245970082,betmgm,BetMGM,2026-01-18T00:40:00Z,Atlanta Hawks,Boston Celtics
2026-01-17,203114.0,Khris Middleton,WAS,ast,UNDER,2.5,190,0.3448275862068966,0.4902386710781444,0.4511933553907219,0.14541108487124782,0.42169214612661865,bovada,Bovada,2026-01-18T02:10:00Z,Denver Nuggets,Washington Wizards
2026-01-17,1642259.0,Alex Sarr,WAS,ast,OVER,3.5,205,0.32786885245901637,0.46603626751806654,0.33018133759033264,0.13816741505905017,0.42141061593010276,bovada,Bovada,2026-01-18T02:10:00Z,Denver Nuggets,Washington Wizards
2026-01-17,203114.0,Khris Middleton,WAS,ast,OVER,4.5,205,0.32786885245901637,0.44981819502107695,0.2490909751053848,0.12194934256206058,0.3719454948142845,bovada,Bovada,2026-01-18T02:10:00Z,Denver Nuggets,Washington Wizards
2026-01-17,1628384.0,OG Anunoby,NYK,ast,UNDER,1.5,165,0.37735849056603776,0.5097731027018481,0.5488655135092404,0.1324146121358103,0.35089872215989726,bovada,Bovada,2026-01-18T00:40:00Z,New York Knicks,Phoenix Suns
2026-01-17,1628404.0,Josh Hart,NYK,ast,UNDER,4.5,165,0.37735849056603776,0.5093058937645142,0.546529468822571,0.13194740319847642,0.3496606184759625,bovada,Bovada,2026-01-18T00:40:00Z,New York Knicks,Phoenix Suns
2026-01-17,1642264.0,Stephon Castle,SAS,ast,UNDER,5.5,165,0.37735849056603776,0.5078679981127455,0.5393399905637278,0.13050950754670776,0.34585019499877556,bovada,Bovada,2026-01-18T01:10:00Z,San Antonio Spurs,Minnesota Timberwolves
2026-01-17,1628389.0,Bam Adebayo,MIA,ast,UNDER,2.5,160,0.38461538461538464,0.5039703273272893,0.5198516366364465,0.11935494271190467,0.31032285105095225,bovada,Bovada,2026-01-18T01:10:00Z,Miami Heat,Oklahoma City Thunder
2026-01-17,1630192.0,Zeke Nnaji,DEN,ast,OVER,1.5,160,0.38461538461538464,0.5025254511828405,0.5126272559142029,0.1179100665674559,0.3065661730753855,betmgm,BetMGM,2026-01-18T02:10:00Z,Denver Nuggets,Washington Wizards
2026-01-17,1629618.0,Jalen Pickett,DEN,ast,UNDER,3.5,145,0.40816326530612246,0.5307027943068203,0.6535139715341018,0.12253952900069787,0.30022184605170976,bovada,Bovada,2026-01-18T02:10:00Z,Denver Nuggets,Washington Wizards
2026-01-17,1630552.0,Jalen Johnson,ATL,ast,UNDER,6.5,145,0.40816326530612246,0.5297702871097814,0.6488514355489067,0.1216070218036589,0.29793720341896435,bovada,Bovada,2026-01-18T00:40:00Z,Atlanta Hawks,Boston Celtics
2026-01-17,1629640.0,Keldon Johnson,SAS,ast,UNDER,0.5,175,0.36363636363636365,0.47096793561084616,0.35483967805423067,0.10733157197448251,0.29516182292982696,betmgm,BetMGM,2026-01-18T01:10:00Z,San Antonio Spurs,Minnesota Timberwolves
2026-01-17,1642349.0,Ajay Mitchell,OKC,ast,UNDER,2.5,165,0.37735849056603776,0.48601981132416994,0.4300990566208498,0.10866132075813217,0.28795250000905026,bovada,Bovada,2026-01-18T01:10:00Z,Miami Heat,Oklahoma City Thunder
2026-01-17,1642883.0,Sion James,CHA,ast,OVER,2.5,145,0.40816326530612246,0.5247074015109825,0.6235370075549123,0.11654413620486004,0.28553313370190714,betmgm,BetMGM,2026-01-18T01:40:00Z,Golden State Warriors,Charlotte Hornets
2026-01-17,201950.0,Jrue Holiday,POR,ast,UNDER,4.5,160,0.38461538461538464,0.4943025769544558,0.47151288477227904,0.10968719233907115,0.2851867000815851,bovada,Bovada,2026-01-18T03:10:00Z,Portland Trail Blazers,Los Angeles Lakers
2026-01-17,1628970.0,Miles Bridges,CHA,ast,UNDER,2.5,165,0.37735849056603776,0.4811460010946517,0.40573000547325866,0.10378751052861396,0.27503690290082705,bovada,Bovada,2026-01-18T01:40:00Z,Golden State Warriors,Charlotte Hornets
2026-01-17,1630692.0,Jordan Goodwin,PHX,ast,OVER,2.5,145,0.40816326530612246,0.519189732677711,0.5959486633885546,0.1110264673715885,0.27201484506039186,betmgm,BetMGM,2026-01-18T00:40:00Z,New York Knicks,Phoenix Suns
2026-01-17,1627750.0,Jamal Murray,DEN,ast,UNDER,8.5,130,0.43478260869565216,0.5519787987588527,0.7598939937942637,0.11719619006320053,0.2695512371453612,bovada,Bovada,2026-01-18T02:10:00Z,Denver Nuggets,Washington Wizards
2026-01-17,1628983.0,Shai Gilgeous-Alexander,OKC,ast,UNDER,5.5,150,0.4,0.5078007699573713,0.5390038497868564,0.10780076995737131,0.2695019248934284,bovada,Bovada,2026-01-18T01:10:00Z,Miami Heat,Oklahoma City Thunder
2026-01-17,203084.0,Harrison Barnes,SAS,ast,OVER,2.5,150,0.4,0.5037906635494886,0.518953317747443,0.10379066354948863,0.2594766588737216,bovada,Bovada,2026-01-18T01:10:00Z,San Antonio Spurs,Minnesota Timberwolves
2026-01-17,1642346.0,Ryan Dunn,PHX,ast,OVER,1.5,140,0.4166666666666667,0.5243799627616417,0.6218998138082086,0.10771329609497499,0.25851191062794,betmgm,BetMGM,2026-01-18T00:40:00Z,New York Knicks,Phoenix Suns
2026-01-17,1629638.0,Nickeil Alexander-Walker,ATL,ast,OVER,3.5,140,0.4166666666666667,0.5212033501802698,0.6060167509013485,0.10453668351360307,0.25088804043264734,bovada,Bovada,2026-01-18T00:40:00Z,Atlanta Hawks,Boston Celtics
2026-01-17,201950.0,Jrue Holiday,POR,ast,OVER,6.5,180,0.35714285714285715,0.4466287619937852,0.23314380996892603,0.08948590485092806,0.25056053358259855,bovada,Bovada,2026-01-18T03:10:00Z,Portland Trail Blazers,Los Angeles Lakers
2026-01-17,1628978.0,Donte DiVincenzo,MIN,ast,OVER,4.5,145,0.40816326530612246,0.5103663830406232,0.5518319152031163,0.10220311773450075,0.2503976384495268,bovada,Bovada,2026-01-18T01:10:00Z,San Antonio Spurs,Minnesota Timberwolves
2026-01-17,1628973.0,Jalen Brunson,NYK,ast,UNDER,5.5,145,0.40816326530612246,0.5096953469209774,0.5484767346048868,0.10153208161485494,0.24875359995639457,bovada,Bovada,2026-01-18T00:40:00Z,New York Knicks,Phoenix Suns
2026-01-17,1626220.0,Royce O'Neale,PHX,ast,OVER,3.5,140,0.4166666666666667,0.519480645910002,0.5974032295500098,0.1028139792433353,0.2467535501840047,bovada,Bovada,2026-01-18T00:40:00Z,New York Knicks,Phoenix Suns
2026-01-17,203944.0,Julius Randle,MIN,ast,UNDER,4.5,126,0.4424778761061947,0.5515962631412877,0.7579813157064385,0.10911838703509302,0.24660755469931028,fanduel,FanDuel,2026-01-18T01:10:00Z,San Antonio Spurs,Minnesota Timberwolves
2026-01-17,1626157.0,Karl-Anthony Towns,NYK,ast,OVER,3.5,160,0.38461538461538464,0.47769332696315314,0.3884666348157658,0.0930779423477685,0.2420026501041982,bovada,Bovada,2026-01-18T00:40:00Z,New York Knicks,Phoenix Suns
2026-01-17,1626164.0,Devin Booker,PHX,ast,UNDER,5.5,165,0.37735849056603776,0.46736087736325227,0.33680438681626135,0.0900023867972145,0.23850632501261848,bovada,Bovada,2026-01-18T00:40:00Z,New York Knicks,Phoenix Suns
2026-01-17,1642851.0,Kon Knueppel,CHA,ast,UNDER,2.5,165,0.37735849056603776,0.46457170506604273,0.32285852533021364,0.08721321450000497,0.23111501842501314,bovada,Bovada,2026-01-18T01:40:00Z,Golden State Warriors,Charlotte Hornets
2026-01-17,1631109.0,Mark Williams,PHX,ast,UNDER,0.5,160,0.38461538461538464,0.47324363314811513,0.36621816574057564,0.08862824853273049,0.23043344618509942,betmgm,BetMGM,2026-01-18T00:40:00Z,New York Knicks,Phoenix Suns
2026-01-17,1629057.0,Robert Williams,POR,ast,UNDER,0.5,175,0.36363636363636365,0.4469291326354398,0.23464566317719915,0.08329276899907617,0.22905511474745954,betmgm,BetMGM,2026-01-18T03:10:00Z,Portland Trail Blazers,Los Angeles Lakers
2026-01-17,1630163.0,LaMelo Ball,CHA,ast,OVER,8.5,190,0.3448275862068966,0.4233050855426036,0.11652542771301799,0.07847749933570702,0.22758474807355045,bovada,Bovada,2026-01-18T01:40:00Z,Golden State Warriors,Charlotte Hornets
2026-01-17,1629012.0,Collin Sexton,CHA,ast,OVER,3.5,138,0.42016806722689076,0.5155652726505436,0.5778263632527181,0.09539720542365288,0.22704534890829375,fanduel,FanDuel,2026-01-18T01:40:00Z,Golden State Warriors,Charlotte Hornets
