date,game_id,player_id,player_name,team_abbr,pts,reb,ast,threes,stl,blk,tov,pra
2026-04-08,0022501158,1629731,Dean Wade,CLE,8.0,4.0,2.0,2.0,1.0,1.0,0.0,14.0
2026-04-08,0022501158,1630596,Evan Mobley,CLE,22.0,19.0,3.0,0.0,0.0,3.0,1.0,44.0
2026-04-08,0022501158,1628386,Jarrett Allen,CLE,16.0,8.0,0.0,0.0,2.0,0.0,3.0,24.0
2026-04-08,0022501158,1628378,Donovan Mitchell,CLE,31.0,7.0,4.0,1.0,0.0,1.0,2.0,42.0
2026-04-08,0022501158,201935,James Harden,CLE,21.0,5.0,4.0,4.0,2.0,0.0,2.0,30.0
2026-04-08,0022501158,1630241,Sam Merrill,CLE,6.0,0.0,3.0,2.0,1.0,0.0,0.0,9.0
2026-04-08,0022501158,1629622,Max Strus,CLE,8.0,2.0,2.0,2.0,0.0,0.0,1.0,12.0
2026-04-08,0022501158,1631165,Keon Ellis,CLE,5.0,1.0,1.0,1.0,0.0,1.0,0.0,7.0
2026-04-08,0022501158,203471,Dennis Schröder,CLE,5.0,1.0,3.0,0.0,0.0,0.0,2.0,9.0
2026-04-08,0022501158,1630700,Dyson Daniels,ATL,12.0,7.0,6.0,1.0,2.0,1.0,1.0,25.0
2026-04-08,0022501158,1630552,Jalen Johnson,ATL,12.0,11.0,6.0,0.0,1.0,0.0,2.0,29.0
2026-04-08,0022501158,1630168,Onyeka Okongwu,ATL,18.0,5.0,0.0,1.0,0.0,1.0,1.0,23.0
2026-04-08,0022501158,1629638,Nickeil Alexander-Walker,ATL,25.0,4.0,2.0,4.0,2.0,0.0,4.0,31.0
2026-04-08,0022501158,203468,CJ McCollum,ATL,12.0,4.0,4.0,0.0,2.0,2.0,2.0,20.0
2026-04-08,0022501158,1629216,Gabe Vincent,ATL,10.0,1.0,1.0,3.0,0.0,0.0,0.0,12.0
2026-04-08,0022501158,1630228,Jonathan Kuminga,ATL,24.0,6.0,3.0,2.0,0.0,0.0,1.0,33.0
2026-04-08,0022501158,1631243,Mouhamed Gueye,ATL,3.0,5.0,1.0,1.0,1.0,2.0,0.0,9.0
2026-04-08,0022501159,1630532,Franz Wagner,ORL,17.0,0.0,2.0,1.0,0.0,1.0,2.0,19.0
2026-04-08,0022501159,1631094,Paolo Banchero,ORL,20.0,8.0,6.0,1.0,1.0,0.0,2.0,34.0
2026-04-08,0022501159,1628976,Wendell Carter Jr.,ORL,4.0,7.0,1.0,0.0,0.0,1.0,1.0,12.0
2026-04-08,0022501159,1630217,Desmond Bane,ORL,18.0,4.0,6.0,1.0,1.0,0.0,4.0,28.0
2026-04-08,0022501159,1630591,Jalen Suggs,ORL,11.0,0.0,4.0,3.0,2.0,0.0,2.0,15.0
2026-04-08,0022501159,1631288,Jamal Cain,ORL,8.0,2.0,1.0,1.0,0.0,0.0,0.0,11.0
2026-04-08,0022501159,1641783,Tristan da Silva,ORL,12.0,2.0,2.0,2.0,0.0,1.0,0.0,16.0
2026-04-08,0022501159,1629048,Goga Bitadze,ORL,14.0,15.0,6.0,0.0,1.0,0.0,1.0,35.0
2026-04-08,0022501159,1641710,Anthony Black,ORL,7.0,5.0,2.0,0.0,0.0,2.0,3.0,14.0
2026-04-08,0022501159,1628975,Jevon Carter,ORL,11.0,0.0,2.0,3.0,0.0,0.0,0.0,13.0
2026-04-08,0022501159,1629021,Moritz Wagner,ORL,4.0,4.0,1.0,0.0,0.0,0.0,0.0,9.0
2026-04-08,0022501159,1631457,Alex Morales,ORL,6.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0
2026-04-08,0022501159,1630658,Colin Castleton,ORL,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-04-08,0022501159,1630183,Jaden McDaniels,MIN,18.0,2.0,2.0,1.0,1.0,0.0,2.0,22.0
2026-04-08,0022501159,203937,Kyle Anderson,MIN,8.0,7.0,2.0,0.0,2.0,2.0,1.0,17.0
2026-04-08,0022501159,1629675,Naz Reid,MIN,15.0,5.0,2.0,1.0,3.0,2.0,1.0,22.0
2026-04-08,0022501159,204060,Joe Ingles,MIN,7.0,4.0,4.0,1.0,1.0,0.0,2.0,15.0
2026-04-08,0022501159,1628978,Donte DiVincenzo,MIN,12.0,0.0,2.0,4.0,0.0,0.0,1.0,14.0
2026-04-08,0022501159,1630538,Bones Hyland,MIN,9.0,1.0,0.0,3.0,1.0,1.0,5.0,10.0
2026-04-08,0022501159,1642866,Joan Beringer,MIN,9.0,8.0,1.0,0.0,0.0,2.0,1.0,18.0
2026-04-08,0022501159,1641740,Jaylen Clark,MIN,3.0,2.0,4.0,1.0,2.0,0.0,0.0,9.0
2026-04-08,0022501159,1630545,Terrence Shannon Jr.,MIN,33.0,2.0,5.0,5.0,0.0,0.0,2.0,40.0
2026-04-08,0022501159,1641763,Julian Phillips,MIN,6.0,2.0,0.0,2.0,0.0,0.0,1.0,8.0
2026-04-08,0022501160,1641709,Ausar Thompson,DET,10.0,4.0,4.0,0.0,2.0,2.0,0.0,18.0
2026-04-08,0022501160,202699,Tobias Harris,DET,10.0,5.0,3.0,2.0,1.0,1.0,2.0,18.0
2026-04-08,0022501160,1631105,Jalen Duren,DET,21.0,9.0,3.0,0.0,0.0,1.0,1.0,33.0
2026-04-08,0022501160,1629130,Duncan Robinson,DET,20.0,1.0,3.0,4.0,1.0,0.0,1.0,24.0
2026-04-08,0022501160,1630595,Cade Cunningham,DET,13.0,5.0,10.0,1.0,1.0,1.0,3.0,28.0
2026-04-08,0022501160,1642450,Daniss Jenkins,DET,9.0,5.0,6.0,1.0,0.0,0.0,1.0,20.0
2026-04-08,0022501160,1641842,Ronald Holland II,DET,18.0,3.0,2.0,3.0,2.0,1.0,1.0,23.0
