date,commence_time,home_team,visitor_team,home_ml,away_ml,home_spread,away_spread,home_spread_price,away_spread_price,total,total_over_price,total_under_price,books_count,books_h2h,books_spreads,books_totals,bookmaker
2026-01-12,2026-01-13T03:10:00Z,Sacramento Kings,Los Angeles Lakers,300.6363636363636,-383.90909090909093,9.5,-9.5,-112.5,,227.5,-109.66666666666667,-110.33333333333333,11,11,6,6,oddsapi_consensus
2026-01-12,2026-01-13T03:40:00Z,Los Angeles Clippers,Charlotte Hornets,-186.1818181818182,156.0909090909091,-4.5,4.5,-109.6,,223.5,-109.0,-110.25,11,11,10,8,oddsapi_consensus
2026-01-12,2026-01-13T00:10:00Z,Cleveland Cavaliers,Utah Jazz,-727.0,504.09090909090907,-13.0,13.0,-110.33333333333333,,250.5,-109.57142857142857,-109.57142857142857,11,11,9,7,oddsapi_consensus
2026-01-12,2026-01-13T00:40:00Z,Toronto Raptors,Philadelphia 76ers,128.36363636363637,-152.9090909090909,3.5,-3.5,-110.1,,221.0,-109.4,-109.4,11,11,10,5,oddsapi_consensus
2026-01-12,2026-01-13T00:40:00Z,Indiana Pacers,Boston Celtics,189.0909090909091,-229.63636363636363,6.0,-6.0,-110.44444444444444,,225.5,-111.42857142857143,-107.71428571428571,11,11,9,7,oddsapi_consensus
2026-01-12,2026-01-13T01:40:00Z,Dallas Mavericks,Brooklyn Nets,-168.27272727272728,141.54545454545453,-4.0,4.0,-109.375,,221.0,-109.4,-109.4,11,11,8,5,oddsapi_consensus
