date,game_id,player_id,player_name,team_abbr,pts,reb,ast,threes,stl,blk,tov,pra
2026-04-02,0022501114,1642851,Kon Knueppel,CHA,20.0,3.0,2.0,4.0,0.0,0.0,1.0,25.0
2026-04-02,0022501114,1628970,Miles Bridges,CHA,25.0,4.0,2.0,4.0,1.0,0.0,2.0,31.0
2026-04-02,0022501114,1631217,Moussa Diabaté,CHA,4.0,10.0,1.0,0.0,1.0,0.0,1.0,15.0
2026-04-02,0022501114,1641706,Brandon Miller,CHA,17.0,4.0,4.0,3.0,0.0,0.0,1.0,25.0
2026-04-02,0022501114,1630163,LaMelo Ball,CHA,15.0,2.0,11.0,2.0,1.0,0.0,0.0,28.0
2026-04-02,0022501114,1629684,Grant Williams,CHA,10.0,7.0,2.0,2.0,0.0,0.0,1.0,19.0
2026-04-02,0022501114,1642883,Sion James,CHA,7.0,5.0,1.0,0.0,3.0,0.0,0.0,13.0
2026-04-02,0022501114,1629632,Coby White,CHA,19.0,4.0,3.0,3.0,0.0,0.0,3.0,26.0
2026-04-02,0022501114,1641750,Ryan Kalkbrenner,CHA,8.0,7.0,1.0,0.0,1.0,4.0,0.0,16.0
2026-04-02,0022501114,1630182,Josh Green,CHA,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2026-04-02,0022501114,1630544,Tre Mann,CHA,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2026-04-02,0022501114,1626192,Pat Connaughton,CHA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-04-02,0022501114,1630224,Jalen Green,PHX,25.0,4.0,7.0,3.0,2.0,1.0,3.0,36.0
2026-04-02,0022501114,1628415,Dillon Brooks,PHX,13.0,1.0,3.0,3.0,0.0,0.0,1.0,17.0
2026-04-02,0022501114,1642345,Oso Ighodaro,PHX,6.0,9.0,1.0,0.0,0.0,0.0,0.0,16.0
2026-04-02,0022501114,1626164,Devin Booker,PHX,22.0,5.0,6.0,3.0,1.0,0.0,2.0,33.0
2026-04-02,0022501114,1631221,Collin Gillespie,PHX,6.0,3.0,3.0,2.0,0.0,0.0,1.0,12.0
2026-04-02,0022501114,1628960,Grayson Allen,PHX,13.0,2.0,1.0,2.0,0.0,0.0,0.0,16.0
2026-04-02,0022501114,1631109,Mark Williams,PHX,12.0,4.0,1.0,0.0,1.0,3.0,1.0,17.0
2026-04-02,0022501114,1626220,Royce O'Neale,PHX,3.0,1.0,0.0,1.0,0.0,0.0,1.0,4.0
2026-04-02,0022501114,1630692,Jordan Goodwin,PHX,3.0,1.0,0.0,1.0,0.0,1.0,1.0,4.0
2026-04-02,0022501114,1642853,Rasheer Fleming,PHX,3.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0
2026-04-02,0022501114,1642863,Khaman Maluach,PHX,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-04-02,0022501114,1642886,Koby Brea,PHX,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2026-04-02,0022501114,1631123,Jamaree Bouyea,PHX,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-04-02,0022501115,1641709,Ausar Thompson,DET,7.0,9.0,9.0,0.0,2.0,3.0,1.0,25.0
2026-04-02,0022501115,202699,Tobias Harris,DET,2.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
2026-04-02,0022501115,1631105,Jalen Duren,DET,22.0,14.0,4.0,0.0,1.0,2.0,5.0,40.0
2026-04-02,0022501115,1629130,Duncan Robinson,DET,15.0,4.0,3.0,3.0,1.0,0.0,2.0,22.0
2026-04-02,0022501115,1642450,Daniss Jenkins,DET,26.0,5.0,8.0,2.0,0.0,0.0,1.0,39.0
2026-04-02,0022501115,1629750,Javonte Green,DET,8.0,6.0,0.0,2.0,1.0,0.0,1.0,14.0
2026-04-02,0022501115,1627747,Caris LeVert,DET,7.0,2.0,0.0,1.0,0.0,1.0,1.0,9.0
2026-04-02,0022501115,1628989,Kevin Huerter,DET,12.0,4.0,2.0,2.0,0.0,0.0,0.0,18.0
2026-04-02,0022501115,1641842,Ronald Holland II,DET,8.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0
2026-04-02,0022501115,1630194,Paul Reed,DET,4.0,4.0,1.0,0.0,1.0,1.0,1.0,9.0
2026-04-02,0022501115,1631204,Marcus Sasser,DET,2.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
2026-04-02,0022501115,203944,Julius Randle,MIN,27.0,6.0,6.0,2.0,1.0,0.0,3.0,39.0
2026-04-02,0022501115,1630245,Ayo Dosunmu,MIN,19.0,5.0,4.0,2.0,2.0,1.0,4.0,28.0
2026-04-02,0022501115,203497,Rudy Gobert,MIN,6.0,7.0,1.0,0.0,0.0,1.0,1.0,14.0
2026-04-02,0022501115,1628978,Donte DiVincenzo,MIN,5.0,1.0,1.0,1.0,0.0,1.0,1.0,7.0
2026-04-02,0022501115,201144,Mike Conley,MIN,14.0,2.0,2.0,4.0,2.0,0.0,1.0,18.0
2026-04-02,0022501115,1630538,Bones Hyland,MIN,6.0,3.0,2.0,0.0,0.0,0.0,1.0,11.0
2026-04-02,0022501115,1629675,Naz Reid,MIN,19.0,6.0,3.0,4.0,0.0,2.0,1.0,28.0
2026-04-02,0022501115,203937,Kyle Anderson,MIN,2.0,7.0,2.0,0.0,2.0,3.0,2.0,11.0
2026-04-02,0022501115,1630545,Terrence Shannon Jr.,MIN,10.0,3.0,1.0,0.0,1.0,0.0,0.0,14.0
2026-04-02,0022501116,1631114,Jalen Williams,OKC,10.0,9.0,8.0,0.0,2.0,0.0,2.0,27.0
2026-04-02,0022501116,1631096,Chet Holmgren,OKC,7.0,4.0,0.0,1.0,2.0,1.0,1.0,11.0
2026-04-02,0022501116,1628392,Isaiah Hartenstein,OKC,7.0,6.0,2.0,0.0,2.0,2.0,0.0,15.0
2026-04-02,0022501116,1629652,Luguentz Dort,OKC,14.0,0.0,1.0,4.0,2.0,0.0,1.0,15.0
2026-04-02,0022501116,1628983,Shai Gilgeous-Alexander,OKC,28.0,7.0,7.0,1.0,0.0,0.0,1.0,42.0
2026-04-02,0022501116,1631119,Jaylin Williams,OKC,7.0,6.0,2.0,1.0,0.0,0.0,0.0,15.0
2026-04-02,0022501116,1630198,Isaiah Joe,OKC,20.0,0.0,0.0,6.0,1.0,0.0,0.0,20.0
2026-04-02,0022501116,1641717,Cason Wallace,OKC,8.0,5.0,2.0,2.0,1.0,0.0,0.0,15.0
2026-04-02,0022501116,1642349,Ajay Mitchell,OKC,10.0,3.0,1.0,2.0,0.0,0.0,0.0,14.0
2026-04-02,0022501116,1642272,Jared McCain,OKC,8.0,2.0,2.0,0.0,1.0,0.0,1.0,12.0
2026-04-02,0022501116,1630598,Aaron Wiggins,OKC,7.0,0.0,1.0,1.0,0.0,0.0,1.0,8.0
2026-04-02,0022501116,1642382,Branden Carlson,OKC,4.0,4.0,1.0,0.0,0.0,2.0,2.0,9.0
2026-04-02,0022501116,1642260,Nikola Topić,OKC,2.0,2.0,2.0,0.0,0.0,0.0,0.0,6.0
2026-04-02,0022501116,1629026,Kenrich Williams,OKC,7.0,2.0,2.0,1.0,0.0,0.0,1.0,11.0
2026-04-02,0022501116,1642964,Brooks Barnhizer,OKC,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2026-04-02,0022501116,1631222,Jake LaRavia,LAL,6.0,8.0,2.0,0.0,0.0,2.0,1.0,16.0
2026-04-02,0022501116,2544,LeBron James,LAL,13.0,6.0,2.0,1.0,1.0,1.0,2.0,21.0
2026-04-02,0022501116,1629028,Deandre Ayton,LAL,8.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0
2026-04-02,0022501116,1630559,Austin Reaves,LAL,15.0,4.0,1.0,2.0,0.0,0.0,4.0,20.0
2026-04-02,0022501116,1629029,Luka Dončić,LAL,12.0,4.0,7.0,1.0,1.0,0.0,6.0,23.0
2026-04-02,0022501116,1629060,Rui Hachimura,LAL,4.0,1.0,0.0,0.0,1.0,1.0,0.0,5.0
2026-04-02,0022501116,1628379,Luke Kennard,LAL,7.0,4.0,3.0,1.0,0.0,0.0,1.0,14.0
2026-04-02,0022501116,1629637,Jaxson Hayes,LAL,12.0,1.0,1.0,0.0,0.0,0.0,1.0,14.0
2026-04-02,0022501116,1642355,Bronny James,LAL,10.0,0.0,1.0,2.0,0.0,1.0,3.0,11.0
2026-04-02,0022501116,1629020,Jarred Vanderbilt,LAL,9.0,5.0,3.0,0.0,3.0,0.0,0.0,17.0
2026-04-02,0022501116,1628467,Maxi Kleber,LAL,0.0,4.0,0.0,0.0,1.0,0.0,0.0,4.0
2026-04-02,0022501117,1630611,Gui Santos,GSW,25.0,4.0,4.0,2.0,2.0,0.0,3.0,33.0
2026-04-02,0022501117,203110,Draymond Green,GSW,8.0,9.0,9.0,2.0,1.0,3.0,2.0,26.0
2026-04-02,0022501117,204001,Kristaps Porziņģis,GSW,16.0,7.0,1.0,0.0,0.0,1.0,2.0,24.0
2026-04-02,0022501117,1629001,De'Anthony Melton,GSW,5.0,6.0,3.0,1.0,3.0,0.0,2.0,14.0
2026-04-02,0022501117,1641764,Brandin Podziemski,GSW,25.0,4.0,4.0,2.0,2.0,0.0,1.0,33.0
2026-04-02,0022501117,1627780,Gary Payton II,GSW,8.0,12.0,2.0,0.0,2.0,1.0,1.0,22.0
2026-04-02,0022501117,1642954,Will Richard,GSW,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0
2026-04-02,0022501117,1643018,LJ Cryer,GSW,12.0,1.0,0.0,3.0,0.0,0.0,0.0,13.0
2026-04-02,0022501117,1630311,Pat Spencer,GSW,12.0,1.0,2.0,2.0,0.0,0.0,1.0,15.0
2026-04-02,0022501117,1629622,Max Strus,CLE,24.0,5.0,2.0,6.0,0.0,0.0,2.0,31.0
2026-04-02,0022501117,1630596,Evan Mobley,CLE,12.0,10.0,5.0,0.0,1.0,0.0,0.0,27.0
2026-04-02,0022501117,1628386,Jarrett Allen,CLE,16.0,13.0,0.0,0.0,1.0,0.0,0.0,29.0
2026-04-02,0022501117,1628378,Donovan Mitchell,CLE,25.0,6.0,3.0,4.0,2.0,1.0,5.0,34.0
2026-04-02,0022501117,201935,James Harden,CLE,19.0,2.0,5.0,3.0,0.0,0.0,4.0,26.0
2026-04-02,0022501117,1630241,Sam Merrill,CLE,3.0,2.0,5.0,1.0,1.0,0.0,2.0,10.0
2026-04-02,0022501117,1628418,Thomas Bryant,CLE,3.0,3.0,0.0,1.0,0.0,0.0,0.0,6.0
2026-04-02,0022501117,203471,Dennis Schröder,CLE,12.0,2.0,6.0,1.0,1.0,0.0,2.0,20.0
2026-04-02,0022501117,1631165,Keon Ellis,CLE,4.0,3.0,2.0,0.0,1.0,0.0,0.0,9.0
2026-04-02,0022501118,1630166,Deni Avdija,POR,26.0,8.0,7.0,2.0,2.0,1.0,3.0,41.0
2026-04-02,0022501118,1641739,Toumani Camara,POR,23.0,4.0,1.0,6.0,3.0,0.0,1.0,28.0
2026-04-02,0022501118,1642270,Donovan Clingan,POR,4.0,9.0,2.0,0.0,1.0,0.0,1.0,15.0
2026-04-02,0022501118,201950,Jrue Holiday,POR,27.0,5.0,9.0,7.0,1.0,0.0,4.0,41.0
2026-04-02,0022501118,1630703,Scoot Henderson,POR,14.0,1.0,3.0,2.0,1.0,0.0,0.0,18.0
2026-04-02,0022501118,1629680,Matisse Thybulle,POR,13.0,5.0,2.0,3.0,2.0,0.0,1.0,20.0
2026-04-02,0022501118,1631200,Kris Murray,POR,3.0,3.0,1.0,0.0,1.0,3.0,2.0,7.0
2026-04-02,0022501118,1629057,Robert Williams III,POR,6.0,9.0,1.0,0.0,0.0,3.0,0.0,16.0
2026-04-02,0022501118,1631321,Sidy Cissoko,POR,2.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0
2026-04-02,0022501118,1630180,Saddiq Bey,NOP,15.0,6.0,1.0,3.0,1.0,0.0,1.0,22.0
2026-04-02,0022501118,1629627,Zion Williamson,NOP,15.0,1.0,3.0,0.0,0.0,1.0,2.0,19.0
2026-04-02,0022501118,1630529,Herbert Jones,NOP,9.0,4.0,3.0,2.0,0.0,0.0,4.0,16.0
2026-04-02,0022501118,1630530,Trey Murphy III,NOP,19.0,8.0,2.0,1.0,1.0,0.0,1.0,29.0
2026-04-02,0022501118,1627749,Dejounte Murray,NOP,9.0,8.0,5.0,0.0,2.0,0.0,5.0,22.0
2026-04-02,0022501118,1642274,Yves Missi,NOP,6.0,7.0,0.0,0.0,0.0,1.0,1.0,13.0
2026-04-02,0022501118,1642852,Derik Queen,NOP,12.0,6.0,7.0,0.0,2.0,1.0,3.0,25.0
2026-04-02,0022501118,1642847,Jeremiah Fears,NOP,21.0,2.0,1.0,3.0,2.0,2.0,2.0,24.0
2026-04-02,0022501118,1642877,Micah Peavy,NOP,0.0,2.0,3.0,0.0,1.0,0.0,0.0,5.0
2026-04-02,0022501119,202695,Kawhi Leonard,LAC,24.0,6.0,5.0,4.0,2.0,0.0,0.0,35.0
