game_id,expected_threes_0_3,prob_ge_1
0022500476,2.19739987656023,0.8889083648733332
0022500477,2.252929542891038,0.8949090951487579
0022500478,2.2620310103208183,0.8958612370793597
0022500479,2.279697027158312,0.8976847992527563
0022500480,2.159061089961008,0.884566548199585
0022500481,2.2733251414933306,0.8970307770272077
0022500482,2.176637821861516,0.8865777639554286
0022500483,2.1295474580129277,0.881108915112059
0022500484,2.3157871560852996,0.9013115298101647
0022500485,2.1662486207268588,0.8853932551360273
