player,team,plays,ladders
A.J. Green,MIL,"[{'market': 'threes', 'side': 'UNDER', 'line': 2.5, 'price': -110.0, 'edge': 0.2922176343855075, 'ev': 0.5578700292814235, 'ev_pct': 55.78700292814235, 'book': 'fanatics'}, {'market': 'threes', 'side': 'UNDER', 'line': 2.5, 'price': -110.0, 'edge': 0.2922176343855075, 'ev': 0.5578700292814235, 'ev_pct': 55.78700292814235, 'book': 'betmgm'}, {'market': 'threes', 'side': 'UNDER', 'line': 2.5, 'price': -110.0, 'edge': 0.2922176343855075, 'ev': 0.5578700292814235, 'ev_pct': 55.78700292814235, 'book': 'bovada'}, {'market': 'threes', 'side': 'UNDER', 'line': 2.5, 'price': -112.0, 'edge': 0.2877252714025785, 'ev': 0.5446228351548809, 'ev_pct': 54.46228351548809, 'book': 'fanduel'}, {'market': 'threes', 'side': 'UNDER', 'line': 2.5, 'price': -112.0, 'edge': 0.2877252714025785, 'ev': 0.5446228351548809, 'ev_pct': 54.46228351548809, 'book': 'williamhill_us'}, {'market': 'threes', 'side': 'UNDER', 'line': 2.5, 'price': -113.0, 'edge': 0.2855107262701487, 'ev': 0.5381750858012538, 'ev_pct': 53.817508580125384, 'book': 'betrivers'}, {'market': 'threes', 'side': 'UNDER', 'line': 2.5, 'price': -114.0, 'edge': 0.2833168778211996, 'ev': 0.5318404548573396, 'ev_pct': 53.184045485733954, 'book': 'betonlineag'}, {'market': 'threes', 'side': 'UNDER', 'line': 2.5, 'price': -117.0, 'edge': 0.2768566512825889, 'ev': 0.5134862677634342, 'ev_pct': 51.34862677634342, 'book': 'draftkings'}]",[]
Al Horford,GSW,"[{'market': 'pr', 'side': 'OVER', 'line': 11.5, 'price': 105.0, 'edge': 0.2625465976801218, 'ev': 0.5382205252442497, 'ev_pct': 53.82205252442497, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 9.5, 'price': 210.0, 'edge': 0.3174237968838724, 'ev': 0.9840137703400044, 'ev_pct': 98.40137703400043, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 8.5, 'price': 155.0, 'edge': 0.2964141829851239, 'ev': 0.7558561666120661, 'ev_pct': 75.58561666120661, 'book': 'bovada'}]",[]
Andre Drummond,PHI,"[{'market': 'pr', 'side': 'UNDER', 'line': 21.5, 'price': 110.0, 'edge': 0.2686482481031241, 'ev': 0.5641613210165607, 'ev_pct': 56.41613210165607, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 22.5, 'price': -110.0, 'edge': 0.2591220993696898, 'ev': 0.4946876442512259, 'ev_pct': 49.46876442512259, 'book': 'draftkings'}, {'market': 'pr', 'side': 'UNDER', 'line': 22.5, 'price': -110.0, 'edge': 0.2591220993696898, 'ev': 0.4946876442512259, 'ev_pct': 49.46876442512259, 'book': 'betmgm'}, {'market': 'pr', 'side': 'UNDER', 'line': 22.5, 'price': -114.0, 'edge': 0.2502213428053819, 'ev': 0.4697137487750149, 'ev_pct': 46.97137487750149, 'book': 'fanduel'}, {'market': 'ra', 'side': 'UNDER', 'line': 13.5, 'price': -110.0, 'edge': 0.3353802007971936, 'ev': 0.6402712924310061, 'ev_pct': 64.02712924310062, 'book': 'betmgm'}, {'market': 'ra', 'side': 'UNDER', 'line': 13.5, 'price': -120.0, 'edge': 0.3137351791521721, 'ev': 0.5751811617789822, 'ev_pct': 57.518116177898214, 'book': 'fanatics'}, {'market': 'reb', 'side': 'UNDER', 'line': 10.5, 'price': 170.0, 'edge': 0.4697708191981339, 'ev': 1.2683812118349616, 'ev_pct': 126.83812118349616, 'book': 'bovada'}, {'market': 'reb', 'side': 'UNDER', 'line': 11.5, 'price': 110.0, 'edge': 0.4317818464247643, 'ev': 0.9067418774920052, 'ev_pct': 90.67418774920051, 'book': 'fanduel'}, {'market': 'reb', 'side': 'UNDER', 'line': 11.5, 'price': 110.0, 'edge': 0.4317818464247643, 'ev': 0.9067418774920052, 'ev_pct': 90.67418774920051, 'book': 'bovada'}, {'market': 'reb', 'side': 'UNDER', 'line': 12.5, 'price': -120.0, 'edge': 0.4062594854849094, 'ev': 0.7448090567223339, 'ev_pct': 74.48090567223339, 'book': 'betmgm'}, {'market': 'reb', 'side': 'UNDER', 'line': 12.5, 'price': -126.0, 'edge': 0.3941919070456495, 'ev': 0.7070426269231491, 'ev_pct': 70.70426269231491, 'book': 'draftkings'}, {'market': 'reb', 'side': 'UNDER', 'line': 11.5, 'price': -106.0, 'edge': 0.393409215819124, 'ev': 0.764549985459807, 'ev_pct': 76.4549985459807, 'book': 'betrivers'}, {'market': 'reb', 'side': 'UNDER', 'line': 12.5, 'price': -127.0, 'edge': 0.3922426653006883, 'ev': 0.7010951576634351, 'ev_pct': 70.1095157663435, 'book': 'williamhill_us'}, {'market': 'reb', 'side': 'UNDER', 'line': 12.5, 'price': -128.0, 'edge': 0.390310522167525, 'ev': 0.6952406176109039, 'ev_pct': 69.5240617610904, 'book': 'betonlineag'}, {'market': 'reb', 'side': 'UNDER', 'line': 12.5, 'price': -130.0, 'edge': 0.386496639635107, 'ev': 0.6838017470467278, 'ev_pct': 68.38017470467278, 'book': 'fanatics'}, {'market': 'reb', 'side': 'UNDER', 'line': 12.5, 'price': -135.0, 'edge': 0.3772459458330718, 'ev': 0.6566873871909028, 'ev_pct': 65.66873871909029, 'book': 'bovada'}, {'market': 'reb', 'side': 'UNDER', 'line': 13.5, 'price': -210.0, 'edge': 0.2995612955771622, 'ev': 0.442209531566287, 'ev_pct': 44.2209531566287, 'book': 'bovada'}]",[]
Brandon Williams,DAL,"[{'market': 'pa', 'side': 'OVER', 'line': 18.5, 'price': -108.0, 'edge': 0.2919308517136464, 'ev': 0.5622371958929487, 'ev_pct': 56.22371958929487, 'book': 'fanduel'}, {'market': 'pa', 'side': 'OVER', 'line': 18.5, 'price': -110.0, 'edge': 0.2873520971348918, 'ev': 0.5485812763484299, 'ev_pct': 54.85812763484299, 'book': 'fanatics'}, {'market': 'pa', 'side': 'OVER', 'line': 18.5, 'price': -110.0, 'edge': 0.2873520971348918, 'ev': 0.5485812763484299, 'ev_pct': 54.85812763484299, 'book': 'draftkings'}, {'market': 'pa', 'side': 'OVER', 'line': 18.5, 'price': -110.0, 'edge': 0.2873520971348918, 'ev': 0.5485812763484299, 'ev_pct': 54.85812763484299, 'book': 'bovada'}, {'market': 'pa', 'side': 'OVER', 'line': 17.5, 'price': -135.0, 'edge': 0.2689669239254715, 'ev': 0.4682016823887838, 'ev_pct': 46.82016823887838, 'book': 'bovada'}, {'market': 'pa', 'side': 'OVER', 'line': 16.5, 'price': -180.0, 'edge': 0.228990230487078, 'ev': 0.3562070252021214, 'ev_pct': 35.62070252021214, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 16.5, 'price': 185.0, 'edge': 0.3586864028590227, 'ev': 1.022256248148215, 'ev_pct': 102.22562481482149, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 15.5, 'price': 145.0, 'edge': 0.3453047151172894, 'ev': 0.8459965520373591, 'ev_pct': 84.5996552037359, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 14.5, 'price': 115.0, 'edge': 0.3284268740868001, 'ev': 0.7061177792866201, 'ev_pct': 70.61177792866201, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 13.5, 'price': -114.0, 'edge': 0.2967691882309731, 'ev': 0.557093037556388, 'ev_pct': 55.70930375563879, 'book': 'fanduel'}, {'market': 'pts', 'side': 'OVER', 'line': 13.5, 'price': -114.0, 'edge': 0.2967691882309731, 'ev': 0.557093037556388, 'ev_pct': 55.70930375563879, 'book': 'williamhill_us'}, {'market': 'pts', 'side': 'OVER', 'line': 13.5, 'price': -115.0, 'edge': 0.2945957476745723, 'ev': 0.5507659630437655, 'ev_pct': 55.076596304376544, 'book': 'fanatics'}, {'market': 'pts', 'side': 'OVER', 'line': 13.5, 'price': -115.0, 'edge': 0.2945957476745723, 'ev': 0.5507659630437655, 'ev_pct': 55.076596304376544, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 13.5, 'price': -116.0, 'edge': 0.2924424315677677, 'ev': 0.54454797602274, 'ev_pct': 54.454797602274, 'book': 'betonlineag'}, {'market': 'pts', 'side': 'OVER', 'line': 13.5, 'price': -119.0, 'edge': 0.2861004731710148, 'ev': 0.5265210388609434, 'ev_pct': 52.65210388609434, 'book': 'draftkings'}]",[]
Brook Lopez,LAC,"[{'market': 'pts', 'side': 'OVER', 'line': 9.5, 'price': 200.0, 'edge': 0.376746058009694, 'ev': 1.130238174029082, 'ev_pct': 113.02381740290821, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 8.5, 'price': 145.0, 'edge': 0.345779616121413, 'ev': 0.847160059497462, 'ev_pct': 84.7160059497462, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 7.5, 'price': 105.0, 'edge': 0.3061678192849695, 'ev': 0.6276440295341875, 'ev_pct': 62.76440295341875, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 7.5, 'price': -103.0, 'edge': 0.2865835347721736, 'ev': 0.5648199762985557, 'ev_pct': 56.48199762985557, 'book': 'betonlineag'}, {'market': 'pts', 'side': 'OVER', 'line': 7.5, 'price': -104.0, 'edge': 0.2841687757651225, 'ev': 0.5574079832315865, 'ev_pct': 55.74079832315865, 'book': 'fanduel'}]",[]
Buddy Hield,GSW,"[{'market': 'ra', 'side': 'OVER', 'line': 3.5, 'price': 115.0, 'edge': 0.252293204938073, 'ev': 0.5424303906168568, 'ev_pct': 54.243039061685685, 'book': 'fanatics'}, {'market': 'reb', 'side': 'OVER', 'line': 2.5, 'price': 140.0, 'edge': 0.2293375982898784, 'ev': 0.5504102358957084, 'ev_pct': 55.041023589570834, 'book': 'betmgm'}]",[]
Cade Cunningham,DET,"[{'market': 'ast', 'side': 'UNDER', 'line': 10.5, 'price': -145.0, 'edge': 0.2350353544637007, 'ev': 0.3971287023697012, 'ev_pct': 39.71287023697012, 'book': 'bovada'}, {'market': 'ast', 'side': 'UNDER', 'line': 9.5, 'price': 110.0, 'edge': 0.229857764919982, 'ev': 0.4827013063319622, 'ev_pct': 48.27013063319622, 'book': 'bovada'}, {'market': 'ast', 'side': 'UNDER', 'line': 9.5, 'price': 104.0, 'edge': 0.2158521626790856, 'ev': 0.4403384118653347, 'ev_pct': 44.033841186533465, 'book': 'fanduel'}, {'market': 'ast', 'side': 'UNDER', 'line': 9.5, 'price': 103.0, 'edge': 0.2134374036720345, 'ev': 0.43327792945423, 'ev_pct': 43.327792945423, 'book': 'draftkings'}, {'market': 'ast', 'side': 'UNDER', 'line': 9.5, 'price': 103.0, 'edge': 0.2134374036720345, 'ev': 0.43327792945423, 'ev_pct': 43.327792945423, 'book': 'williamhill_us'}, {'market': 'ast', 'side': 'UNDER', 'line': 9.5, 'price': 102.0, 'edge': 0.2109987361599631, 'ev': 0.4262174470431255, 'ev_pct': 42.62174470431255, 'book': 'betonlineag'}, {'market': 'ast', 'side': 'UNDER', 'line': 9.5, 'price': 100.0, 'edge': 0.2060482411104581, 'ev': 0.4120964822209163, 'ev_pct': 41.20964822209163, 'book': 'fanatics'}, {'market': 'ast', 'side': 'UNDER', 'line': 8.5, 'price': 185.0, 'edge': 0.2055340681080286, 'ev': 0.5857720941078817, 'ev_pct': 58.577209410788164, 'book': 'bovada'}, {'market': 'ast', 'side': 'UNDER', 'line': 11.5, 'price': -245.0, 'edge': 0.2000370674114333, 'ev': 0.281684850028345, 'ev_pct': 28.168485002834498, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 38.5, 'price': -110.0, 'edge': 0.2891181059693756, 'ev': 0.551952747759717, 'ev_pct': 55.195274775971704, 'book': 'betmgm'}, {'market': 'pa', 'side': 'UNDER', 'line': 36.5, 'price': 115.0, 'edge': 0.2724154090768502, 'ev': 0.5856931295152278, 'ev_pct': 58.569312951522775, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 38.5, 'price': -120.0, 'edge': 0.267473084324354, 'ev': 0.4903673212613156, 'ev_pct': 49.03673212613156, 'book': 'fanatics'}, {'market': 'pa', 'side': 'UNDER', 'line': 38.5, 'price': -120.0, 'edge': 0.267473084324354, 'ev': 0.4903673212613156, 'ev_pct': 49.03673212613156, 'book': 'draftkings'}, {'market': 'pa', 'side': 'UNDER', 'line': 37.5, 'price': -105.0, 'edge': 0.2648480819974672, 'ev': 0.5170843505664836, 'ev_pct': 51.70843505664836, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 37.5, 'price': -106.0, 'edge': 0.2624800971525702, 'ev': 0.5101028303153724, 'ev_pct': 51.01028303153724, 'book': 'fanduel'}, {'market': 'pa', 'side': 'UNDER', 'line': 38.5, 'price': -125.0, 'edge': 0.2573720742233438, 'ev': 0.463269733602019, 'ev_pct': 46.3269733602019, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 32.5, 'price': 125.0, 'edge': 0.251389020644942, 'ev': 0.5656252964511196, 'ev_pct': 56.56252964511196, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 33.5, 'price': 105.0, 'edge': 0.2498887785264134, 'ev': 0.5122719959791475, 'ev_pct': 51.227199597914755, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 15.5, 'price': -107.0, 'edge': 0.2071043032428997, 'ev': 0.4006597268343947, 'ev_pct': 40.06597268343947, 'book': 'draftkings'}, {'market': 'ra', 'side': 'UNDER', 'line': 15.5, 'price': -110.0, 'edge': 0.2002029919937623, 'ev': 0.3822057119880918, 'ev_pct': 38.220571198809175, 'book': 'fanduel'}, {'market': 'ra', 'side': 'UNDER', 'line': 15.5, 'price': -110.0, 'edge': 0.2002029919937623, 'ev': 0.3822057119880918, 'ev_pct': 38.220571198809175, 'book': 'fanatics'}, {'market': 'ra', 'side': 'UNDER', 'line': 15.5, 'price': -110.0, 'edge': 0.2002029919937623, 'ev': 0.3822057119880918, 'ev_pct': 38.220571198809175, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 14.5, 'price': 130.0, 'edge': 0.1978106448741907, 'ev': 0.4549644832106386, 'ev_pct': 45.49644832106386, 'book': 'bovada'}]",[]
Cole Anthony,MIL,"[{'market': 'dd', 'side': 'YES', 'line': nan, 'price': 4000.0, 'edge': 0.0243961676567905, 'ev': 1.0002428739284128, 'ev_pct': 100.02428739284129, 'book': 'bovada'}, {'market': 'pr', 'side': 'OVER', 'line': 12.5, 'price': -110.0, 'edge': 0.2748977057219747, 'ev': 0.5248047109237699, 'ev_pct': 52.48047109237699, 'book': 'fanatics'}, {'market': 'pra', 'side': 'OVER', 'line': 16.5, 'price': 104.0, 'edge': 0.2956562995110657, 'ev': 0.603138851002574, 'ev_pct': 60.3138851002574, 'book': 'betonlineag'}, {'market': 'ra', 'side': 'OVER', 'line': 6.5, 'price': -125.0, 'edge': 0.2262515818915309, 'ev': 0.4072528474047557, 'ev_pct': 40.72528474047557, 'book': 'fanatics'}, {'market': 'reb', 'side': 'OVER', 'line': 2.5, 'price': -145.0, 'edge': 0.2332087611901006, 'ev': 0.3940423895970665, 'ev_pct': 39.40423895970665, 'book': 'betonlineag'}, {'market': 'reb', 'side': 'OVER', 'line': 2.5, 'price': -150.0, 'edge': 0.2250454958839781, 'ev': 0.3750758264732968, 'ev_pct': 37.50758264732968, 'book': 'fanatics'}]",[]
Collin Sexton,CHA,"[{'market': 'ast', 'side': 'OVER', 'line': 3.5, 'price': 100.0, 'edge': 0.2713469740359153, 'ev': 0.5426939480718307, 'ev_pct': 54.26939480718307, 'book': 'betonlineag'}, {'market': 'ast', 'side': 'OVER', 'line': 3.5, 'price': -110.0, 'edge': 0.2475374502263915, 'ev': 0.4725714958867474, 'ev_pct': 47.25714958867474, 'book': 'betrivers'}, {'market': 'ast', 'side': 'OVER', 'line': 4.5, 'price': 155.0, 'edge': 0.2421530308474814, 'ev': 0.6174902286610777, 'ev_pct': 61.74902286610777, 'book': 'bovada'}, {'market': 'ast', 'side': 'OVER', 'line': 3.5, 'price': -118.0, 'edge': 0.2300625703661906, 'ev': 0.4250308503375385, 'ev_pct': 42.50308503375385, 'book': 'betmgm'}, {'market': 'ast', 'side': 'OVER', 'line': 3.5, 'price': -122.0, 'edge': 0.2217974244863657, 'ev': 0.4035985920981411, 'ev_pct': 40.35985920981411, 'book': 'williamhill_us'}, {'market': 'ast', 'side': 'OVER', 'line': 3.5, 'price': -124.0, 'edge': 0.2177755454644867, 'ev': 0.3934009853552018, 'ev_pct': 39.34009853552018, 'book': 'draftkings'}, {'market': 'ast', 'side': 'OVER', 'line': 3.5, 'price': -125.0, 'edge': 0.2157914184803597, 'ev': 0.3884245532646476, 'ev_pct': 38.84245532646476, 'book': 'fanatics'}, {'market': 'ast', 'side': 'OVER', 'line': 3.5, 'price': -130.0, 'edge': 0.2061295827315675, 'ev': 0.3646908002173887, 'ev_pct': 36.46908002173887, 'book': 'fanduel'}, {'market': 'ast', 'side': 'OVER', 'line': 3.5, 'price': -135.0, 'edge': 0.1968788889295323, 'ev': 0.3427151029514081, 'ev_pct': 34.271510295140814, 'book': 'bovada'}, {'market': 'ra', 'side': 'OVER', 'line': 7.5, 'price': 185.0, 'edge': 0.2916867126572181, 'ev': 0.8313071310730716, 'ev_pct': 83.13071310730716, 'book': 'bovada'}, {'market': 'ra', 'side': 'OVER', 'line': 6.5, 'price': 116.0, 'edge': 0.2698669081706433, 'ev': 0.5829125216485895, 'ev_pct': 58.29125216485895, 'book': 'fanduel'}, {'market': 'ra', 'side': 'OVER', 'line': 6.5, 'price': 110.0, 'edge': 0.2566393949431301, 'ev': 0.5389427293805733, 'ev_pct': 53.89427293805733, 'book': 'fanatics'}, {'market': 'ra', 'side': 'OVER', 'line': 6.5, 'price': 110.0, 'edge': 0.2566393949431301, 'ev': 0.5389427293805733, 'ev_pct': 53.89427293805733, 'book': 'bovada'}, {'market': 'ra', 'side': 'OVER', 'line': 5.5, 'price': -134.0, 'edge': 0.237234182395867, 'ev': 0.4142746170196484, 'ev_pct': 41.42746170196484, 'book': 'betrivers'}, {'market': 'ra', 'side': 'OVER', 'line': 5.5, 'price': -135.0, 'edge': 0.2354156699390566, 'ev': 0.4097976476716911, 'ev_pct': 40.97976476716911, 'book': 'betmgm'}, {'market': 'ra', 'side': 'OVER', 'line': 5.5, 'price': -153.0, 'edge': 0.2051406720414871, 'ev': 0.339219542656838, 'ev_pct': 33.9219542656838, 'book': 'draftkings'}, {'market': 'ra', 'side': 'OVER', 'line': 5.5, 'price': -160.0, 'edge': 0.1944991396608242, 'ev': 0.3160611019488394, 'ev_pct': 31.60611019488394, 'book': 'bovada'}]",[]
Davion Mitchell,MIA,"[{'market': 'ast', 'side': 'UNDER', 'line': 6.5, 'price': 130.0, 'edge': 0.3081789061344179, 'ev': 0.7088114841091613, 'ev_pct': 70.88114841091613, 'book': 'bovada'}, {'market': 'ast', 'side': 'UNDER', 'line': 6.5, 'price': 118.0, 'edge': 0.2842459184997948, 'ev': 0.6196561023295528, 'ev_pct': 61.965610232955285, 'book': 'fanduel'}, {'market': 'ast', 'side': 'UNDER', 'line': 7.5, 'price': -135.0, 'edge': 0.279247414925889, 'ev': 0.486097351908029, 'ev_pct': 48.6097351908029, 'book': 'betmgm'}, {'market': 'ast', 'side': 'UNDER', 'line': 7.5, 'price': -135.0, 'edge': 0.279247414925889, 'ev': 0.486097351908029, 'ev_pct': 48.6097351908029, 'book': 'bovada'}, {'market': 'ast', 'side': 'UNDER', 'line': 7.5, 'price': -138.0, 'edge': 0.2738835672591627, 'ev': 0.4723499203455126, 'ev_pct': 47.23499203455126, 'book': 'draftkings'}, {'market': 'ast', 'side': 'UNDER', 'line': 7.5, 'price': -139.0, 'edge': 0.2721255418732762, 'ev': 0.4678993130051295, 'ev_pct': 46.78993130051295, 'book': 'betonlineag'}, {'market': 'ast', 'side': 'UNDER', 'line': 7.5, 'price': -140.0, 'edge': 0.2703821666989386, 'ev': 0.4635122857696092, 'ev_pct': 46.35122857696092, 'book': 'fanatics'}, {'market': 'ast', 'side': 'UNDER', 'line': 7.5, 'price': -141.0, 'edge': 0.2686532593683716, 'ev': 0.4591874858707628, 'ev_pct': 45.91874858707628, 'book': 'betrivers'}, {'market': 'ast', 'side': 'UNDER', 'line': 7.5, 'price': -141.0, 'edge': 0.2686532593683716, 'ev': 0.4591874858707628, 'ev_pct': 45.91874858707628, 'book': 'williamhill_us'}, {'market': 'ast', 'side': 'UNDER', 'line': 8.5, 'price': -245.0, 'edge': 0.2166741246390029, 'ev': 0.3051125428590042, 'ev_pct': 30.511254285900417, 'book': 'bovada'}]",[]
