market,side,home,away,date,ev,price,implied_prob,edge,line,pred_margin,market_home_margin,pred_total,tier
ATS,Atlanta Hawks,Atlanta Hawks,Philadelphia 76ers,2026-03-07,0.20399110347412897,-110.0,0.5238095238095238,4.003286361694336,-7.0,11.003286361694336,7.0,,High
TOTAL,Under,Atlanta Hawks,Philadelphia 76ers,2026-03-07,0.21126393497012996,-100.48220411481668,0.5012026107677381,-4.3478240966796875,233.5,,,229.1521759033203,High
ATS,Memphis Grizzlies,Memphis Grizzlies,Los Angeles Clippers,2026-03-07,0.016711159575285517,-110.0,0.5238095238095238,0.9805698394775391,6.5,-5.519430160522461,-6.5,,Low
TOTAL,Over,Memphis Grizzlies,Los Angeles Clippers,2026-03-07,0.006167716970795767,100.05108382189071,0.4998723230564045,0.1185302734375,228.5,,,228.6185302734375,Low
ATS,Golden State Warriors,Oklahoma City Thunder,Golden State Warriors,2026-03-07,0.4175129821506569,-110.0,0.5238095238095238,-7.813117027282715,14.5,6.686882972717285,14.5,,High
TOTAL,Over,Oklahoma City Thunder,Golden State Warriors,2026-03-07,0.30915653421505007,100.05747113453032,0.49985636343845496,6.355209350585966,219.5,,,225.85520935058597,High
ATS,Orlando Magic,Minnesota Timberwolves,Orlando Magic,2026-03-07,0.0934604300849583,-110.0,0.5238095238095238,-2.201016426086426,6.5,4.298983573913574,6.5,,Medium
TOTAL,Under,Minnesota Timberwolves,Orlando Magic,2026-03-07,0.14580122799968553,100.48220411481668,0.4987973892322619,-2.884033203125,224.5,,,221.615966796875,Medium
ATS,Milwaukee Bucks,Milwaukee Bucks,Utah Jazz,2026-03-07,0.1607934690285212,-110.0,0.5238095238095238,3.2904043197631836,-10.0,13.290404319763184,10.0,,High
TOTAL,Over,Milwaukee Bucks,Utah Jazz,2026-03-07,0.12030029959365984,-100.21226915729144,0.5005301102629347,2.4456939697265625,234.0,,,236.44569396972656,Medium
ATS,Brooklyn Nets,Detroit Pistons,Brooklyn Nets,2026-03-07,0.2613431138433402,-110.0,0.5238095238095238,-4.972607612609863,14.0,9.027392387390137,14.0,,High
TOTAL,Over,Detroit Pistons,Brooklyn Nets,2026-03-07,0.5970555337934471,101.87170282895816,0.4953641278031324,12.965240478515597,215.0,,,227.9652404785156,High
