date,home_tri,away_tri,home_pts,visitor_pts
2026-03-06,BOS,DAL,120,100
2026-03-06,CHA,MIA,120,128
2026-03-06,HOU,POR,106,99
2026-03-06,DEN,NYK,103,142
2026-03-06,PHX,NOP,118,116
2026-03-06,SAS,LAC,116,112
2026-03-06,LAL,IND,128,117
