player,team,plays,ladders
Ajay Mitchell,OKC,"[{'market': 'pa', 'side': 'OVER', 'line': 16.5, 'price': 105.0, 'edge': 0.1517868588679947, 'ev': 0.3111630606793891, 'ev_pct': 31.116306067938908, 'book': 'bovada'}, {'market': 'pr', 'side': 'OVER', 'line': 15.5, 'price': -119.0, 'edge': 0.1676460788578895, 'ev': 0.3085251367216622, 'ev_pct': 30.85251367216622, 'book': 'draftkings'}, {'market': 'pr', 'side': 'OVER', 'line': 15.5, 'price': -120.0, 'edge': 0.165570528837134, 'ev': 0.3035459695347458, 'ev_pct': 30.354596953474577, 'book': 'fanduel'}, {'market': 'ra', 'side': 'OVER', 'line': 7.5, 'price': 130.0, 'edge': 0.1481467265291045, 'ev': 0.3407374710169403, 'ev_pct': 34.07374710169403, 'book': 'bovada'}, {'market': 'ra', 'side': 'OVER', 'line': 6.5, 'price': -130.0, 'edge': 0.1139840492854703, 'ev': 0.2016640871973706, 'ev_pct': 20.16640871973706, 'book': 'bovada'}, {'market': 'reb', 'side': 'OVER', 'line': 3.5, 'price': 125.0, 'edge': 0.1852823000147253, 'ev': 0.4168851750331319, 'ev_pct': 41.688517503313186, 'book': 'betmgm'}, {'market': 'reb', 'side': 'OVER', 'line': 3.5, 'price': 125.0, 'edge': 0.1852823000147253, 'ev': 0.4168851750331319, 'ev_pct': 41.688517503313186, 'book': 'bovada'}, {'market': 'reb', 'side': 'OVER', 'line': 3.5, 'price': 120.0, 'edge': 0.1751812899137152, 'ev': 0.3853988378101735, 'ev_pct': 38.539883781017345, 'book': 'betrivers'}, {'market': 'reb', 'side': 'OVER', 'line': 3.5, 'price': 111.0, 'edge': 0.1557930951700702, 'ev': 0.3287234308088482, 'ev_pct': 32.87234308088482, 'book': 'williamhill_us'}, {'market': 'reb', 'side': 'OVER', 'line': 3.5, 'price': 110.0, 'edge': 0.1535362682686936, 'ev': 0.3224261633642565, 'ev_pct': 32.24261633642565, 'book': 'betonlineag'}, {'market': 'reb', 'side': 'OVER', 'line': 3.5, 'price': 109.0, 'edge': 0.1512578449376386, 'ev': 0.3161288959196648, 'ev_pct': 31.612889591966482, 'book': 'draftkings'}, {'market': 'reb', 'side': 'OVER', 'line': 3.5, 'price': 106.0, 'edge': 0.1442898512552862, 'ev': 0.2972370935858898, 'ev_pct': 29.72370935858898, 'book': 'fanduel'}]",[]
Ayo Dosunmu,CHI,"[{'market': 'ra', 'side': 'OVER', 'line': 7.5, 'price': 140.0, 'edge': 0.1453284014580099, 'ev': 0.3487881634992238, 'ev_pct': 34.87881634992238, 'book': 'bovada'}, {'market': 'ra', 'side': 'OVER', 'line': 6.5, 'price': -110.0, 'edge': 0.1360585621226475, 'ev': 0.2597481640523271, 'ev_pct': 25.97481640523271, 'book': 'draftkings'}, {'market': 'ra', 'side': 'OVER', 'line': 6.5, 'price': -120.0, 'edge': 0.1144135404776259, 'ev': 0.2097581575423142, 'ev_pct': 20.97581575423142, 'book': 'bovada'}, {'market': 'reb', 'side': 'OVER', 'line': 2.5, 'price': -128.0, 'edge': 0.1637195453736071, 'ev': 0.2916254401967376, 'ev_pct': 29.16254401967376, 'book': 'williamhill_us'}, {'market': 'reb', 'side': 'OVER', 'line': 2.5, 'price': -138.0, 'edge': 0.1452911213724276, 'ev': 0.2505745426567956, 'ev_pct': 25.057454265679556, 'book': 'fanduel'}]",[]
Brandin Podziemski,GSW,"[{'market': 'ast', 'side': 'OVER', 'line': 3.5, 'price': 145.0, 'edge': 0.2662365680801626, 'ev': 0.6522795917963984, 'ev_pct': 65.22795917963984, 'book': 'betmgm'}, {'market': 'ast', 'side': 'OVER', 'line': 3.5, 'price': 130.0, 'edge': 0.2396172246906329, 'ev': 0.5511196167884557, 'ev_pct': 55.11196167884557, 'book': 'betrivers'}, {'market': 'ast', 'side': 'OVER', 'line': 3.5, 'price': 130.0, 'edge': 0.2396172246906329, 'ev': 0.5511196167884557, 'ev_pct': 55.11196167884557, 'book': 'bovada'}, {'market': 'pa', 'side': 'OVER', 'line': 14.5, 'price': 115.0, 'edge': 0.2395666509600593, 'ev': 0.5150682995641275, 'ev_pct': 51.506829956412744, 'book': 'bovada'}, {'market': 'pa', 'side': 'OVER', 'line': 13.5, 'price': -110.0, 'edge': 0.2229760012231637, 'ev': 0.4256814568805853, 'ev_pct': 42.56814568805853, 'book': 'fanduel'}, {'market': 'pa', 'side': 'OVER', 'line': 13.5, 'price': -115.0, 'edge': 0.211901804102455, 'ev': 0.3961642424524159, 'ev_pct': 39.61642424524159, 'book': 'bovada'}, {'market': 'pa', 'side': 'OVER', 'line': 13.5, 'price': -116.0, 'edge': 0.2097484879956505, 'ev': 0.3905661500608665, 'ev_pct': 39.056615006086645, 'book': 'draftkings'}, {'market': 'pa', 'side': 'OVER', 'line': 12.5, 'price': -150.0, 'edge': 0.1854986854704771, 'ev': 0.3091644757841284, 'ev_pct': 30.916447578412843, 'book': 'bovada'}, {'market': 'ra', 'side': 'OVER', 'line': 7.5, 'price': 115.0, 'edge': 0.1463562197109069, 'ev': 0.3146658723784498, 'ev_pct': 31.46658723784498, 'book': 'bovada'}, {'market': 'ra', 'side': 'OVER', 'line': 7.5, 'price': 108.0, 'edge': 0.1307032680114435, 'ev': 0.2718627974638027, 'ev_pct': 27.186279746380272, 'book': 'fanduel'}, {'market': 'ra', 'side': 'OVER', 'line': 6.5, 'price': -142.0, 'edge': 0.1183599903492288, 'ev': 0.2017120962289675, 'ev_pct': 20.17120962289675, 'book': 'draftkings'}, {'market': 'ra', 'side': 'OVER', 'line': 6.5, 'price': -145.0, 'edge': 0.1133001151594835, 'ev': 0.1914381256142998, 'ev_pct': 19.14381256142998, 'book': 'bovada'}]",[]
Brandon Ingram,TOR,"[{'market': 'ast', 'side': 'UNDER', 'line': 3.5, 'price': 115.0, 'edge': 0.1151329255141827, 'ev': 0.2475357898554927, 'ev_pct': 24.75357898554927, 'book': 'draftkings'}, {'market': 'ast', 'side': 'UNDER', 'line': 3.5, 'price': 115.0, 'edge': 0.1151329255141827, 'ev': 0.2475357898554927, 'ev_pct': 24.75357898554927, 'book': 'betonlineag'}, {'market': 'ast', 'side': 'UNDER', 'line': 3.5, 'price': 115.0, 'edge': 0.1151329255141827, 'ev': 0.2475357898554927, 'ev_pct': 24.75357898554927, 'book': 'betrivers'}, {'market': 'ast', 'side': 'UNDER', 'line': 3.5, 'price': 111.0, 'edge': 0.1063155552948506, 'ev': 0.2243258216721348, 'ev_pct': 22.43258216721348, 'book': 'williamhill_us'}, {'market': 'ast', 'side': 'UNDER', 'line': 3.5, 'price': 110.0, 'edge': 0.1040587283934739, 'ev': 0.2185233296262952, 'ev_pct': 21.85233296262952, 'book': 'fanduel'}, {'market': 'ast', 'side': 'UNDER', 'line': 3.5, 'price': 110.0, 'edge': 0.1040587283934739, 'ev': 0.2185233296262952, 'ev_pct': 21.85233296262952, 'book': 'betmgm'}, {'market': 'ast', 'side': 'UNDER', 'line': 3.5, 'price': 105.0, 'edge': 0.0924443265351696, 'ev': 0.1895108693970978, 'ev_pct': 18.95108693970978, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 26.5, 'price': -110.0, 'edge': 0.2070507368826767, 'ev': 0.395278679503292, 'ev_pct': 39.527867950329195, 'book': 'betmgm'}, {'market': 'pa', 'side': 'UNDER', 'line': 26.5, 'price': -111.0, 'edge': 0.2047939099813001, 'ev': 0.3892929279824714, 'ev_pct': 38.92929279824714, 'book': 'draftkings'}, {'market': 'pa', 'side': 'UNDER', 'line': 25.5, 'price': 105.0, 'edge': 0.1997479808007117, 'ev': 0.4094833606414592, 'ev_pct': 40.94833606414592, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 24.5, 'price': 125.0, 'edge': 0.1970419188050997, 'ev': 0.4433443173114743, 'ev_pct': 44.334431731147426, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 26.5, 'price': -120.0, 'edge': 0.1854057152376551, 'ev': 0.339910477935701, 'ev_pct': 33.991047793570104, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 26.5, 'price': -125.0, 'edge': 0.1753047051366449, 'ev': 0.315548469245961, 'ev_pct': 31.554846924596102, 'book': 'fanduel'}, {'market': 'pr', 'side': 'UNDER', 'line': 28.5, 'price': 100.0, 'edge': 0.1677674900016428, 'ev': 0.3355349800032856, 'ev_pct': 33.55349800032856, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 27.5, 'price': 120.0, 'edge': 0.1671588415483356, 'ev': 0.3677494514063384, 'ev_pct': 36.77494514063384, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 29.5, 'price': -120.0, 'edge': 0.1659708783661757, 'ev': 0.3042799436713221, 'ev_pct': 30.42799436713221, 'book': 'bovada'}, {'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': 130.0, 'edge': 0.2047913079732579, 'ev': 0.4710200083384931, 'ev_pct': 47.10200083384931, 'book': 'bovada'}, {'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': 128.0, 'edge': 0.2009774254408399, 'ev': 0.458228530005115, 'ev_pct': 45.8228530005115, 'book': 'betrivers'}, {'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': 120.0, 'edge': 0.1850284621234555, 'ev': 0.4070626166716021, 'ev_pct': 40.70626166716021, 'book': 'fanduel'}, {'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': 120.0, 'edge': 0.1850284621234555, 'ev': 0.4070626166716021, 'ev_pct': 40.70626166716021, 'book': 'betmgm'}, {'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': 119.0, 'edge': 0.1829529121027, 'ev': 0.400666877504913, 'ev_pct': 40.0666877504913, 'book': 'draftkings'}]",[]
Brandon Miller,CHA,[],[]
Brook Lopez,LAC,"[{'market': 'pr', 'side': 'OVER', 'line': 10.5, 'price': 120.0, 'edge': 0.2482524443359163, 'ev': 0.546155377539016, 'ev_pct': 54.6155377539016, 'book': 'bovada'}, {'market': 'pr', 'side': 'OVER', 'line': 9.5, 'price': -113.0, 'edge': 0.2136556470642568, 'ev': 0.4027314409264311, 'ev_pct': 40.27314409264311, 'book': 'draftkings'}, {'market': 'pr', 'side': 'OVER', 'line': 9.5, 'price': -115.0, 'edge': 0.209288358058907, 'ev': 0.3912782346318695, 'ev_pct': 39.12782346318695, 'book': 'bovada'}, {'market': 'reb', 'side': 'OVER', 'line': 3.5, 'price': 140.0, 'edge': 0.2028756656037652, 'ev': 0.4869015974490365, 'ev_pct': 48.69015974490365, 'book': 'betmgm'}, {'market': 'reb', 'side': 'OVER', 'line': 2.5, 'price': -138.0, 'edge': 0.1583050377181761, 'ev': 0.2730188331661299, 'ev_pct': 27.30188331661299, 'book': 'williamhill_us'}, {'market': 'reb', 'side': 'OVER', 'line': 2.5, 'price': -143.0, 'edge': 0.1496596042361414, 'ev': 0.254316670135541, 'ev_pct': 25.431667013554097, 'book': 'betonlineag'}]",[]
Cade Cunningham,DET,"[{'market': 'ast', 'side': 'UNDER', 'line': 9.5, 'price': -143.0, 'edge': 0.1516941787402183, 'ev': 0.2577740240130981, 'ev_pct': 25.777402401309814, 'book': 'draftkings'}, {'market': 'ast', 'side': 'UNDER', 'line': 9.5, 'price': -145.0, 'edge': 0.1483348103014847, 'ev': 0.2506346794749226, 'ev_pct': 25.063467947492256, 'book': 'bovada'}, {'market': 'ast', 'side': 'UNDER', 'line': 9.5, 'price': -148.0, 'edge': 0.1433973514469751, 'ev': 0.2402874537760124, 'ev_pct': 24.02874537760124, 'book': 'betrivers'}, {'market': 'ast', 'side': 'UNDER', 'line': 8.5, 'price': 115.0, 'edge': 0.1312196568563285, 'ev': 0.2821222622411063, 'ev_pct': 28.21222622411063, 'book': 'bovada'}, {'market': 'ast', 'side': 'UNDER', 'line': 8.5, 'price': 108.0, 'edge': 0.1155667051568652, 'ev': 0.2403787467262798, 'ev_pct': 24.03787467262798, 'book': 'fanduel'}, {'market': 'ast', 'side': 'UNDER', 'line': 8.5, 'price': 105.0, 'edge': 0.1085310578773155, 'ev': 0.2224886686484968, 'ev_pct': 22.24886686484968, 'book': 'betonlineag'}, {'market': 'pa', 'side': 'UNDER', 'line': 37.5, 'price': -114.0, 'edge': 0.2899903061604822, 'ev': 0.5443677677047648, 'ev_pct': 54.43677677047648, 'book': 'fanduel'}, {'market': 'pa', 'side': 'UNDER', 'line': 36.5, 'price': 100.0, 'edge': 0.2879170701013036, 'ev': 0.5758341402026073, 'ev_pct': 57.583414020260726, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 35.5, 'price': 115.0, 'edge': 0.2843221819252946, 'ev': 0.6112926911393833, 'ev_pct': 61.129269113938335, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 37.5, 'price': -120.0, 'edge': 0.2772460410797686, 'ev': 0.5082844086462424, 'ev_pct': 50.828440864624234, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 36.5, 'price': -106.0, 'edge': 0.2733539633051871, 'ev': 0.5312350607629108, 'ev_pct': 53.12350607629108, 'book': 'draftkings'}, {'market': 'pa', 'side': 'UNDER', 'line': 36.5, 'price': -110.0, 'edge': 0.2641075462917798, 'ev': 0.5042053156479432, 'ev_pct': 50.420531564794324, 'book': 'betmgm'}, {'market': 'pr', 'side': 'UNDER', 'line': 34.5, 'price': -118.0, 'edge': 0.240297795172892, 'ev': 0.4439399944719531, 'ev_pct': 44.39399944719531, 'book': 'fanduel'}, {'market': 'pr', 'side': 'UNDER', 'line': 32.5, 'price': 110.0, 'edge': 0.225737641820757, 'ev': 0.4740490478235898, 'ev_pct': 47.40490478235898, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 33.5, 'price': -110.0, 'edge': 0.2195543496136945, 'ev': 0.4191492128988715, 'ev_pct': 41.914921289887154, 'book': 'betmgm'}, {'market': 'pr', 'side': 'UNDER', 'line': 33.5, 'price': -110.0, 'edge': 0.2195543496136945, 'ev': 0.4191492128988715, 'ev_pct': 41.914921289887154, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 33.5, 'price': -111.0, 'edge': 0.2172975227123179, 'ev': 0.4130610566873791, 'ev_pct': 41.30610566873791, 'book': 'draftkings'}, {'market': 'pr', 'side': 'UNDER', 'line': 34.5, 'price': -130.0, 'edge': 0.216364807538269, 'ev': 0.382799274875399, 'ev_pct': 38.2799274875399, 'book': 'bovada'}, {'market': 'pra', 'side': 'UNDER', 'line': 43.5, 'price': -113.0, 'edge': 0.2534744956595255, 'ev': 0.477788208632557, 'ev_pct': 47.7788208632557, 'book': 'fanduel'}, {'market': 'pra', 'side': 'UNDER', 'line': 43.5, 'price': -123.0, 'edge': 0.2324214208579507, 'ev': 0.4213819256205123, 'ev_pct': 42.13819256205123, 'book': 'betonlineag'}, {'market': 'pts', 'side': 'UNDER', 'line': 27.5, 'price': 100.0, 'edge': 0.2563119731026744, 'ev': 0.5126239462053488, 'ev_pct': 51.26239462053488, 'book': 'fanduel'}, {'market': 'ra', 'side': 'UNDER', 'line': 15.5, 'price': -135.0, 'edge': 0.0921813695179349, 'ev': 0.1604638654571461, 'ev_pct': 16.04638654571461, 'book': 'betmgm'}, {'market': 'ra', 'side': 'UNDER', 'line': 14.5, 'price': 106.0, 'edge': 0.0838685693274632, 'ev': 0.1727692528145743, 'ev_pct': 17.27692528145743, 'book': 'fanduel'}, {'market': 'ra', 'side': 'UNDER', 'line': 14.5, 'price': 105.0, 'edge': 0.0815005844825662, 'ev': 0.1670761981892607, 'ev_pct': 16.70761981892607, 'book': 'bovada'}]",[]
Collin Gillespie,PHX,"[{'market': 'ast', 'side': 'OVER', 'line': 4.5, 'price': 114.0, 'edge': 0.0999419189065168, 'ev': 0.213875706459946, 'ev_pct': 21.3875706459946, 'book': 'fanduel'}]",[]
Collin Murray-Boyles,TOR,"[{'market': 'threes', 'side': 'OVER', 'line': 0.5, 'price': 140.0, 'edge': 0.3100795958581246, 'ev': 0.7441910300594992, 'ev_pct': 74.41910300594992, 'book': 'betmgm'}, {'market': 'threes', 'side': 'OVER', 'line': 0.5, 'price': 102.0, 'edge': 0.2316967575742963, 'ev': 0.4680274503000785, 'ev_pct': 46.80274503000785, 'book': 'betonlineag'}]",[]
DaRon Holmes II,DEN,"[{'market': 'ra', 'side': 'UNDER', 'line': 8.5, 'price': 115.0, 'edge': 0.1930551667394935, 'ev': 0.4150686084899111, 'ev_pct': 41.50686084899111, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 9.5, 'price': -135.0, 'edge': 0.1720432248833613, 'ev': 0.2994826507228882, 'ev_pct': 29.94826507228882, 'book': 'betmgm'}, {'market': 'ra', 'side': 'UNDER', 'line': 9.5, 'price': -135.0, 'edge': 0.1720432248833613, 'ev': 0.2994826507228882, 'ev_pct': 29.94826507228882, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 9.5, 'price': -137.0, 'edge': 0.1684522382597865, 'ev': 0.2914100764056161, 'ev_pct': 29.14100764056161, 'book': 'draftkings'}, {'market': 'ra', 'side': 'UNDER', 'line': 9.5, 'price': -138.0, 'edge': 0.166679377216635, 'ev': 0.2874615346199939, 'ev_pct': 28.74615346199939, 'book': 'fanduel'}, {'market': 'reb', 'side': 'UNDER', 'line': 5.5, 'price': 115.0, 'edge': 0.1842276037317498, 'ev': 0.396089348023262, 'ev_pct': 39.6089348023262, 'book': 'betonlineag'}, {'market': 'reb', 'side': 'UNDER', 'line': 5.5, 'price': 102.0, 'edge': 0.1542943778510221, 'ev': 0.3116746432590648, 'ev_pct': 31.16746432590648, 'book': 'fanduel'}, {'market': 'reb', 'side': 'UNDER', 'line': 5.5, 'price': 102.0, 'edge': 0.1542943778510221, 'ev': 0.3116746432590648, 'ev_pct': 31.16746432590648, 'book': 'williamhill_us'}]",[]
