date,commence_time,home_team,visitor_team,home_ml,away_ml,home_spread,away_spread,home_spread_price,away_spread_price,total,total_over_price,total_under_price,books_count,books_h2h,books_spreads,books_totals,bookmaker
2026-02-05,2026-02-06T03:10:00Z,Los Angeles Lakers,Philadelphia 76ers,-149.11401990651038,149.11401990651038,-3.5,3.5,-245,180,233.5,-100.70300554475615,100.70300554475614,11,11,9,5,oddsapi_consensus
2026-02-05,2026-02-06T03:10:00Z,Phoenix Suns,Golden State Warriors,-197.2555025678181,197.255502567818,-5.5,5.5,-115,-105,214.5,101.60077518805453,-101.60077518805453,11,11,7,8,oddsapi_consensus
2026-02-05,2026-02-06T00:40:00Z,Atlanta Hawks,Utah Jazz,-275.3245548711257,275.32455487112554,-9.0,9.0,-110,-110,244.5,100.11878177412459,-100.11878177412454,11,11,5,7,oddsapi_consensus
2026-02-05,2026-02-06T01:40:00Z,Dallas Mavericks,San Antonio Spurs,271.0973458574701,-271.09734585747026,8.0,-8.0,-115,-105,230.0,-100.0,-100.0,11,11,7,5,oddsapi_consensus
2026-02-05,2026-02-06T00:10:00Z,Detroit Pistons,Washington Wizards,-745.9857250917921,745.9857250917927,-17.0,17.0,-115,-105,227.5,-101.45507457257183,101.45507457257185,11,11,4,6,oddsapi_consensus
2026-02-05,2026-02-06T00:40:00Z,Toronto Raptors,Chicago Bulls,-269.8766662956487,269.87666629564876,-7.5,7.5,-105,-115,227.0,-100.72490032620514,100.72490032620514,11,11,10,6,oddsapi_consensus
2026-02-05,2026-02-06T01:10:00Z,Houston Rockets,Charlotte Hornets,-158.05585418047772,158.05585418047767,-4.5,4.5,-340,240,219.0,100.99251105296399,-100.992511052964,11,11,10,5,oddsapi_consensus
2026-02-05,2026-02-06T00:10:00Z,Orlando Magic,Brooklyn Nets,-323.9008674537494,323.90086745374936,-9.5,9.5,-110,-110,214.5,-102.01330197845205,102.01330197845202,11,11,6,9,oddsapi_consensus
