date,home_tri,away_tri,home_pts,visitor_pts
2025-10-26,SAS,BKN,118,107
2025-10-26,DET,BOS,119,113
2025-10-26,CLE,MIL,118,113
2025-10-26,MIA,NYK,115,107
2025-10-26,WAS,CHA,113,139
2025-10-26,MIN,IND,114,110
2025-10-26,DAL,TOR,139,129
2025-10-26,LAC,POR,114,107
2025-10-26,SAC,LAL,120,127
