date,game_id,team,player_id,player_name,prob_first_basket,fair_decimal,fair_american,rank,cum_prob
2025-12-11,0022501205,HOU,1630578,Alperen Sengun,0.112715324113147,8.871908126672912,787,1,0.112715324113147
2025-12-11,0022501205,HOU,1641708,Amen Thompson,0.1125817285954782,8.88243600871629,788,2,0.2252970527086252
2025-12-11,0022501205,LAC,201935,James Harden,0.1111080777829321,9.00024570629027,800,3,0.3364051304915573
2025-12-11,0022501206,BOS,1627759,Jaylen Brown,0.1141147349713965,8.763110217542508,776,1,0.1141147349713965
2025-12-11,0022501206,BOS,1628401,Derrick White,0.1124929493322682,8.889446013601438,789,2,0.22660768430366468
2025-12-11,0022501206,BOS,1630202,Payton Pritchard,0.1097838301396333,9.108809546252001,811,3,0.33639151444329796
2025-12-11,0022501207,NOP,1630530,Trey Murphy III,0.1131764290515671,8.835762078554055,784,1,0.1131764290515671
2025-12-11,0022501207,POR,1630166,Deni Avdija,0.1087246392632451,9.197547186878134,820,2,0.2219010683148122
2025-12-11,0022501207,POR,1641739,Toumani Camara,0.1063495864638053,9.402951466485835,840,3,0.3282506547786175
2025-12-11,0022501208,SAC,1631099,Keegan Murray,0.1159901827100952,8.621419301488565,762,1,0.1159901827100952
2025-12-11,0022501208,DEN,1627750,Jamal Murray,0.1079184604217419,9.266255245784937,827,2,0.22390864313183712
2025-12-11,0022501208,DEN,203999,Nikola Jokić,0.1076446020379953,9.289829504381744,829,3,0.3315532451698324
