market,side,home,away,date,ev,price,implied_prob,edge,line,pred_margin,market_home_margin,pred_total,tier
ML,Charlotte Hornets,Charlotte Hornets,Miami Heat,2026-03-17,0.03759403112995269,-156.94038811160215,0.6108046666584587,,,,,,Medium
ATS,Charlotte Hornets,Charlotte Hornets,Miami Heat,2026-03-17,0.27028389272137143,-110.0,0.5238095238095238,5.126519674417262,-4.0,9.126519674417262,4.0,,High
TOTAL,Under,Charlotte Hornets,Miami Heat,2026-03-17,0.533821822110288,-100.0,0.5,-11.65938344708573,233.5,,,221.84061655291427,High
ATS,Philadelphia 76ers,Denver Nuggets,Philadelphia 76ers,2026-03-17,0.6459483947951966,-105.0,0.5121951219512195,-12.08470550135653,14.5,2.4152944986434712,14.5,,High
TOTAL,Under,Denver Nuggets,Philadelphia 76ers,2026-03-17,0.2816399456391179,101.63515718024208,0.4959452577538837,-5.5485462280721265,235.5,,,229.95145377192787,High
ATS,Milwaukee Bucks,Milwaukee Bucks,Cleveland Cavaliers,2026-03-17,0.09686208631317172,-105.0,0.5121951219512195,1.8666389615197279,10.5,-8.633361038480272,-10.5,,Medium
TOTAL,Under,Milwaukee Bucks,Cleveland Cavaliers,2026-03-17,0.21948815337911354,-100.0,0.5,-4.458433161527523,229.0,,,224.54156683847248,High
ATS,Phoenix Suns,Minnesota Timberwolves,Phoenix Suns,2026-03-17,0.3203436411163507,-110.0,0.5238095238095238,-6.004980705534603,4.0,-2.0049807055346034,4.0,,High
TOTAL,Over,Minnesota Timberwolves,Phoenix Suns,2026-03-17,0.11287735342773209,100.95208455393326,0.49763106574374016,2.164382542027681,221.5,,,223.66438254202768,Medium
ATS,Indiana Pacers,New York Knicks,Indiana Pacers,2026-03-17,0.8488513960361304,-105.0,0.5121951219512195,-19.394200758152458,16.0,-3.394200758152456,16.0,,High
TOTAL,Over,New York Knicks,Indiana Pacers,2026-03-17,0.023376417015269935,-100.0,0.5,0.4688349858642482,224.0,,,224.46883498586425,Low
ATS,Orlando Magic,Orlando Magic,Oklahoma City Thunder,2026-03-17,0.8879303387790205,-105.0,0.5121951219512195,22.059244045431292,9.5,12.55924404543129,-9.5,,High
TOTAL,Over,Orlando Magic,Oklahoma City Thunder,2026-03-17,0.18861427821563836,-100.0,0.5,3.8182198582260014,223.0,,,226.818219858226,Medium
ATS,Sacramento Kings,Sacramento Kings,San Antonio Spurs,2026-03-17,0.825898409331064,-105.0,0.5121951219512195,18.189716185513298,13.5,4.689716185513298,-13.5,,High
TOTAL,Under,Sacramento Kings,San Antonio Spurs,2026-03-17,0.48273016738122754,101.87170282895816,0.4953641278031324,-10.023260878604702,235.0,,,224.9767391213953,High
ATS,Washington Wizards,Washington Wizards,Detroit Pistons,2026-03-17,0.48184657495615113,-110.0,0.5238095238095238,9.11328182142278,18.0,-8.88671817857722,-18.0,,High
TOTAL,Under,Washington Wizards,Detroit Pistons,2026-03-17,0.4311620774398336,100.173340266944,0.4995670245930032,-9.08700398140175,234.5,,,225.41299601859825,High
